marketplace,asin,title,date,rating,review
IT,B088B5H3KH,Non efficace,Reviewed in Italy on 31 July 2024,1,Purtroppo non ho risolto il problema sebbene trovavo solo due piccoli scarafaggi ogni notte nel salone
IT,B088B5H3KH,Non pratico,Reviewed in Italy on 6 June 2024,1,Usato contro scarafaggi senza esito. Meglio il baygon in polvere distribuito sulla soglia delle porte. Li fulmina tutti
IT,B088B5H3KH,Fregatura,Reviewed in Italy on 20 August 2022,1,"Mi è arrivato il pacco, una volta aperto ho avuto la spiacevole sorpresa di trovare la confezione vuota! Il tubo /siringa è stato fregato o non è stato proprio messo dentro l'involucro come da foto! Adesso tento il reso con reclamo. Naturalmente è un grosso disagio perché avevo bisogno con urgenza del prodotto insetticida"
IT,B088B5H3KH,Purtroppo non funziona,Reviewed in Italy on 2 February 2022,1,la mia esperienza è negativa. Sto usando il prodotto da 15 gg ma non vedo nessun cambiamento: continuo a trovare ogni giorno gli scarafaggi che girano per casa! Accetto suggerimenti utili a risolvere il problema: pulisco tutti i gironi e non capisco da dove vengano.
IT,B088B5H3KH,Non ha risolto il problema,Reviewed in Italy on 1 October 2022,1,"Usato come da istruzioni, anche più volte, ma non ha risolto il problema. Sconsiglio l’acquisto"
IT,B088B5H3KH,Non funziona,Reviewed in Italy on 24 February 2022,1,Nessuna efficacia. Soldi buttati. Se potessi chiedere rimborso lo farei
IT,B088B5H3KH,Soldi buttati,Reviewed in Italy on 1 July 2021,1,"Nel mio caso non sta funzionando , sbaglierò qualcosa ma è solo da lasciare qualche goccia qua e là , ne trovo più di prima"
IT,B088B5H3KH,Non funziona,Reviewed in Italy on 13 June 2021,1,Prodotto copiato dalla originale ma non con gli stessi effetti. Costa 2 € in meno ma non ha paragoni. Truffa legalizzata
IT,B088B5H3KH,Nn serve a nulla nn compratelo,Reviewed in Italy on 11 January 2022,1,Nn fa nulla nn compratelo
IT,B088B5H3KH,Inefficace,Reviewed in Italy on 4 October 2021,1,Non ho risolto il problema
IT,B088B5H3KH,"Reso, non funziona",Reviewed in Italy on 22 February 2022,1,Non funzia
IT,B088B5H3KH,Non garantisco l'efficacia,Reviewed in Italy on 14 December 2025,1,Non sono sicura sia davvero efficace come dicono. Dopo 15 giorni ancora ho avvistato blatte germaniche.Poi comunque secca dopo poco e diventa quindi inutile
IT,B088B5H3KH,Ottimo Prodotto,Reviewed in Italy on 27 June 2026,5,"Buon Prodotto, lo ho usato per la cucina e dopo la seconda applicazione, non si e vista piu' una blatta. Prodotto consigliato 👍"
IT,B088B5H3KH,Ho smesso di intossicarmi con gli spray puzzolenti,Reviewed in Italy on 1 July 2026,5,"Se accendere la luce della cucina in piena notte è diventato un vero e proprio film horror e passi le serate a dare la caccia a quegli intrusi corazzati armato di ciabatta, sappi che stai solo perdendo tempo. Inseguire i singoli scarafaggi non risolve il problema, ma questa siringa promette di trasformare la loro proverbiale ingordigia nella loro definitiva condanna a morte.Punti di forzaIl colpo di genio di questa esca Protect Home sta tutto nella sua formulazione in gel a base di imidacloprid, studiata non per fulminare l'insetto all'istante, ma per sfruttare il suo ritorno al nido. L'insetto ingerisce il veleno, torna a rintanarsi e innesca un contagio letale che decima letteralmente l'intera colonia nel giro di una settimana. La densità del prodotto è una vera manna dal cielo per l'applicazione pratica, perché puoi piazzare le tue trappole chimiche anche in verticale, sotto le mensole del lavello o dietro le piastrelle del bagno, senza che coli rovinando l'arredamento. Il colore neutro chiaro lo rende praticamente invisibile e, una volta steso, continua a fare il suo lavoro silenzioso proteggendo gli ambienti interni fino a tre mesi continui dall'applicazione.Aspetti da considerareGuardando la confezione contenente solo 20 grammi di prodotto potresti sentirti spiazzato, pensando di aver a che fare con una quantità irrisoria. La realtà è che parliamo di un insetticida concentratissimo che va posato rigorosamente a gocce, quindi durerà parecchio ma esige estrema cautela. Spulciando le avvertenze di sicurezza si nota chiaramente la presenza di benzisothiazolone, un potenziale allergene, e la sua natura altamente tossica per gli organismi acquatici. Questo ti obbliga a prestare la massima attenzione per non farlo mai finire negli scarichi o vicino agli acquari, e ovviamente dovrai individuare nascondigli inaccessibili se hai animali domestici o bambini piccoli che gironzolano per casa.Esperienza d'usoImmagina di aver appena notato delle inquietanti antenne sbucare da dietro il frigorifero nuovo. Invece di vaporizzare nubi chimiche nell'aria che ti fanno tossire e impregnano i divani, apri semplicemente questa siringa. Ne applichi tre minuscole gocce per ogni metro quadro, nascondendole in modo del tutto discreto lungo le fessure del battiscopa e vicino ai tubi di scarico. Vai a dormire senza sentire alcun odore sgradevole e continui a soggiornare nei locali senza alcun problema, mentre l'esca lavora nel buio per spazzare via il problema alla radice.Conclusione e consiglioLo raccomando a occhi chiusi a chi sta affrontando un'infestazione persistente nei locali igienici o in cucina, a chi vive nei condomini cittadini più vecchi e a chi non tollera minimamente l'uso degli insetticidi aerei tradizionali. Evitalo senza esitazione se cerchi un'arma letale ad azione fulminea per abbattere al volo l'unico insetto malcapitato entrato per sbaglio dalla finestra, dato che la natura di questo gel richiede sempre il suo tempo fisiologico per farsi trasportare all'interno del nido.La dritta in piùPer evitare di lasciare fastidiosi residui secchi o microscopici aloni sui tuoi mobili su misura quando deciderai di pulire a fondo la stanza a mesi di distanza, non applicare il gel direttamente sulle superfici porose. Deposita le goccioline su dei piccoli ritagli di nastro carta o su quadrati di alluminio da spingere negli angoli più bui. L'efficacia attrattiva resterà identica, ma a emergenza finita ti basterà raccogliere i supporti per riavere superfici immacolate in un secondo netto."
IT,B088B5H3KH,Funziona se usato correttamente!,Reviewed in Italy on 3 July 2026,5,
IT,B088B5H3KH,Merita la lode,Reviewed in Italy on 23 April 2026,4,Ottimo e mirato
IT,B088B5H3KH,ottimo prodotto,Reviewed in Italy on 15 June 2026,5,ottimo prodotto che fa esattamente il suo dovere. dopo averlo messo selle zone più auspicabili di giorno in giorno si raccolgono i risultati
IT,B088B5H3KH,Problema risolto ottimo,Reviewed in Italy on 2 July 2026,5,Ottimo facile da applicare. Consigliato
IT,B088B5H3KH,Lifechanging,Reviewed in Italy on 15 June 2026,5,"Ho aspettato un mese prima di scrivere questa recensione perché volevo essere sicura che il prodotto funzionasse davvero.Beh dopo un mese posso confermare: in un giorno mi sono sparite le blatte.Devo dire che la mia situazione non era drammatica: ne avevo una ogni tot in bagno, avevo comprato le trappole che però non risolvevano il problema alla radice e ogni volta che entravo in bagno era matematico che me ne trovassi una lì.Da quando ho messo questo prodotto sono sparite, dopo due settimane ne ho trovata una mezza stordita, ho riapplicato il gel, e poi più nulla.Per me la svolta. Consigliatissimo!"
IT,B088B5H3KH,"Difficile valutarne l'efficacia, ma la confezione è davvero troppo piccola",Reviewed in Italy on 5 July 2026,3,"Ho acquistato questo gel dopo aver avvistato e catturato due scarafaggi in casa. Per sicurezza ho deciso di intervenire subito applicandolo nei punti più critici, soprattutto sotto la cucina e in bagno.Fortunatamente, nelle due settimane successive non abbiamo più visto nessun altro scarafaggio. Per questo motivo non posso dire con certezza se il merito sia del prodotto o se il problema fosse già limitato a quei due esemplari. Sarebbe quindi scorretto esprimere un giudizio sulla sua reale efficacia.Quello che invece posso valutare è la confezione, che è davvero molto piccola: è bastato applicarne un po' in due ambienti e la siringa era praticamente finita. Consiglio quindi di orientarsi direttamente sul formato più grande, soprattutto se bisogna trattare più stanze.Un'altra cosa che non mi è piaciuta è l'erogazione del gel. Essendo molto denso, bisogna esercitare una certa pressione sulla siringa prima che inizi a uscire. Inoltre, quando si smette di premere, il prodotto continua a fuoriuscire ancora per circa mezzo centimetro o un centimetro. Per evitare di sporcare bisogna tirare manualmente indietro lo stantuffo, in modo da richiamare il gel all'interno della siringa.Spero che la mia recensione ti sia stata utile."
IT,B088B5H3KH,Efficace da subito,Reviewed in Italy on 6 July 2026,5,"Sono senza parole , fantastico da subito non lo avrei mai pensato ,ho atteso qualche settimana per vedere se era il puro caso invece ,qualcosa di eccezionale acquistatelo non ve né pentirete"
IT,B088B5H3KH,Efficace,Reviewed in Italy on 6 July 2026,5,A distanza di 5 GG dal primo utilizzo sembra efficace. Diminuzione delle blatte visibili vive e presenza di diverse morte. Vediamo quanto dura
IT,B08D246QL2,Mai più!!!,Reviewed in Italy on 4 July 2026,1,"Sono morti tutti gli altri animali che, come ad esempio le lucertole; mi dispiace, ma è davvero un peccato!!!"
IT,B08D246QL2,Inutili,Reviewed in Italy on 24 June 2026,1,Difficili da montare e quando ci riesci ti accorgi che sono poco pratici e peggio ancora non fanno quello che promettono. Sconsiglio l'acquisto
IT,B08D246QL2,Per nulla utile,Reviewed in Italy on 22 June 2026,1,Prodotto purtroppo inutile. Ho assistito al passaggio all’interno della casetta di una blatta (è entrata da un lato ed è uscita dall’altro). Peccato.
IT,B08D246QL2,Sconsigliatissimo,Reviewed in Italy on 24 October 2025,1,"Inutili, non servono a nulla, è come comprare cartoncino ma ad un prezzo elevatissimo poiché non catturano nessun tipo di scarafaggio/insetto.Li sconsiglio anche perché successivamente ho fatto la prova a mettere un gel per blatte (che funziona in modo efficace) sopra le trappole ma neanche si avvicinano, invece il gel messo singolarmente negli angoli funziona in modo assoluto (trovo decine di scarafaggi stecchiti)."
IT,B08D246QL2,Non ha funzionato con noi,Reviewed in Italy on 27 November 2025,1,Non hanno funzionato
IT,B08D246QL2,Esca inesistente o inefficace.,Reviewed in Italy on 30 July 2025,1,Davvero inutili... I scarafaggi ci girano intorno e basta.L'esca che dovrebbe essere all'interno della colla (se c'è davvero poi un esca) non funziona affatto.
IT,B08D246QL2,Soldi buttati,Reviewed in Italy on 1 November 2024,1,"Non serve a niente. Le recensioni non credo siano veritiere( a meno che non si stato aggiunto appunto un attrattivo) . I cartoncini sono privi di veleno o prodotto attrattivo per gli insetti, la colla che secondo la descrizione dovrebbe servire ad attrarli non fa niente. Inutile."
IT,B08D246QL2,NON FUNZIONA,Reviewed in Italy on 19 June 2025,1,"non funziona non cattura un bel niente, gli  infestanti ci passano attraverso senza problemi"
IT,B08D246QL2,Poco utile,Reviewed in Italy on 10 July 2023,1,"Tra i vari sistemi per debellare gli scarafaggi, questo credo che sia proprio il meno efficace.Veleno e Spray sono di gran lunga più raccomandabili.Queste trappole alla fine catturano formichine e altri insettini vari, tranne gli scarafaggi che le evitano accuratamente.Naturalmente, in un'azione d'urto contro le blatte, le si può anche mettere, ma non bisogna aspettarsi chissà cosa."
IT,B08D246QL2,Trappole anti scarafaggi,Reviewed in Italy on 27 March 2024,1,"Le trappole funzionano solo se all'interno ci viene inserito il composto in gel che li attira e li stermina. Gli scarafaggi ingeriscono il gel, ma solo pochi rimangono i trappola ti al suo interno a causa della colla"
IT,B08D246QL2,Boh !,Reviewed in Italy on 26 July 2023,1,"Ho aspettato a recensire per non risultare troppo precipitoso nel parere ma a me non hanno risolto nulla, le uniche tre blatte che ho preso le ho ""segate"" io a ciabattate ! ...nelle trappole nulla !"
IT,B08D246QL2,Prodotto assolutamente inefficace,Reviewed in Italy on 19 July 2023,1,Mi sono fatto convincere dalle caratteristiche promesse e dal prezzo assolutamente non basso. Contrariamente alle indicazioni di vendita il prodotto non funge alcuna azione attraente nei confronti degli insetti e quindi risulta assolutamente inefficace
IT,B08D246QL2,Inutile,Reviewed in Italy on 13 November 2024,1,Non  serve assolutamente a niente..
IT,B08D246QL2,Esca per blatte,Reviewed in Italy on 26 July 2024,1,Prodotto costoso di piccole dimensioni senza esca all interno per le blatte.
IT,B08D246QL2,NON FA CIO' CHE DOVREBBE,Reviewed in Italy on 27 October 2023,1,"NON FA CIO' CHE PROMETTE...GLI SCARAFAGGI NON CI VANNO, HO ANCHE MESSO LO ZUCCHERO PER ATTIRARLI, E NEMMENO LE FORMICHE."
IT,B08D246QL2,Troppo piccole e senza esca,Reviewed in Italy on 12 October 2024,1,Come nel titolo
IT,B08D246QL2,Trappola,Reviewed in Italy on 10 August 2023,1,Il pacco mi è arrivato senza esca e non corrisponde al mio acquisto
IT,B08D246QL2,Nemmeno una catturata,Reviewed in Italy on 18 November 2023,1,Sono dovuto passare a rimedi più drastici come veleni.
IT,B08D246QL2,Esca per blatte,Reviewed in Italy on 6 October 2023,1,Lho usato per le blatte non è stato molto efficace
IT,B08D246QL2,Una sola,Reviewed in Italy on 19 November 2023,1,Non ha funzionato non ha catturato nulla
IT,B08D246QL2,Inefficace,Reviewed in Italy on 2 November 2023,1,Tanto economico quanto in efficace
IT,B08D246QL2,Inutili,Reviewed in Italy on 8 August 2023,1,Le blatte non attaccano sono completamente inutili
IT,B08D246QL2,Inutile,Reviewed in Italy on 28 July 2023,1,Non ho trovato nulla attaccato nonostante l'esca
IT,B08D246QL2,Un giocattolo,Reviewed in Italy on 15 September 2023,1,Non serve a nulla
IT,B08D246QL2,Non funziona,Reviewed in Italy on 22 July 2023,1,Non funziona assolutamente
IT,B08D246QL2,Assolutamente inutile,Reviewed in Italy on 28 November 2020,1,"Provato per un mese in vari locali e con tutte le modalità: NON FUNZIONA ASSOLUTAMENTE!Nessun insetto preso, al massimo raccoglie un pò di polvere e qualche pelo di gatto.Soldi buttati"
IT,B08D246QL2,Its not worth buying,Reviewed in the United Kingdom on 2 May 2024,1,It didnt do what the advert said it would do.
IT,B08D246QL2,No effect,Reviewed in the Netherlands on 12 December 2022,1,Catch master didn’t catch anything. Has been 9 days now. Very disappointed
IT,B08D246QL2,Très peu de résultats !,Reviewed in Belgium on 22 February 2024,1,"Très faible prises, deux à trois incectes par pièges après une srmaine !"
IT,B08D246QL2,Katzen vs. Silberfische 4:1,Reviewed in Germany on 13 December 2021,1,"Wir wohnen auf 90qm, in einer 4 Zimmerwohnung - wir - das sind 2 Erwachsene + 4 Katzen und neuerdings wird unsere Wohnkommune erweitert, durch sog. Silberfische.Ganz ehrlich - Silberfische sind ja nun nicht ganz so eklig wie Kakerlaken und auch nicht ganz so gefährlich, wie eine schwarze Witwe aber die kleinen Biester nerven halt.Man geht morgens durch den Westflügel, ins Badezimmer, macht schlaftrunken die 5 Watt Energiesparlampe an und im Schein dieses kalten Lichtes, bewegt sich plötzlich der Badezimmerboden…nicht, weil man noch Restalkohol vor vorabendlichen Altstadtbesuch im Blut hat…nein….sondern, weil die Silberfischkommune gerade ihr Coachella 2021 bei uns im Badezimmer feiert und die Badezimmerbeleuchtung eine Art Katalysator für den Fluchttrieb der Partygesellschaft ist…Gleiches gilt für die Küche - man betritt seine Küche, öffnet den Kühlschrank und sieht aus dem Augenwinkel, wie ein Rudel Silberfische die Stellung wechselt - von unter dem Kühlschrank, zieht der Treck in Richtung unter den Küchenschrank…Nun könnte man ja denken, das unsere restlichen Hausbewohner, unsere Miezen, den Silberfischen den gar aus machen…aber…nöp…Wer keine Katzen hat…Katzen jagen eigentlich alles, was sich schneller bewegt, wie ein Regenwurm aber dies trifft ganz ganz ganz sicher nicht auf unsere Katzen zu !Unsere Mietzen sind so etwas von domestiziert - da wird nichts mehr gejagt, da wird auf die Uhr geschaut und um Punkt 19.00 Uhr gemauzt, weil es dann Zeit für das Abendessen ist…und Silberfische gehören scheinbar nicht zu den Nahrungsmitteln unserer Miezen…Tatatataaaaa….wer kann helfen ? Natürlich - Herr Bezos…Fluchs den PC hochgefahren ( Ja, wir sind halt Oldstyle ), Browser gestartet und Tante Google gefragt, was es für Mittel gegen die kleinen, unliebsamen, Mehrfüssler gibt.Keine 2 Sekunden später, kommt besagter Herr Bezos ins Rennen und man landet bei diesem Produkt.Nun muss man sagen, das wir schon einmal das Thema mit den kleinen Silberlingen hatten und damals haben wir uns dazu entscheiden, so blaue Dosen zu kaufen ( Gibts auch bei Amazon ). Diese muss man erst mit brachialer Gewalt und einem Schraubenzieher öffnen, um die Dosen dann unter Sofas, Betten usw. zu kicken. Nachteil bei den Dosen - abgesehen davon, das man sich beim öffnen der Dosen, den besagten Schraubenzieher ( JaJa - Schraubendreher ) mind. 2 x  in die Hand rammt - der Inhalt ist giftig.Wir wissen das und nehmen deswegen Abstand davon, auf den Dosen rumzulutschen oder diese abzulecken…unsere Miezen dagegen…naja…die sind da halt anders gestrickt…DAS war der Grund, warum wir uns für die Klebestreifen entschieden haben - sie ( sollen ) ungiftig sein und was auch nicht zu verachten ist - der Preis und die dafür gebotene Stückzahl.Die Kleberlinge kommen als vorperforierte Bögen an und die Erste Amtshandlung besteht darin, seine Origami Fachkenntnisse abzurufen und aus den Bögen lustige kleine Häuschen zu falten. Dies ist schon einmal Beschäftigungstherapie für locker 20 Minuten. Nach dem man dann die Bögen getrennt, gefaltet und zusammengeklebt hat, muss man sich In die Psyche eines Silberfisches versetzen - man muss sozusagen den Ho Chi Minh Pfad der Silberfische ausmachen.Nach dem man diesen dann in den Grundriss seiner Wohnung eingezeichnet hat, gehts ans Platzieren der Pappfallen - Badezimmer, Wohnzimmer, Schlafzimmer…die kleinen Papphäuschen sehen von oben aus, wie kleine, weisse Zelte und manche unsere Zimmer sehen nun aus, wie kleinen Campingplätze für Familie Silberfisch…Nach den man dann alle Fallen aufgestellt hat, heisst es - abwarten !In der ersten Woche wurde die übermäßige Neugierde unsere Miezen bestraft - wirklich JEDE Mieze hat es geschafft, wenigstens eine der Klebefallen, in Ihren Pelz kleben zu haben - Hinterpfote, Vorderpfote, Kopf !!! und auch IM Stetz…Spitzenreiter unserer pelzigen Silberfische war unser sibirischer Waldkater - der sah z.T. so aus, wie ein Werbeträger für diese Klebefallen - 3 Klebefallen an einer Katze…Rekord !Wir mussten deswegen noch einmal ein schnelles Teammeeting einberufen und unser lokalisierter Ho Chi Minh Pfad stand zur Disposition aber …die uns bekannten Feinbewegungen, auf den uns bekannten Routen, liessen keine Umpositionierung der Klebefallen zu…davon abgesehen, wurden in den ersten Tagen, eine Vielzahl der Klebefallen nach dem Gusto unserer Miezen umgeordnet - manche Klebefallen wurden nur mit der Pfote angestupst, bei anderen klebten die Fallen am Pelz der Miezen und fielen dann irgendwo in der Wohnung wieder ab…Nach nun knapp 14 Tagen kann man sagen - wir haben definitiv mehr Miezen wie Silberfische mit den Fallen gefangen !Im Badezimmer wurden wir sogar von einem der Silberfische verhöhnt - meine Frau machte da morgens das Licht an und ein Silberfisch in Waschbärklasse ( O-Ton Ehefrau ) , beschleunigte auf max. Warpgeschwindigkeit, rannte direkt auf die Klebefalle zu, um dann im letzten Augenblick, dieser gekonnt auszuweichen und in einer naheliegenden Badezimmerfuge zu verschwinden…Falls nun jemand wissen möchte, wie groß unsere Badezimmerfugen sind, das da ein Waschbär durchschlüpfen kann…fragt meine Frau…Wie auch immer - aktuell erfreuen sich alles Lebewesen in unserer Wohnung, bester Gesundheit. Es kann natürlich sein, das die Silberfische sich erst einmal an die kleinen, klebrigen, Pappzelte gewöhnen müssen und wenn dies dann passiert ist, das große Kleben bei den Silberfischen losgeht…aber aktuell…sind die wohl noch in der Gewöhnunsphase…falls sich daran etwas ändert, werden wir uns hier melden.Bis dahin, werden wir Mal nach anderen Mitteln suchen…meine Frau erzählte etwas von Honig auf Papier…ich möchte mir aber ehrlich nicht ausmalen, was passiert, wenn eine unsere Miezen plötzlich aussieht, wie Winnie Pooh, der in einen Honigtopf gefallen ist…habt ihr schon einmal versucht, eine sibirische Waldkatze, gegen ihren Willen ( Und es ist immer gegen ihren Willen ! ), unter die Dusche zu stellen ?Stellt euch einen schlecht gelaunten Velociraptor vor, welchen man mit einem hungrigen weissen Hai gekreuzt hätte…Da lebe ICH lieber mit den Silberfischen…."
IT,B08D246QL2,Difficultés d’utilisation.,Reviewed in France on 29 April 2026,1,"Il est sûrement utile, mais la difficulté vient du montage."
IT,B08D246QL2,No sirven,Reviewed in Spain on 27 June 2026,1,"Muy malas. Por webcam vi como las cucarachas pasan por encima, se atascan un poco y siguen su camino tan tranquilas. No sirven para nada."
IT,B08D246QL2,No funciona.,Reviewed in Spain on 24 June 2026,1,"No sirve, las cucarachas pasan por al lado como si nada. Se ríen del producto vamos. A ver qué respuesta me dan."
IT,B08D246QL2,Peores que cualquier otra marca.,Reviewed in Spain on 9 October 2025,1,"Peores que cualquier otra marca de trampas similares:- Huelen. No mucho, y no es desagradable, pero huelen.- Son más pequeñas que la mayoría. De ancho iguales, pero de largo, bastante menos.- Por apurar el papel al máximo, viene con pegamento hasta por los lados, con lo que se pega a todas partes: la bolsa donde vienen, el suelo, las manos... Y como toques el pegamento (que es inevitable a menos que uses guantes), luego no hay forma de quitarlo de las manos.He comprado trampas iguales de 3 o 4 marcas distintas y ninguna me ha dado estos problemas... salvo el del olor."
IT,B08D246QL2,Timo total,Reviewed in Spain on 3 July 2026,1,"Me parece un timo total, son muy pequeñas y  no hace ningún efecto"
IT,B08D246QL2,NO SÉ SI FUNCIONARÁN,Reviewed in Spain on 9 July 2025,1,"No me gustan nada. No sé si las cucarachas se pegarán, pero tú te pones las manos llenas de pegamento que es bastante difícil de quitar. Las trampas vienen pegadas de 3 en 3 y hay que separarlas y doblarlas, el problema es que los filos de las trampas chorrean pegamento, si usas guantes no hay manera de despegar los y si las tocas sin guantes, te pones de pegamento hasta arriba ... En fin, espero que al menos cumplan su función, si es así actualizaré mi comentario. Ya llevan dos días puestas y no ha caído ninguna. Otra cosa es que es difícil que las cucas pasen por estas trampas tan pequeñas si además no llevan ningún compuesto que las atraigan a la trampa."
IT,B08D246QL2,No sirve,Reviewed in Spain on 6 June 2026,1,No sirve para nada. Es como jugar  a las cositas con las cucarachas. Cero
IT,B08D246QL2,No valen,Reviewed in Spain on 12 June 2026,1,"No vale para nada,las cucarachas literalmente al lago y no caen"
IT,B08D246QL2,Nicht empfehlenswert für die bernsteinfarbene Gartenscharbe,Reviewed in Germany on 16 December 2025,1,Habe mich aufgrund der vielen guten Bewertungen für dieses Produkt entschieden. Leider interessiert die bernsteinfarbene Gartenscharbe dieses Lockmittel nicht im geringsten. Habe im Keller pro Raum 2-3 Fallen aufgestellt. Das Insekt befindet sich in unmittelbarer Nähe aber auch nach 5 Wochen nicht mal eins ist in die Falle getappt. Zwei Spinnen hab ich jetzt wohl weniger…
IT,B08D246QL2,Sind das Attrapen?,Reviewed in Germany on 11 September 2024,1,"Das Produkt ist an sich gut verpackt, man bekommt es einfach getrennt und zusammengebaut. Anweisungen minimal vorhanden. Sonderbarer, nicht unangenehmer Geruch wird direkt wahrgenommen sobald die Folie geöffnet wird. Sehr wahrscheinlich handelt es sich dabei um den Lockstoff, der vermutlich einfach über die Pappe gesprüht wurde, zumindest ist keiner separat beigelegt, wodurch die Anwendung sich nur aufs abreißen und zusammenfalten beschränkt und anschließendem platzieren. Der Geruch ist nach wenigen Wochen nicht mehr wahrnehmbar, also wahrscheinlich verflogen. Blöd nur dass auch die Fallen, die ich nicht platziert habe, ebenfalls keinen Geruch mehr haben und somit eventuell unbrauchbar sind. Egal, denn für mich haben die Fallen sich sowieso als unbrauchbar erwiesen. Auf 10 Fallen ist mir eine Fliege auf die Klebestreifen gegangen, sonst nichts, obwohl ich dennoch hier und da eine Schabe entdeckt habe. Über den genauen Befall kann ich nicht berichten, da es immer nur eine ist auf paar Tage, was auch einfach an offenem Fenster bei Erdgeschoß Wohnung liegen könnte."
IT,B08D246QL2,No sirven para acabar con las cucharachas,Reviewed in Spain on 5 June 2026,1,No sirven para nada
IT,B08D246QL2,Nicht effizient,Reviewed in Germany on 10 August 2025,1,"Nicht zu gebrauchen, Tiere (Schaben) sitzen vor der Falle. Wenn man sie hineindrängt kleben sie nur fest und verenden ewige Zeit Später. Auch hier sollte man Respekt vor dem Leben haben und einen schnellen und nicht qualvollen Tod als Ziel haben. Absolut nicht zu empfehlen, die Falle muss auch genau im Laufweg sein und dann darf das Tier nicht drumherum laufen, was es natürlich macht weil es eine Hürde ist. Schade für den Preis."
IT,B08D246QL2,keine Wirkung,Reviewed in Germany on 7 February 2026,1,"Absolut nutzlos.Ich habe langsam alle dieser Fallen durch, Klebeband ist genauso effektiv."
IT,B08D246QL2,Nutzlos,Reviewed in Germany on 2 September 2025,1,"Am Liebsten Null Sterne. Sie funktionieren nicht- sie locken die Schaben nicht wirklich an. Hab 10 Stück auf 2qm aufgestellt- die Schaben laufen einfach überall lang, aber nicht durch die fallen. Eine hatte sich mal darin verirrt (morgens gesehen). Als ich abends nachschaute, war sie nicht mehr da- hatte sich also befreien können. Völlig nutzlos diese Fallen."
IT,B08D246QL2,NO FUNCIONA,Reviewed in Spain on 30 July 2025,1,"Es inútil no le pongo 0 estrellas porque no deja, el pegante que tiene no funciona es muy débil lo que hace que se despegue de la superficie y ni hablar del que se encuentra dentro de la trampa que es igual o peor ya que permite que la cucaracha escape después de ""quedar atrapada"" (lo he visto).Es dinero perdido ya que no cumplen su función."
IT,B08D246QL2,No sirven,Reviewed in Spain on 11 September 2025,1,"No atrae a las cucarachas. Tenía localizada una cucaracha en una habitación. Puse 3 trampas y las dejé durante 3 días. Al tercer día, miré debajo de la cama, la vi y la tuve que coger con un vaso. No merece la pena gastar el dinero en estas trampas."
IT,B08D246QL2,Pésima experiencia,Reviewed in Spain on 19 May 2025,1,La verdad compre el producto por las reseñas que pone que son súper creíbles. En mi caso pesi llevan puestas más de 3 dias donde tengo el problema con estos animales y no tengo ni tan solo 1. Y cada que vengo tarde de noche que enciendo la luz las veo pasear por los costados y no entran en la trampa.
IT,B08D246QL2,Es war sehr schlimm.,Reviewed in Germany on 6 November 2025,1,"Es war nicht gut, und nach zwei Tagen war kein Klebstoff mehr vorhanden, um die Kakerlaken zu fangen."
IT,B08D246QL2,Nach 1 Woche noch kein Erfolg zu sehen,Reviewed in Germany on 5 August 2025,1,"Die Fallen stehen seit fast 1 Woche und leider ist noch nichts passiert. Silberfische, Küchenschaben rennen in der Wohnung rum, aber die Fallen sind leer. Heute erst ist ein Silberfisch auf der Falle gewesen und ist dann gemütlich runterspaziert🫣 Ich hoffe, es tut sich noch was"
IT,B08D246QL2,Strong glue,Reviewed in Germany on 9 August 2023,1,"The glue is very strong. So strong that in a single trap, three little lizards got caught. I was devastated when I saw them there. After a lot of effort and with the help of olive oil I managed to get them free but I can't imagine their suffering and struggle before that.We bought the traps for some german cockroaches that we see at night in our garden fence. No cockroaches when caught, only the poor lizards, a couple of spiders, some isopods, and a fly. I guess that they do what they are supposed to, they catch creatures that walk on them, but they didn't solve our problem."
IT,B08D246QL2,Kein Erfolg,Reviewed in Germany on 28 November 2025,1,Funktioniert nicht
IT,B08D246QL2,Nutzlos,Reviewed in Germany on 31 August 2025,1,Nach 2 Wochen keine einzige Schabe gefangen. Die laufen einfach daran vorbei. Lediglich eine kleine Spinne ist hängen geblieben in den Fallen. Habe sie an mehreren Orten aufgestellt
IT,B08D246QL2,Keine Falle für Scheben aber für die eigene Finger,Reviewed in Germany on 19 July 2025,1,Die Falle hat keine Anziehung für Schaben. Schon seit 2 Wochen wurden 6 Stück an verschiedenen Stellen gestellt. Die Schaben laufen einfach vorbei und keine Änderungen zum vorher. Auch die Falle selbst ist sehr klebrig - schwer zu entfernen oder tauschen.
IT,B08D246QL2,NICHT KAUFEN,Reviewed in Germany on 6 September 2024,1,"Ich habe viele von diesen Fallen im Haus verteilt, insgesamt nach Tagen nur 3 Kakerlaken gefangen, der Rest rennt freudig weiter umher, aber leider haben sich insgesamt 3 große Spinnen drin verfangen, was ich echt ganz furchtbar finde, die brauchen wir nämlich auch zur Schädlingsbekämpfung. Ich musste die Spinnen natürlich umbringen, da es keinen Weg gibt, sie von diesem Klebstoff zu entfernen. Ganz schrecklich. Nicht hilfreich für Kakerlakenbefall!"
IT,B08D246QL2,Falle für welches Getier?,Reviewed in Germany on 29 August 2025,1,...fängt keine Schaben: die laufen drumrum.Wirklich.Kommt mglweise aus den USA: vllt gehen die Schaben dort auf den Leim...
IT,B08D246QL2,"Sehr schlecht,  keine Wirkung",Reviewed in Germany on 20 September 2025,1,"Sehr schlecht,  keine Wirkung,  bitte nicht kaufen!!!!!"
