Display Order,Product Details,ASIN,Segment,URL,Image URL,Brand,Price  £,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  £,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
35,"Hydromol Ointment - Intensive Emollient for Very Dry, Itchy Skin- for Psoriasis, Flare-Prone Eczema & Dermatitis - Helps Protect & Prevent Moisture Loss - 100g Tube",B08HYQKK6H,Cream,https://www.amazon.co.uk/dp/B08HYQKK6H?psc=1,https://m.media-amazon.com/images/I/51hE4hOeZuL._AC_SY355_.jpg,hydromol,4.21,"2,673","1,477","1,000","16,283.45","10,357",164,"1,414",AMZ,3.09,10,4.5,"1,078",7,28,Amazon,Health & Personal Care,Extra Large Envelope,AMZ,21.79 x 4.50 x 5.51 cm,0.13,N/A,"Sep 21, 2020",,No,70,Amazon
42,"E45 Cream for Dry & Sensitive Skin - Clinically Proven Moisturiser for Eczema, Dermatitis & Irritation - Dermatologically Tested Non-Greasy Body, Face & Hand Care, 350g",B001RYUCQ0,Cream,https://www.amazon.co.uk/dp/B001RYUCQ0?psc=1,https://m.media-amazon.com/images/I/51K890yY6yL._SY342_.jpg,E45,8.32,"12,712","1,015",500,"119,302.65","10,137.82",168,180,GB,3.89,21,4.7,"13,400",9,84,Yogichem Ltd,,Small Parcel,MFN,11.40 x 10.60 x 11.00 cm,0.41,N/A,"Nov 12, 2015",,No,128,Yogichem Ltd
29,"Zinc and Calendula Cream 100% Natural - for perioral dermatitis, rosacea, acne, nappy rash cream, spots, blemishes, breakouts, rashes (30ml)",B073NPTX28,Cream,https://www.amazon.co.uk/dp/B073NPTX28?psc=1,https://m.media-amazon.com/images/I/71tqJ3domdL._AC_SY355_.jpg,Lyonsleaf,10.82,807,747,600,"11,602.50","9,709.04",140,"4,733",GB,5.64,1,4.3,"1,082",9,8,Lyonsleaf,Beauty,Extra Large Envelope,FBA,5.21 x 4.19 x 4.39 cm,0.08,N/A,"Jul 2, 2017",,No,108,Lyonsleaf
60,"Zeroderma Zeroveen Emollient Cream, 2-in-1 Moisturiser & Soap Substitute, with Natural Oatmeal, Hydration for Dry Skin such as Eczema & other Dry Skin Conditions. 500g",B07S4BLPH3,Cream,https://www.amazon.co.uk/dp/B07S4BLPH3?psc=1,https://m.media-amazon.com/images/I/51NE5vRLYsL._AC_SY355_.jpg,Zeroderma,8.07,"1,095",971,700,"10,518.89","9,632.35",167,"4,098",AMZ,4.62,8,4.8,593,5,5,Amazon,Beauty,Small Parcel,AMZ,21.20 x 7.60 x 7.70 cm,0.62,N/A,"Mar 4, 2013",,No,160,Amazon
66,"Dermol 500 Lotion, Moisturising Emollient for Dry & Sensitive Skin, Soap Substitute, 500ml",B0H6YD96FN,Wash,https://www.amazon.co.uk/dp/B0H6YD96FN?psc=1,https://m.media-amazon.com/images/I/512I0QWVOAL._AC_SY355_.jpg,Generic,16.66,473,473,N/A,"9,455.27","9,455.27",90,"3,117",GB,6.09,1,1,1,1,0,FloraHealth,Beauty,Small Parcel,MFN,20.00 x 9.00 x 10.00 cm,0.55,N/A,"May 17, 2026",,No,2,FloraHealth
24,"Doublebase Dry Skin Emollient. Clinically Proven Moisturiser for Eczema, Psoriasis and Dermatitis Treatment. Body Cream for Dry Skin Relief, 100g Tube",B084F57JWZ,Cream,https://www.amazon.co.uk/dp/B084F57JWZ?psc=1,https://m.media-amazon.com/images/I/61aiWWIBnCL._AC_SY355_.jpg,Doublebase,4.37,"9,003","1,741","2,000","66,036.42","9,096.84",150,240,AMZ,2.88,9,4.6,"8,894",9,45,Amazon,Beauty,Large Envelope,AMZ,17.30 x 3.20 x 5.40 cm,0.11,N/A,"Feb 1, 2020",,No,77,Amazon
67,Hydromol Bath and Shower Emollient 1L,B006EI1O7U,Wash,https://www.amazon.co.uk/dp/B006EI1O7U?psc=1,https://m.media-amazon.com/images/I/51N9Ab6lGZL._AC_SY355_.jpg,hydromol,16.67,"1,416",452,300,"18,531.41","9,049.22",37,"2,761",GB,6.1,2,4.6,993,6,4,Yogichem Ltd,Health & Personal Care,Small Parcel,MFN,29.00 x 9.60 x 13.30 cm,0.97,N/A,"Jan 12, 2012",,No,174,Yogichem Ltd
29,"E45 Cream 50 g – Moisturiser for Dry Skin and Sensitive Skin - Emollient Body Cream to Soothe Dry and Irritated Skin - Itchy Skin, Eczema Cream - Perfume-Free Face Cream and Non-Greasy Hand Cream",B002ISB9NO,Cream,https://www.amazon.co.uk/dp/B002ISB9NO?psc=1,https://m.media-amazon.com/images/I/51SaMFB5qIL._SY342_.jpg,E45,1.45,"12,712","3,207","3,000","119,302.65","8,760.18",195,180,AMZ,2.71,21,4.7,"13,400",9,82,Amazon,,Large Envelope,AMZ,14.30 x 3.40 x 4.20 cm,0.06,N/A,"Jun 14, 2010",,No,193,Amazon
51,"QV Cream with 10% Glycerin (100g) Rich Protective Moisturiser for Sensitive, Dry Skin, Fragrance Free, Noncomedogenic Body Cream, Hydrating Skin Care for Eczema, Psoriasis, Dermatitis, Tube",B009F72YUI,Cream,https://www.amazon.co.uk/dp/B009F72YUI?psc=1,https://m.media-amazon.com/images/I/61TsiFJuxGL._AC_SY355_.jpg,QV,5.83,"5,464","1,238",800,"66,599.16","8,599.93",189,663,AMZ,3.25,6,4.6,"5,964",8,53,Amazon,Beauty,Extra Large Envelope,AMZ,17.30 x 4.20 x 4.90 cm,0.11,N/A,"Oct 16, 2012",,No,165,Amazon
30,E45 Dermatological Junior Foaming Bath Milk 500 ml – Bath Foam for Kids - Soap-Free Body Wash to Protect and Moisturise Dry and Sensitive Skin – Soothe Itching and Irritation - Dermatitis Eczema Cream,B001E4EMM8,Wash,https://www.amazon.co.uk/dp/B001E4EMM8?psc=1,https://m.media-amazon.com/images/I/51+dWtfZyTL._AC_SX342_.jpg,E45,4.87,"1,390","1,390","1,000","8,228.80","8,228.80",200,458,AMZ,3.56,7,4.6,685,6,6,Amazon,Baby Products,Small Parcel,AMZ,19.30 x 6.40 x 6.60 cm,0.54,N/A,"Aug 13, 2008",,No,215,Amazon
39,"Double Emolliant Gel 500g | Highly Effective Moisturizing Solution for Dry Skin | Moisturiser for Eczema, Psoriasis and Dermatitis Treatment",B0FMYBPDGS,Cream,https://www.amazon.co.uk/dp/B0FMYBPDGS?psc=1,https://m.media-amazon.com/images/I/41AjOmg0pxL._AC_SY355_.jpg,PillPharm,11.32,596,596,400,"7,888.32","7,888.32",140,"6,847",GB,273.72,5,4.9,73,1,12,FloraHealth,Beauty,Special Oversize,MFN,30.00 x 7.00 x 7.00 cm,640.01,N/A,"Aug 19, 2025",,No,11,FloraHealth
70,"PURESKIN Psoriasis and Folliculitis Treatment Cream - Fast Relief for Scalp Psoriasis, Dandruff, Seborrheic Dermatitis - Stops Itching, Flaking & Redness – Cooling Mint Formula, Non-Greasy, 3.4 oz",B0D7BXG5F2,Cream,https://www.amazon.co.uk/dp/B0D7BXG5F2?psc=1,https://m.media-amazon.com/images/I/6168iYrwENL._AC_SY355_.jpg,Pureskin,15.57,363,363,200,"7,612.22","7,612.21",196,"9,076",US,6.6,2,4,361,7,1,Clock Dream,Beauty,Small Parcel,FBA,7.60 x 6.70 x 7.60 cm,0.17,N/A,"Jun 19, 2024",,No,25,Clock Dream
50,"Uriage Xémose Lipid-Replenishing Anti-Irritation Cream 400ml - Face & Body - Very Dry Skin Prone to Atopy - Hydrates, Immediately Soothes Itching Sensations, Brings Long-Lasting Comfort",B019HPS6XQ,Cream,https://www.amazon.co.uk/dp/B019HPS6XQ?psc=1,https://m.media-amazon.com/images/I/61r88O6LP-L._AC_SY355_.jpg,Uriage,18.79,445,329,200,"8,748.40","7,423.84",185,"8,727",GB,6.47,10,4.6,"3,500",9,27,Uriage UK,Beauty,Small Parcel,FBA,18.50 x 8.00 x 8.30 cm,0.49,N/A,"Jan 18, 2016",,No,126,Uriage UK
36,RoyceDerm Seborrheic Dermatitis Face Cream,B0FDT97MXD,Cream,https://www.amazon.co.uk/dp/B0FDT97MXD?psc=1,https://m.media-amazon.com/images/I/71fPLan435L._AC_SY355_.jpg,Roycederm,18.54,250,250,200,"6,613.88","6,613.90",42,"12,027",US,6.32,1,4.2,186,7,18,RAINBLESSINGS,Beauty,Extra Large Envelope,FBA,9.90 x 5.20 x 7.70 cm,0.19,N/A,"Sep 10, 2025",,No,10,RAINBLESSINGS
10,"QV Bath Oil (500 ml) Moisturising Bath Soak for Sensitive Skin, Relief from Dry Itchy Skin, Gentle pH Balanced Formula, Fragrance Free, Soap Free, Non Greasy, Noncomedogenic Bath Soak",B0085U7XYI,Oil,https://www.amazon.co.uk/dp/B0085U7XYI?psc=1,https://m.media-amazon.com/images/I/51N7ltWsH+L._AC_SY355_.jpg,QV,6.11,"1,009",694,500,"8,654.61","6,553.50",183,"4,319",AMZ,3.47,6,4.5,826,8,8,Amazon,Beauty,Extra Large Envelope,AMZ,17.80 x 4.90 x 9.80 cm,0.47,N/A,"Jun 1, 2012",,No,169,Amazon
10,"Uriage Xemose C8+ Lipid-Replenishing Anti-Itch Balm 500ml - Nourishes, Repairs, Soothes - Very Dry Skin Prone to Atopic Eczema - 8 Biomimetic Ceramides & 10% Shea Butter - Face & Body - Fragrance-Free",B07JDLL4LP,Cream,https://www.amazon.co.uk/dp/B07JDLL4LP?psc=1,https://m.media-amazon.com/images/I/61A8QSx664L._AC_SY355_.jpg,Uriage,16.21,335,335,200,"6,513.95","6,513.94",200,"10,228",GB,5.96,16,4.3,"1,687",8,46,Uriage UK,Beauty,Small Parcel,FBA,20.50 x 6.60 x 6.70 cm,0.53,N/A,"Sep 29, 2018",,No,94,Uriage UK
66,"Seborrheic Dermatitis & Psoriasis Cream, Shampoo and Conditioner Set - Scalp Therapy System for Folliculitis, Psoriasis, Dandruff, Dry Scalp - Scalp Treatment to Relieve Itching, Flaking, Irritation",B0F48W48Y1,Cream,https://www.amazon.co.uk/dp/B0F48W48Y1?psc=1,"https://m.media-amazon.com/images/I/81mS9cc3pqL._AC_SY355_PIbundle-3,TopRight,0,0_SH20_.jpg",Roycederm,46.71,927,110,N/A,"25,497.35","6,502.08",198,"3,616",US,13.13,1,4.2,"1,314",9,"1,119",Joycederm Store,Beauty,Small Parcel,FBA,23.90 x 7.80 x 23.70 cm,0.97,N/A,"May 29, 2025",,No,14,Joycederm Store
72,"MooGoo Scalp Cream - For Mild Cradle Cap & Seborrheic Dermatitis – Soothing Relief for Dry, Itchy, Flaky Scalp Skin, Babies & Adults – 120 g",B07L52C9HT,Cream,https://www.amazon.co.uk/dp/B07L52C9HT?psc=1,https://m.media-amazon.com/images/I/41ki0QR2KCL._AC_SY355_.jpg,MooGoo,10.75,463,463,300,"5,975.89","5,975.90",140,"7,506",GB,5.45,2,4.4,388,5,6,MooGoo EU Ltd,Beauty,Large Envelope,FBA,16.80 x 3.70 x 6.00 cm,0.13,N/A,"Dec 5, 2018",,No,91,MooGoo EU Ltd
69,"Hydromol Ointment - Intensive Emollient for Very Dry, Itchy Skin – For Psoriasis, Flare-prone Eczema & Dermatitis - Helps Protect & Prevent Moisture Loss - 50g Tub",B003NTAWRG,Cream,https://www.amazon.co.uk/dp/B003NTAWRG?psc=1,https://m.media-amazon.com/images/I/91kgqt93zhL._AC_SY355_.jpg,hydromol,3.52,"2,673","1,195",800,"16,283.45","5,926.44",163,"1,435",AMZ,3.03,1,4.5,"1,078",5,28,Amazon,Health & Personal Care,Extra Large Envelope,AMZ,7.30 x 5.70 x 5.80 cm,0.07,N/A,"Aug 31, 2021",,No,59,Amazon
48,"Uriage Derm-Phy Shower Oil 1L - Face & Body Wash - Dry & Sensitive Skin - Cleanses, Nourishes, Prevents Dryness - 25% Glycerin & Extra-Rich Agents - Physiological pH - Soap-Free",B0GSFX6NY1,Wash,https://www.amazon.co.uk/dp/B0GSFX6NY1?psc=1,https://m.media-amazon.com/images/I/71687Rk5hxL._AC_SY355_.jpg,Uriage,7.47,777,341,300,"12,232.39","5,742.03",177,"5,266",FR,3.7,2,4.7,"3,315",8,64,Parasanteonline,Beauty,Small Parcel,MFN,23.70 x 8.40 x 8.40 cm,1.16,N/A,"Mar 7, 2026",,No,4,Parasanteonline
18,"La Roche-Posay Lipikar Cleansing Oil AP+ for Dry, Itchy Skin 400ml",B07Q6FG1T6,Oil,https://www.amazon.co.uk/dp/B07Q6FG1T6?psc=1,https://m.media-amazon.com/images/I/71ly0UcyTUL._AC_SX342_.jpg,,19,286,286,200,"5,635.85","5,635.85",66,"10,110",AMZ,5.83,1,4.6,"2,759",2,51,Amazon,Beauty,Extra Large Envelope,AMZ,20.10 x 5.50 x 5.50 cm,0.48,N/A,"Mar 15, 2019",,No,88,Amazon
46,100ml Emollient Cream for Eczema Psoriasis Dermatitis – Soothing Hydrating Relief for Itchy Irritated Skin – Protective Layer Moisturiser – Suitable All Ages,B0FKTBJPW5,Cream,https://www.amazon.co.uk/dp/B0FKTBJPW5?psc=1,https://m.media-amazon.com/images/I/412iE4AgjDL._AC_SY355_.jpg,AECECI,7.49,525,525,400,"5,441.54","5,441.53",157,"5,877",CN,2.9,2,4.5,71,6,8,MASHANGYOU,Health & Personal Care,Large Envelope,FBA,14.80 x 3.80 x 6.10 cm,0.11,N/A,"Aug 12, 2025",,No,11,MASHANGYOU
58,"Uriage Bariederm-Cica Repairing Cream with D-Panthenol & Copper-Zinc - Wound Healing Barrier Cream - Multi-purpose (minor cuts, burns) - For Damaged & Irritated Skin - Water Resistant - 40ml",B01JUUHMG0,Cream,https://www.amazon.co.uk/dp/B01JUUHMG0?psc=1,https://m.media-amazon.com/images/I/610d2ihMXrL._AC_SY355_.jpg,Uriage,6.97,785,632,500,"7,680.80","5,291.95",190,"4,614",GB,3.13,18,4.6,"2,226",9,44,Uriage UK,Beauty,Large Envelope,FBA,13.49 x 3.00 x 3.91 cm,0.05,N/A,"Sep 29, 2016",,No,118,Uriage UK
28,"Eucerin AtoControl Acute Care Cream 100ml, Gentle Moisturiser to Target Acute Effects of Atopic Dermatitis, Dry Skin Moisturiser for Softer Skin, Soothes Dry, Itchy and Irritated Skin",B0DQLNCB27,Cream,https://www.amazon.co.uk/dp/B0DQLNCB27?psc=1,https://m.media-amazon.com/images/I/61u0l1SPogL._AC_SX342_.jpg,Eucerin,15.44,267,267,200,"4,976.37","4,976.36",183,"15,268",AMZ,6.29,11,4.3,53,8,2,,Beauty,Large Envelope,AMZ,14.10 x 3.90 x 5.90 cm,0.11,N/A,"Dec 16, 2024",,No,19,
48,"Eczema Cream 20g，Soothes Itchy, Gentle and Relieves Itching, for Dermatitis and Psoriasis, Eczema Cream for Adults",B0FJY86PMH,Cream,https://www.amazon.co.uk/dp/B0FJY86PMH?psc=1,https://m.media-amazon.com/images/I/51PYGL5KzoL._AC_SY355_.jpg,Guuizos,7.72,471,471,400,"4,577.56","4,577.57",114,"8,016",CN,1.98,1,4.2,64,7,10,HUAERFU EU,Health & Personal Care,Standard Envelope,FBA,13.90 x 2.40 x 4.00 cm,0.03,N/A,"Jul 25, 2025",,No,12,HUAERFU EU
61,"La Roche-Posay | Lipikar Balm AP+M Lipid-Replenishing Balm | Triple Repair | Anti-Scratching, Anti-Relapse, Immediate Soothing | Face & Body | Dry, Very Dry & Atopic Skin | Pack of 2 x 400ml",B0FJXXFCPP,Cream,https://www.amazon.co.uk/dp/B0FJXXFCPP?psc=1,"https://m.media-amazon.com/images/I/71HU4QNC7OL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg",La Roche-Posay,44.71,84,84,50,"4,408.05","4,408.06",190,"40,868",FR,10.63,2,3.7,18,9,1,Pharmaco,Beauty,Extra Large Envelope,FBA,20.60 x 5.90 x 12.10 cm,0.87,N/A,"Jul 25, 2025",,No,12,Pharmaco
30,"Seborrheic Dermatitis Cream 150ml | Skin Care | Moisturising Formula for Dry, Flaky & Itchy Skin | Hydrates, Softens & Comforts Skin",B0FCNNZZG4,Cream,https://www.amazon.co.uk/dp/B0FCNNZZG4?psc=1,https://m.media-amazon.com/images/I/61DNAI968RL._AC_SY355_.jpg,Natures Relief Co,13.32,275,275,200,"4,399.37","4,399.36",132,"15,601",GB,6.2,1,3.7,130,7,10,PD & MP Trading Limited,Beauty,Small Parcel,FBA,12.20 x 7.90 x 10.80 cm,0.16,N/A,"Nov 4, 2025",,No,8,PD & MP Trading Limited
34,"AproDerm® Ointment 500g Tub – Long-Lasting, Intensely Moisturising Emollient; Suitable for Eczema, Psoriasis, Ichthyosis, Dermatitis and Other Dry Skin Conditions; Vegan",B07WW67YWS,Cream,https://www.amazon.co.uk/dp/B07WW67YWS?psc=1,https://m.media-amazon.com/images/I/515EMfBlqbL._AC_SY355_.jpg,AproDerm,7.48,596,469,300,"4,663.56","4,093.36",169,"5,284",GB,4.55,8,4.5,428,5,5,121Pharmacy,Health & Personal Care,Small Parcel,MFN,11.40 x 9.90 x 10.10 cm,0.57,N/A,"Aug 22, 2019",,No,83,121Pharmacy
57,"Uriage Shower Oil 500 mL - Face & Body Wash - Dry & Sensitive Skin - Cleanses, Nourishes, Prevents Dryness - 25% Glycerin & Extra-Rich Agents - Physiological pH - Soap-Free",B06Y3NWF7D,Oil,https://www.amazon.co.uk/dp/B06Y3NWF7D?psc=1,https://m.media-amazon.com/images/I/71S-qoNlhGL._AC_SY355_.jpg,Uriage,10.65,777,286,200,"12,232.39","3,714.64",172,"5,143",GB,5.79,12,4.7,"3,315",8,48,Uriage UK,Beauty,Small Parcel,FBA,20.20 x 6.40 x 6.50 cm,0.6,N/A,"Jul 23, 2017",,No,108,Uriage UK
22,"OatSoak Bath Additive 500g. Skin Relief, Soothing Bath Powder for Itchy Skin, Psoriasis, Eczema, Chicken pox, Irritation and Sunburn. Free from Fragrance, Dyes, Non Scented 100% Natural Made in Wales",B0BW14RMHV,Wash,https://www.amazon.co.uk/dp/B0BW14RMHV?psc=1,https://m.media-amazon.com/images/I/61lDYid8wkL._AC_SY355_.jpg,Bare Boutique,16.13,983,189,100,"9,640.43","3,696.28",199,"16,470",GB,6.41,6,4.6,"1,240",5,19,SUPERTRADE LIMITED,Beauty,Large Envelope,MFN,25.50 x 3.61 x 19.00 cm,0.51,N/A,"Feb 16, 2023",,No,41,SUPERTRADE LIMITED
48,"Avène XeraCalm A.D. Balm for Very Dry, Itchy Skin, 200ml, Eczema Relief, Itch Relief Cream, Lipid Replenishing, Atopic Skin",B0CFGK9D8W,Cream,https://www.amazon.co.uk/dp/B0CFGK9D8W?psc=1,https://m.media-amazon.com/images/I/61jlbW-aFvL._AC_SY355_.jpg,Avene,12.5,191,191,100,"3,628.90","3,628.90",123,"16,101",GB,5.98,6,4.4,34,1,0,Escentual,Beauty,Extra Large Envelope,MFN,21.70 x 6.00 x 6.20 cm,0.27,N/A,"Apr 7, 2014",,No,147,Escentual
46,"Doublebase Once Emollient Gel. Once-daily, highly moisturising, protective gel for eczema, psoriasis and ichthyosis. 100g",B0FQCFK9HC,Cream,https://www.amazon.co.uk/dp/B0FQCFK9HC?psc=1,https://m.media-amazon.com/images/I/71XiofHbXAL._AC_SY355_.jpg,Doublebase,5.62,"1,512",516,500,"15,498.50","3,485.29",121,"5,340",AMZ,N/A,3,4.4,126,6,17,Amazon,Health & Personal Care,Extra Large Envelope,AMZ,18.70 x 4.20 x 4.50 cm,0.12,N/A,"Sep 15, 2025",,No,10,Amazon
34,Bioderma Atoderm Shower Oil Refill 1000ml,B0D9NN7XFD,Oil,https://www.amazon.co.uk/dp/B0D9NN7XFD?psc=1,https://m.media-amazon.com/images/I/51c8GEGtkAL._AC_SY355_.jpg,Bioderma,15.21,183,183,100,"3,399.90","3,399.90",41,"10,016",GB,6.55,22,4.8,"1,121",8,67,Lucky Trading Enterprises,Beauty,Small Parcel,FBA,22.14 x 9.50 x 15.70 cm,1.12,N/A,"Sep 25, 2024",,No,22,Lucky Trading Enterprises
54,"Eurax Itch Relief Cream, Hydrating Relief from Itchy & Irritated Skin, Alleviates Itching from Rashes, Eczema, Dermatitis & Chickenpox, Dermatologist Recommended, Contains Crotamiton, 1 x 30g",B001RYOSM4,Cream,https://www.amazon.co.uk/dp/B001RYOSM4?psc=1,https://m.media-amazon.com/images/I/411DRQXlGSL._AC_SX355_.jpg,Eurax,2.92,"13,379",956,"2,000","79,254.11","3,343.32",191,51,AMZ,3.46,14,4.5,"15,595",6,82,Amazon,Pet Supplies,Large Envelope,AMZ,13.40 x 3.10 x 3.70 cm,0.04,N/A,"Feb 9, 2009",,No,209,Amazon
26,"Bioderma Atoderm Shower Oil - Nourishing & Cleansing Body Wash, Hydrate, Soothe & Protect Dry & Sensitive Skin - with Glycerin & Niacinamides, 200ML",B0F9QYB8XT,Oil,https://www.amazon.co.uk/dp/B0F9QYB8XT?psc=1,https://m.media-amazon.com/images/I/61YvCZf16OL._AC_SY355_.jpg,Bioderma,11.38,243,243,200,"3,331.81","3,331.82",148,"12,877",GB,5.78,4,4.8,11,9,1,BIODERMA UK,Beauty,Extra Large Envelope,FBA,16.80 x 4.90 x 5.10 cm,0.24,N/A,"May 21, 2025",,No,14,BIODERMA UK
61,"iShanCare® Eczema Cream, Maximum Strength Treatment Ointment for Psoriasis, Dermatitis, Rash, Infection, Jock Itch, Athletes Foot, Anti Itch, Relief for Redness, Irritated Skin, 1.77 Oz",B0CRCYMMLM,Cream,https://www.amazon.co.uk/dp/B0CRCYMMLM?psc=1,https://m.media-amazon.com/images/I/61bImrRKaLL._AC_SY355_.jpg,ishancare,15.99,252,206,100,"4,526.73","3,295.77",185,"12,805",CN,5.57,1,4.1,165,7,4,iShanCare,Health & Personal Care,Large Envelope,FBA,14.10 x 3.40 x 4.60 cm,0.07,N/A,"Jan 3, 2024",,No,30,iShanCare
21,"Oilatum Plus Antiseptic Emollient Bath Additive for Eczema and Dry Skin Conditions, Soothing and Hydrating Formula, Dermatologist Recommended Relief, 1 x 500ml",B000LNEB7Y,Wash,https://www.amazon.co.uk/dp/B000LNEB7Y?psc=1,https://m.media-amazon.com/images/I/612ECDjkKWL._AC_SY355_.jpg,Oilatum,12.58,203,203,100,"3,176.48","3,176.50",159,"10,668",AMZ,6.1,11,4.7,625,7,1,Amazon,Health & Personal Care,Extra Large Envelope,AMZ,22.20 x 5.20 x 9.30 cm,0.52,N/A,"Dec 4, 2006",,No,235,Amazon
40,Hydromol Relief Cream - Non-Steroidal Treatment for Mild to Moderate Atopic Dermatitis & Eczema - Long-lasting Itch Relief - With Hyaluronic Acid & Shea Butter - For Adults & Children - 100ml,B0CTHMJ8W1,Cream,https://www.amazon.co.uk/dp/B0CTHMJ8W1?psc=1,https://m.media-amazon.com/images/I/51qJB89ZLQL._AC_SY355_.jpg,hydromol,11.47,201,201,100,"3,146.36","3,146.38",191,"11,969",AMZ,5.58,7,4.6,45,7,0,Amazon,Health & Personal Care,Large Envelope,AMZ,19.70 x 3.20 x 5.00 cm,0.12,N/A,"Feb 1, 2024",,No,29,Amazon
68,"AproDerm® Colloidal Oat Cream 100ml Tube – Paraffin Free, Vegan, 2-in-1 Moisturiser and Soap Substitute; Suitable for Dry Skin, Eczema, Dermatitis and Psoriasis",B08GQ99VXF,Cream,https://www.amazon.co.uk/dp/B08GQ99VXF?psc=1,https://m.media-amazon.com/images/I/41kgL+ITz-L._AC_SY355_.jpg,AproDerm,4.16,620,620,500,"3,096.05","3,096.04",160,"5,805",GB,2.82,4,4.5,572,6,7,Fontus Health Ltd,Beauty,Large Envelope,FBA,15.80 x 3.70 x 5.70 cm,0.11,N/A,"Aug 26, 2020",,No,71,Fontus Health Ltd
20,"Eucerin AtoControl Calming Face Cream 50ml, Calming Moisturiser Suitable for Atopic Dermatitis, Fragrance-Free Gentle Face Cream with Ceramides, Soothes Itching and Reduces Redness",B0DWNGKF6Z,Cream,https://www.amazon.co.uk/dp/B0DWNGKF6Z?psc=1,https://m.media-amazon.com/images/I/61Ys2lC0cCL._AC_SX342_.jpg,Eucerin,12.17,196,196,100,"3,076.14","3,076.14",180,"14,107",AMZ,5.7,7,4.5,46,7,1,Amazon,Beauty,Large Envelope,AMZ,13.00 x 3.20 x 4.30 cm,0.07,N/A,"Feb 10, 2025",,No,17,Amazon
70,"Aveeno Dermexa Daily Emollient Cream (1x 300ml), Emollient Cream Enriched with Triple Oat Complex and Ceramides, Soothing Relief from Dry, Itchy Skin Prone to Eczema",B0D8TG2K16,Cream,https://www.amazon.co.uk/dp/B0D8TG2K16?psc=1,https://m.media-amazon.com/images/I/61FpwewyarL._AC_SY355_.jpg,Aveeno,7.39,236,236,100,"3,050.77","3,050.78",165,"10,913",AMZ,4.75,7,4.7,183,8,6,Amazon,Beauty,Extra Large Envelope,AMZ,20.10 x 4.20 x 8.30 cm,0.35,N/A,"Jun 1, 2024",,No,25,Amazon
42,"Hydromol Ointment for Dry, Very Dry & Itchy Skin - Intensive Emollient for Eczema, Dermatitis & Psoriasis-Prone Skin - Helps Reduce Eczema Flare-Ups - 125g Tub",B0045X8758,Cream,https://www.amazon.co.uk/dp/B0045X8758?psc=1,https://m.media-amazon.com/images/I/61VtxMuHoXL._AC_SY355_.jpg,hydromol,5.33,411,411,300,"3,024.49","3,024.46",159,"8,073",AMZ,3.22,9,4.5,329,7,0,Amazon,Health & Personal Care,Small Parcel,AMZ,6.80 x 6.30 x 6.70 cm,0.15,N/A,"Oct 5, 2010",,No,189,Amazon
17,"Seborrheic Dermatitis Face Cream: Steroid-Free Formula for Folliculitis- & Psoriasis-Prone Skin – Helps Reduce Redness, Itching & Flaking 1.7oz",B0GVTNWZKP,Cream,https://www.amazon.co.uk/dp/B0GVTNWZKP?psc=1,https://m.media-amazon.com/images/I/71XMPBWv8rL._AC_SY355_.jpg,Recuren Plus,9.99,299,299,200,"2,984.09","2,984.10",143,"9,241",CN,4.01,1,4.9,98,7,4,"Dalian Zhouxiang Trading Co., Ltd.",Beauty,Large Envelope,FBA,12.80 x 3.40 x 4.10 cm,0.05,N/A,"Apr 2, 2026",,No,3,"Dalian Zhouxiang Trading Co., Ltd."
72,"Grahams Natural Face & Eyelid Eczema Cream - Treatment for Eczema, Dermatitis, Itch Relief, Redness, Inflammation & Very Dry Skin - with Colloidal Oatmeal - Hypoallergenic & Steroid-Free, 50g",B0D6GTXQBL,Cream,https://www.amazon.co.uk/dp/B0D6GTXQBL?psc=1,https://m.media-amazon.com/images/I/71pFZHSJ4FL._AC_SY355_.jpg,Grahams Natural,13.32,217,154,100,"4,672.13","2,759.22",191,"18,806",GB,5.38,2,4,376,10,8,Grahams Natural Alternatives,Beauty,Extra Large Envelope,FBA,14.80 x 4.40 x 4.50 cm,0.07,N/A,"Oct 18, 2024",,No,21,Grahams Natural Alternatives
57,"Eucerin AtoControl Rich Calming Lotion 250ml, Soothing Body Moisturiser to Target Effects of Atopic Dermatitis and Eczema, Unscented Body Lotion for Softer, Soothed Skin",B0052ECC1Y,Cream,https://www.amazon.co.uk/dp/B0052ECC1Y?psc=1,https://m.media-amazon.com/images/I/61wPChTZjyL._AC_SX342_.jpg,Eucerin,13.67,158,158,100,"2,595.30","2,595.28",169,"21,527",GB,N/A,8,4.6,76,8,1,TRADEZ GLOBAL LTD,Beauty,Large Envelope,MFN,20.20 x 4.00 x 7.40 cm,0.3,N/A,"May 24, 2011",,No,182,TRADEZ GLOBAL LTD
