marketplace,asin,title,date,rating,review
FR,B01JYS4W2K,Est-ce que ça dissout les puces ???,Reviewed in France on 10 May 2022,2,"Je ne sais pas encore si ce sera efficace comme insecticide, mais c'est un excellent solvant pour le plastique !J'avais posé le diffuseur sur ma table d'ordinateur (le matériel n'y était pas, heureusement) et j'ai retrouvé la surface complètement décomposée, transformée en colle forte ! Les petites marques blanches viennent du mouchoir en papier que j'avais utilisé pour essuyer, en pensant bêtement que c'était seulement mouillé...Sur le carrelage, c'était bien glissant, j'ai failli tomber plusieurs fois. Torchon et alcool semblent avoir régler le problème de ce côté.Pour la table, j'ai dû ajouter un tapis anti-dérapant, après avoir isolé les parties collantes avec du papier calque (ça se voit moins).J'ai bien relu toutes les indications sur la bombe, il n'est fait nulle part mention de précautions à prendre pour les surfaces exposées à la pulvérisation, ni sur les moyens de nettoyer — quand c'est encore possible — les tâches occasionnées. À éviter."
FR,B01JYS4W2K,le produit ne se diffuse pas entièrement,Reviewed in France on 6 August 2025,2,le produit ne se diffuse pas entièrement il en reste encore pas mal  dans la bombe mais impossible bien sur de le réactiver . Dommage .
FR,B01JYS4W2K,Peu efficace,Reviewed in France on 22 September 2025,2,Peu efficace
FR,B01JYS4W2K,Pas top,Reviewed in France on 24 June 2025,2,"Le produit n a pas voulu se bloquer, quand j ai enfin réussi, il n a pas été efficace du tout"
FR,B01JYS4W2K,Pas efficace,Reviewed in France on 19 March 2025,2,Pas efficace. Extrêmement collant. Il faut faire un nettoyage des surface et le sol. Il faut éviter le faire dans un appartement avec le parquet. S'abîme le parquet après la diffusion.
FR,B01JYS4W2K,Aucun effet,Reviewed in France on 29 August 2022,2,Alors après avoir acheté 5 bombes de ce produit pour traiter une maison de 380 M2 suite à une invasion de puces sur mes chiens malgré également le traitement des animaux 2 fois en 15 jours traitement des extérieurs  aspire tous les jours ce produit qui est censé être efficace 6 mois ne l ai plus au bout de 10 jours j ai fait le traitement 2 fois  et aujourd'hui j ai retrouvé des puces pourtant mes chiens ne rentrent plus dans la maison et nous faisons très attention alors je pense que niveau efficacité pas génial de l argent jeté par les fenêtres on est passé à la méthode grand mère bicarbonate et  essence de therebenthine
FR,B01JYS4W2K,Encore des insectes,Reviewed in France on 28 March 2025,2,"Après 2 minutes de diffusion et pièce fermé pendant 3 heures, il y a encore plusieurs de cafards. Je suis déçu !!"
FR,B01JYS4W2K,Ne fonctionne pas sur tous les rampants,Reviewed in France on 9 July 2024,2,J' ai une invasion d insectes rampants qui normalement vit dehors. J' ai eu beau nettoyer à fond et pulvériser sur tout le sol. Rien à faire. Je me suis obstinée deux bombes sur le sol de toutes les pièces mais en vain. Pourtant J Y ai cru. Je vais donc refuser les deux nouvelles bombes ET tenter un autre insecticide
FR,B01JYS4W2K,Pas assez puissant,Reviewed in France on 8 March 2024,2,"Suite à l’infestation par les puces de mon chien nous avons dû traiter tout l’appartement, je ne sais pas si l’agencement de l’appartement fait que ça n’a pas été efficace, mais il y avait encore des puces vivantes sur le tapis (que l’on avait au préalable mis près du diffuseur exprès).Nous avons donc dû traiter a nouveau tout l’appartement… perte de temps et d’argent pour le coup"
FR,B01JYS4W2K,Pas aussi efficace..,Reviewed in France on 28 September 2024,2,"Malheureusement, cette bombe anti-cafards n'est pas aussi efficace que je l'espérais. Après plusieurs utilisations, les résultats sont décevants, et il est toujours aussi difficile de combattre ce fléau sur le long terme. Un produit qui promet plus qu'il n'en fait."
FR,B01JYS4W2K,Puces,Reviewed in France on 26 April 2022,2,"Première utilisation aucune différence, les puces sont toujours présente.Je laisse une autre chance au produit, et j’utilise une nouvelle fois avec une intervalle de 15 jours. Cette fois ci j’en met deux de 25m une dans la chambre et une dans le salon, sachant que je vis dans un 30m. J’ai retrouvée quelques puces mortes au sol. Pas de nouvelles d’elles pendant 2-3 jours. Et malheureusement je continue d’être piquée, et j’ai fini par en retrouver une dans mon lit. Je pense que ce produit n’est pas adapté pour ce genre de situation. Poux de plancher, que j’ai à cause des anciens locataire qui avaient 2 chats."
FR,B01JYS4W2K,ça n'a pas marché,Reviewed in France on 2 February 2022,2,"Achetez-en 2 pour une pièce d'environ 20 mètres, le même effet qu'un insecticide à 2 euros. Cela n'a pas fonctionné pour moi, cela chasse les puces pendant quelques heures mais elles reviennent en un instant.J'ai eu le même effet avec 2 bombes insecticides à 1,75 pièce du supermarché, donc ça me parait très cher pour l'effet que ça a, la seule différence c'est que celle-ci a un spray automatique pour faire sortir le liquide d'un coup. Il contient également un ingrédient que les autres moins chers n'ont pas, mais cela n'a pas beaucoup aidé pour l'infestation, . Peut-être que ça marche quand il n'y a pas beaucoup de puces"
FR,B01JYS4W2K,Vraiment déçue,Reviewed in France on 11 January 2019,2,"Mes 3 animaux (2 chats et 1 chien) étaient infestés de puces. En voyant les commentaires sur ce produit je me suis dit que cet achat allait changer ma vie car je commençais à désespérer. J'ai en parallèle traité mes animaux avec 1 cachet du vétérinaire qui infecte le sang et qui est très efficace (on voyait les cadavres de puces sur les animaux). J'ai un appartement de 60m2, j'ai acheté 2 diffuseurs pour 65m2 donc normalement j'aurai du être débarrassée définitivement de ces maudites bestioles.Au bout d'un mois, tout est revenu ! Pourtant j'ai continué à entretenir mon intérieur comme il faut...Je suis un peu désespérée et voir mes petites bêtes souffrir à cause des foutues puces me fait mal au cœur..."
FR,B01JYS4W2K,NUL,Reviewed in France on 28 August 2019,2,"J'ai acheté ce produit car mon petit appartement de 40m2 était infesté de puces de chat et de plancher, passer l'aspirateur et les technique de grand mère n'en sont pas venut à bout et j'ai donc décidé d'acheté ce produit,Et bien j'ai été très déçue ! En plus de devoir partir et de déplacer tout le petit monde, u'e fois rentrée il y en avait encore partout même pas de diminution alors que j'ai tout fait comme prescrit sur l'étiquette !Je ne recommande absolument pas surtout qu'il est fait pour un volume d'à peu près 60m2 donc j'étais un petit peu sur dimensionné, à fuir"
FR,B01JYS4W2K,ça coule,Reviewed in France on 19 December 2023,2,Le produit je pense est efficace. je l'utilise pour désinfecter l'habitat mais le produit coule au moment de la pulvérisation et j'en ai eu plein les mains. Donc faire attention ça pourrait faire des tâches. Pour l'instant je n'ai pas eu de tâches sur mon canapé.
FR,B01JYS4W2K,Pas d'efficacité pour nous,Reviewed in France on 5 September 2023,2,"Malheureusement ce produit n'a pas fonctionné ici ( j'ai acheté la version pour 160m2). Nous avons respecté les indications et même laissé agir plus longtemps que le temps indiqué , les puces sont toujours là, en grande quantité,  ( utilisé dans une dépendance). J'ai dû faire appel à une société spécialisée ce jour."
FR,B01JYS4W2K,Pb de résidus glissants,Reviewed in France on 17 April 2024,2,Après utilisation nous avons retrouvé les sols humides et glissants et poisseux et difficiles à retirerSinon il a l’air d’avoir été efficace plus d’insectes de visibles
FR,B01JYS4W2K,très peu d'efficacité sur les araignées,Reviewed in France on 19 July 2023,2,"j'ai acheté ce produit pensant pouvoir me débarrasser des araignées dans mon garage, j'ai même laissé la pièce plus de 3 heures sans aération, mais cela n'a pas fait grand chose...pourtant c'est précisé sur la bombe que les arachnides sont aussi visés... pour les autres insectes , je ne me prononce pas."
FR,B01JYS4W2K,Pas du 100%,Reviewed in France on 4 September 2023,2,"J'ai retrouvé plein d'insectes morts par la suite donc efficace pour certains insectes, malheureusement j'ai continué à avoir quelques problèmes de puces derrière malgré le lancement des fumigènes. Après nettoyage intensif etc, j'ai fini par ne plus en avoir mais certainement pas grâce à ce produit."
FR,B01JYS4W2K,Utilisé pour des cafards,Reviewed in France on 1 August 2020,2,"Utilisé il y a 2 joursProduit peu efficace sur les cafards, j'ai pris 3 bombes 70m2 pour un appartement de 80m2 (5 pièces), quelques cadavres par ci part là mais surtout beaucoup de cafards ralentis obligé de les attrapé avec un sopalin pour les achever. Çà les a secoué car depuis ils sont de sorti j'en vois encore plus qu'avant.Je vais ressayé dans 15 jours avec 5 Bombes ( une dans chaque pièces ) et vous informe du résultat."
FR,B01JYS4W2K,Efficace 6 mois.. une blague,Reviewed in France on 24 November 2024,2,Inutile...
FR,B01JYS4W2K,Toujours des puces après...,Reviewed in France on 31 August 2024,2,Toujours des puces après... vu le prix...
FR,B01JYS4W2K,peu efficace,Reviewed in France on 15 June 2020,2,"4 bombes utilisées pour une surface de 200m2 (plus que la quantité recommandée) contre une invasion de puces à la maison, ce produit s'est montré efficace à peine pendant 5-6 jours alors qu'il est mentionné plusieurs mois d'après le descriptif. Forte odeur d'insecticide (normal), en retombant il dépose une pellicule huileuse. Au final c'est cher pour un produit peu efficace dans le temps et qui peut se montrer dangereux s'il est mal utilisé."
FR,B01JYS4W2K,…,Reviewed in France on 10 March 2022,2,Je ne sais pas si cela est normal et je ne sais pas si cela a fait effet je pourrais le savoir dans quelque jour ou semaine mais les bouteille on fuit quand je suis rentrée des grosse flaque par terre je ne sais pas trop quoi en penser
FR,B01JYS4W2K,Efficace,Reviewed in France on 17 July 2024,2,Diffuseur de mauvaise qualite
FR,B01JYS4W2K,glissant,Reviewed in France on 17 May 2023,2,"a refaire je prendrai en pharmacie ...ça a l'air de faire le job , mais laisse une grosse zone très grasse au sol , compliqué a nettoyé , et ultra glissante"
FR,B01JYS4W2K,PRODUIT DEFECTEUX,Reviewed in France on 27 June 2023,2,"Bonjour , pourquoi je n'arrive pas  a remettre mon prime sur mon compte , déja essayé avec une de vos collaboratrice impossible vous pouvez me joindre par e mailmerçi"
FR,B01JYS4W2K,Moyen,Reviewed in France on 23 February 2024,2,Je ne sais pas trop si c'est efficace j'ai pas vus d'évolution
FR,B01JYS4W2K,Bof,Reviewed in France on 3 September 2022,2,Très déçue! J’avais déjà utilisé cette marque il y a une dizaine d’années et ça avait été très efficace mais alors là… j’avais encore des puces qui me sautaient dessus le soir même…bien entendu j’avais acheté le nombre de diffuseur nécessaire
FR,B01JYS4W2K,Ne fonctionne pas le temps indiquer.,Reviewed in France on 19 November 2023,2,Une fois enclencher vous avez 30 sec de diffusion. Juste suffisant pour un petit espace comme une auto.
FR,B01JYS4W2K,Choc,Reviewed in France on 24 April 2024,2,
FR,B01JYS4W2K,Modifiction de note vers le bas.,Reviewed in France on 15 June 2021,2,"Les puces vivantes semblent bien avoir étaient tuées mais quelques jours plus tard j'en ai presque autant.De nouveaux oeufs on éclots / des larves sont arrivées à maturités. Cet aspect du traitement semble donc innéficace! Je vais devoir traiter de nouveau, je vais tester avec un autre marque ..."
FR,B01JYS4W2K,Pas encore  essayé.,Reviewed in France on 5 May 2024,2,Conseillé pour mettre sous une perruque.
FR,B01JYS4W2K,Aie,Reviewed in France on 26 November 2023,2,N'a vraiment pas fonctionné pour moi. Des produits de grande surface ont été bien plus utiles.
FR,B01JYS4W2K,Aucun résultat,Reviewed in France on 7 June 2023,2,"Ne fonctionne pas sur les puces, tue les insectes volants et fourmis mais ça dure environ une semaine seulementTrès déçue"
FR,B01JYS4W2K,Augmenter les doses,Reviewed in France on 21 July 2023,2,Prévoir de bouteilles de plus que ce qui est indique pour avoir des résultats.N'apas fonctionné chez moi
FR,B01JYS4W2K,Ça va,Reviewed in France on 10 October 2023,2,"Ça glisse énormément, faut bien laver ses sous vêtements après mais bien"
FR,B01JYS4W2K,Passable,Reviewed in France on 9 September 2022,2,"Après utilisation de 2 bombes pour un sous sol d'environ 100m2, retour le lendemain et encore quelques araignées qui traînent, donc un peu perplexe au niveau de l'efficacité du produit."
FR,B01JYS4W2K,Bof,Reviewed in France on 15 September 2023,2,Efficace sur l instant mais en quelques jours plus aucune efficacité
FR,B01JYS4W2K,bof,Reviewed in France on 1 July 2019,2,"invasion de puce sur mon parquet, j'ai utiliser une premiere foisen dosage par rapport aux mètres carré. deux semaines de tranquillité puis c'est revenue, donc j'ai re mis un traitement un mois apres le premier en double dosage par rapport aux mètre carré. encore une fois efficace dans les premiers temps, malheureusement seulement deux jours apres rebelote. les 6 mois de protection c'est du flan."
FR,B01JYS4W2K,utilisation nulle,Reviewed in France on 4 June 2023,2,"Super pour le diffuseur mais si on veut l'utiliser comme un spray, cela ne fonctionne pas"
FR,B01JYS4W2K,Bof,Reviewed in France on 30 August 2023,2,Plus rien pendant 24 h seulement
FR,B01JYS4W2K,Anti-puces,Reviewed in France on 29 July 2023,2,Pas très efficace !
FR,B01JYS4W2K,Pas convaincu,Reviewed in France on 14 May 2021,2,Efficace a ces 1er jours avec des blattes mort visible au sol puis 2 jours plus tard des blattes vivants de retour sur place. Malgré une opération répétée à 2 reprise.
FR,B01JYS4W2K,Fonctionne peut-être mais...,Reviewed in France on 17 October 2020,2,D'après les avis c'est un très bon produit mais le bouton-pression n'a pas tenu la première utilisation et s'est déboité. Impossible à remettre. Plus de 10 € pour une seule utilisation. Je ne recommande donc pas.
FR,B01JYS4W2K,Pas efficace pour les cafards,Reviewed in France on 8 August 2022,2,Pas efficaces pour les cafards en plus Pas assez pour la superficie annoncée
FR,B01JYS4W2K,Ne dure pas 1 mois,Reviewed in France on 25 September 2022,2,Ne dure que une semaine .J ai eu mieux
FR,B01JYS4W2K,Insatisfait,Reviewed in France on 16 February 2023,2,Inneficace
FR,B01JYS4W2K,Pas assez efficace,Reviewed in France on 27 September 2021,2,Pas assez efficace pour punaise de litC'est comme si nous n'avions rien fait14 euros par la fenêtre
FR,B01JYS4W2K,Ne fonctionne pas,Reviewed in France on 29 October 2020,2,"2 points négatifs :- La languette n'est pas restée enclenchée, j'ai appuyée dessus durant toute la diffusion.- N'a pas éliminé les punaises de lits chez moi"
FR,B01JYS4W2K,La pipette se bouche très facilement.,Reviewed in France on 14 June 2021,2,"La pipette se bouche très facilement. Rapport qualité prix raisonnable mais pas uff,.Odeur fort, a éviter avec les fenêtres fermés"
FR,B01JYS4W2K,Non utilisé !,Reviewed in France on 22 October 2016,2,"Attention à ne pas s'y méprendre ! Ce produit n'est pas un aérosol à vaporiser. Une fois déclencher, la bombe se vide intégralement dans la pièce en se diffusant partout. Il faut ensuite quitter la pièce pendant 3h en la laissant fermer puis bien aérer pendant 1h. J'en conclus donc que ce produit est très nocif et ayant un enfant de 15 mois j'ai préféré ne pas l'utiliser afin que ses jouets ne se retrouvent pas aspergés de produit très dangereux pour lui"
FR,B01JYS4W2K,Inefficace,Reviewed in France on 8 May 2022,2,Ne fonctionne pas contre les araignées ou punaises.Null
FR,B01JYS4W2K,Pas efficace.,Reviewed in France on 11 April 2021,2,Pas efficace pour traiter les punaises de lits. Elles ne meurent pas sur le coup ni plus tard.
FR,B01JYS4W2K,pas efficace,Reviewed in France on 17 June 2021,2,je retrouve encore des puces dans ma chambre 2 jours après l’utilisation de ce produit ..
FR,B01JYS4W2K,Inefficace pour les puces de mon chat,Reviewed in France on 10 January 2020,2,Utilisation en appartement de 67m2. L'odeur est très forte donc je vous conseil de partir pendant 2-3h. Le produit n'a eu aucun effet sur les puces de mon chat. La livraison a été rapide.
FR,B01JYS4W2K,Doute de l'efficacité,Reviewed in France on 30 July 2021,2,"Mouais, pas sure du truc, celui du véto c'était concluant, parasite mort"
FR,B01JYS4W2K,peu efficace,Reviewed in France on 19 August 2020,2,Mon but était de me débarrasser des cafards : échec (quelques cadavres mais d'autres très en forme)Même les mouches ont survécu.
FR,B01JYS4W2K,Pas assez efficace,Reviewed in France on 5 January 2020,2,"3 bombes de 80m2 achetées, et des puces sont encore visibles. Ce n'est pas faute de nettoyer et de passer l’aspirateur. J’ai l’impression d’avoir gâché mon argent."
FR,B01JYS4W2K,Très gras après utilisation,Reviewed in France on 17 October 2020,2,Le produit est bien mais après utilisation le sol est très gras. Difficile à faire partir.
FR,B01JYS4W2K,Boff,Reviewed in France on 3 January 2022,2,Boff
FR,B01JYS4W2K,Déçu,Reviewed in France on 13 September 2020,2,Le produit n’a pas fonctionné sur les mites qui est mon problème
FR,B01JYS4W2K,À éviter,Reviewed in France on 16 August 2020,2,"Inneficace, a moins de vider la moitié de la bombe sur la bestiole"
FR,B01JYS4W2K,Moyen,Reviewed in France on 25 June 2019,2,"Produit pas très fonctionnel. J’ai acheté ça pour vaincre le plus gros des punaises de lit mais toujours des piqûres, alors j’ai acheté autre chose et à ça fonctionné."
FR,B01JYS4W2K,Pour vaporiser localement,Reviewed in France on 9 March 2020,2,"Ne marche pas en bombe. Rien de tel qu'un fumigène,  en plus, moins cher. Je deconseille"
FR,B01JYS4W2K,Bof,Reviewed in France on 4 September 2019,2,Produit qui n'a pas donné satisfaction par rapport à celui du pharmacien. Je ne recommande pas
FR,B01JYS4W2K,Déception,Reviewed in France on 11 November 2019,2,Aucun effet apparent. Deux fois le traitement fait à une semaine d'intervalle ????????????
FR,B01JYS4W2K,je ne recommande pas,Reviewed in France on 23 August 2019,2,laisse une pelicule tres grasse sur le carrelage .....retour des mythes apres 1 semaine achat inutile
FR,B01JYS4W2K,Promo un livré pour deux acheté...,Reviewed in France on 30 September 2018,2,"Le produit en lui même est conforme, mais le transporteur mauvais un aérosol reçu pour deux commander...  À ce prix là oui ils peuvent être en promo."
FR,B01JYS4W2K,Bien mais ....,Reviewed in France on 17 November 2018,2,Laisse une pellicule grasse dans toute la piece .... lavage du sol au minimum 3 fois pour ne plus glisser
FR,B01JYS4W2K,Spray,Reviewed in France on 18 October 2018,2,Un peu difficile à l'emploi. Ce n'est pas bien préciser comment l'utiliser. Sur les tissus ?  Dans l'air ?
FR,B01JYS4W2K,Ça ne tue pas les oeufs,Reviewed in France on 20 August 2018,2,J'ai bien fait comme il fallait ... cependant il en reste encore des vivantes... Je ne sais plus quoi faire la
FR,B01JYS4W2K,Déçue,Reviewed in France on 28 July 2018,2,Je ne comprends pas comment on peut l’utiliser en mode spray en ayant reçu le produit comme ça.
FR,B01JYS4W2K,Decu,Reviewed in France on 30 March 2019,2,Reçu avec bouton cassé difficile de sans servir
FR,B01JYS4W2K,ne tue pas les bon insectes,Reviewed in France on 6 March 2017,2,"et bien déja très forte et mauvaise odeur, et au lieu de tué puce et punaise de lit seul les moucherons meurt.. jai pourtant pulvérisé 250ml partout dans 9m2, chaque recoin .  produit moyen .."
FR,B01JYS4W2K,Pas super,Reviewed in France on 21 July 2019,2,Pas top aucune efficacité.
FR,B01JYS4W2K,Pas fonctionne,Reviewed in France on 23 October 2018,2,N à pas fonctionne du tout reste la moitie
FR,B01JYS4W2K,nul,Reviewed in France on 3 August 2017,2,impossible de vider l'integralitée de la bombe.Manque de gaz...A ce prix aucun interet.passer votre chemin sur cette article
FR,B01JYS4W2K,Prévoir un grand nettoyage de printemps mais semble efficace,Reviewed in France on 4 July 2018,2,J'ai commandé 8 diffuseurs et j'en ai reçu que 6
FR,B01JYS4W2K,Pas comme j’en pensais,Reviewed in France on 8 October 2018,2,Toujours des puces après traitement
FR,B01JYS4W2K,Produit peu efficace...,Reviewed in France on 27 January 2016,2,J'ai pulvérisé ce produit et respecté les consignes. Et j'ai été piqué par des tiques une petite heure plus tard...
FR,B01JYS4W2K,Efficacité courte durée,Reviewed in France on 22 December 2021,2,"Apres avoir traité le chien et le chat décapé  du sol au plafond, laver tout ce qui ce qui était possible couchage coussins plaids draps….nous avons mis 2 diffuseurs de 70m2 chacun pour un appartement de 80 m2 le jour de notre départ en vacances de la Toussaint. Au retour, apparemment plus rien ! Aujourd’hui , 23 décembre malgré aspirateur tout les jours, je viens de trouver 2 puces sur le chat qui ne sort jamais ! Autant dire que le chien en a aussi !  Efficacité moins de 2 mois  !"
FR,B01JYS4W2K,Inefficace,Reviewed in France on 25 July 2021,2,Inefficace
FR,B01JYS4W2K,Pas efficace contre les punaises,Reviewed in France on 7 February 2021,2,"Étant envahi de punaises, j'ai essayé cet insecticide mais malheureusement il n'est pas du tout efficace contre ce genre d'insecte."
FR,B01JYS4W2K,Efficace : Oui mais,Reviewed in France on 9 November 2025,3,"J’ai acheté ce produit pour traiter une infestation de puce que mon chat a apporté. Premièrement je ne sais pas si je peux parler d’infestation car je n’ai pas vu de puce à l’œil nu ni de piqûre apparente sur le corps. Je fais le ménage quotidiennement à savoir : aspiration / serpillère sol, aspiration fauteuils, changements des draps 2x/sem à 60 degré, surfaces, etc. Du coup peut être que ça a ralenti la prolifération, et comme je ne savais pas depuis combien de temps mon chat en avait j’ai préféré prendre mes précautions.Je savais qu’il y en avait dans l’environnement car j’ai vu des crottes de puces et en aspirant, j’ai vu des larves dans le compartiment de l’aspirateur. Je me suis débarrassée de l’arbre à chat et un petit lit canapé chat que mon chat avait après les avoir traités. Et en bref pratiquement toutes ses affaires. Paniquée, j’ai préféré prendre la décision radicale de traiter tout l’habitat.Étape 1J’ai d’abord traité mon chat avec une pipette achetée chez le vétérinaire au prix de 16,50€ (Nexcard Combo qui traite puce/tique/vermifuge effet 1 mois) qui a été très efficace et radicale dès l’application. 3j après l’avoir brossé tous les jours (avec brosse à puce) plus rien : poil propre, plus de crotte, deux trois puces mortes étaient restées encore dans le pelage. J’ai pu tout enlever.Étape 2J’ai pris dans l’urgence un spray à base de géraniol que j’ai appliqué sur tout le textile de la maison (sans oublier le matelas) et dans l’air.Étape 3Après m’être renseignée sur tous les fogger et fumigènes insecticides anti puce / larve / œufs du marché j’ai décidé de m’orienter vers celui-ci BEAPHAR.En attendant de me faire livrer, j’ai fais un nettoyage comme d’habitude de la maison mais en beaucoup plus dense tous les jours.Lavage de tous les vêtements / textiles à 60* sans oublier de nettoyer le filtre du lave linge et nettoyage tambour à 90* après.Étape 4Jour J. J’ai pris 5 diffuseur automatique 25m2 pour les chambres et autres pièce puis 2 de 65m2 pour les pièces principales. Je place tous les diffuseurs au milieu de la pièce avec une feuille d’aluminium en dessous pour protéger le sol. Je les active et ferme les portes derrière moi.J’ai laissé agir 4h (il faut sortir de l’habitat) et je suis revenue pour aérer. En revenant: une légère odeur limite agréable franchement j’ai pas eu de mal à me déplacer dans la maison contrairement à d’autre avis.Il faut savoir que j’ai un carrelage gris clair et matte. Je le précise pour la suite.J’ai vu une petite araignée marcher dans la pièce de vie (elle était sûrement bien cachée) shootée elle était pas rapide sinon tout le reste des insectes au sol raide, y’en avait pas beaucoup.Pour le moment je ne sais pas si cela a fait effet, je n’ai rien vu pour le moment, mais comme j’ai dis je ne sais pas à quel point j’en étais sur une dite infestation.Étape 5 (et la plus dure)Le plus duuuuuur ça été de nettoyer toute la fine couche grasse laissée au sol après diffusion. Les surfaces ça va. J’ai dû nettoyer le sol pendant 2h j’ai mis tous les produits mais rien à faire j’ai toujours autant de trace. Alors si vous avez un carrelage matte attentionnnn la galère mais vraiment. C’est la principale raison pour laquelle je suis assez mitigée sur mon avis en voyant l’araignée et les traces au sol. Peut être qu’un fumigène qui ne laisse pas de trace au sol aurait été plus adapté pour mon sol.1 semaine après : j’ai passé la serpillère tous les jours mais il y a toujours autant de trace apparente sur mon carrelage. J’ai même utilisé des produits pro pour le sol dégraissant mais rien à faire.Je pense et j’espère surtout qu’à force ça va bien finir par s’estomper.Update après 6 mois : le produit a été efficace plus de larve, de puce… je continue de traiter mon chat avec une pipette 1x/mois.Au niveau de mon sol les traces ont finie par s’estomper avec le temps. Aujourd’hui il n’y a plus rien, mon sol est devenue très glissant pendant un temps mais maintenant ça va.Conseil général le produit c’est OK mais après il faudra être rigoureux pour tout nettoyer :)"
FR,B01JYS4W2K,Attention glissant !,Reviewed in France on 2 July 2026,3,"Je ne peux pas encore juger de l’efficacité, mais point important, après diffusion, le sol est extrêmement glissant. Peut être intéressant pour se débarrasser d’insectes et d’une belle mère par la même occasion."
FR,B01JYS4W2K,Poux,Reviewed in France on 19 May 2026,3,Bien
FR,B01JYS4W2K,Décevant,Reviewed in France on 14 December 2025,3,"J’ai utilisé le 80m2 dans mon 42m2, et ça n’a pas suffit pour enlever les puces qui s’étaient logées dans le canapé et le lit. J’imagine que ça a enlevé le plus gros, mais clairement pas suffisant (en complétant en plus avec un spray aussi en vente sur Amazon)"
FR,B01JYS4W2K,Spray pas pratique,Reviewed in France on 17 March 2026,3,Pas pratique de l'utiliser en spray
FR,B01JYS4W2K,"Mitigé sur le résultat : l'efficacité est là, mais l'odeur...",Reviewed in France on 11 September 2025,3,"J'ai acheté ce spray pour traiter quelques zones ciblées dans la maison, et je dois dire qu'il est efficace. Les insectes sont bien éliminés et l'effet a l'air de durer comme promis.Cependant, l'odeur est vraiment très forte et tenace. Malgré plusieurs aérations, elle persiste plusieurs jours après l'application. Le géraniol sent très bon, mais dans ce cas, c'est vraiment puissant et ça peut être un problème pour les personnes sensibles."
FR,B01JYS4W2K,Sans plus,Reviewed in France on 17 November 2025,3,Je conseille mettre un masque surtout après pour ouvrir les fenêtres et surtout ressortir le temps aéréMettre un carton ou sachet dessousRend le sol gras
FR,B01JYS4W2K,Mitigé,Reviewed in France on 30 December 2025,3,Aide mais ne suffit pas à endiguer l’infestation.
FR,B01JYS4W2K,le percuteur ne reste pas bloqué,Reviewed in France on 23 September 2025,3,"le produit est certainement efficace mais impossible de bloquer le diffuseur , du coup le produit ne sort pas et j'ai du le tenir ouvert avec mon doigt ce qui me parait très dangereux.Je ne recommande pas"
FR,B01JYS4W2K,Efficacité douteuse,Reviewed in France on 8 September 2025,3,Produit acheté pour finir avec les mites dans la maison vide de 80 m2 (sans meubles et occupants). Pas très efficace car 5 jours après l’application il en avait encore sachant que la maison est resté fermé complètement pendant plusieurs jours. facile à utiliser.
FR,B01JYS4W2K,Doigt dessus,Reviewed in France on 31 October 2025,3,"Grosse contenance, par contre ne fonctionne pas tout seul, il faut garder le doigt dessus pour diffuser. Prévoir masque."
FR,B01JYS4W2K,moyen,Reviewed in France on 7 November 2025,3,"Bof. Efficace une heure, puis les mouches sont de retour. pas violent comme produit"
FR,B01JYS4W2K,"Produit ok, livraison aléatoire",Reviewed in France on 28 June 2025,3,"Le produit est facile d’utilisation, efficace, mais pas miraculeux; il faut plusieurs traitements pour que cela fonctionne.Le principal problème venant du mode de livraison ( parfois chronopost, dont le fonctionnement, lui, varie de très mauvais à franchement nul), il vaut mieux acheter en local plutôt qu’en ligne."
FR,B01JYS4W2K,Pas convaincue.,Reviewed in France on 11 July 2025,3,"Je suis mitigée par ce produit. Pendant 2 semaines, plus la moindre puce, c'était parfait, et d'un coup j'en ai eu de nouveau. Peu, certes, mais je dois recommencer à traiter. J'ai recommandé le même produit, espérons que ça soit la bonne"
FR,B01JYS4W2K,Je reste mitigé,Reviewed in France on 20 May 2024,3,"Le spray a bien éliminé une bonne partie des insectes qui traînaient à la maison, mais n'a eu aucun effet sur les moucherons qui envahissent ma cuisine. Ces petits insectes (mouches des fruits ?) ont jusqu'à présent résisté à tous les insecticides que j'ai pulvérisés ou badigeonnés. Ils se collent à peine sur les rubans attrape-mouches, échappent aux raquettes électriques et aux lampes bleues, squattent le plafond et les luminaires, et salissent tout...Le seul traitement qui semble efficace est de garder l'aspirateur sous la main et de les aspirer au fur et à mesure qu'ils se posent quelque part. Chasse à l'affût qui prend du temps et de l'énergie mais limite la diffusion de produits chimiques et donne un résultat visible.Ce spray laisse en plus un dépôt glissant qu'il faut éliminer après utilisation."
FR,B01JYS4W2K,il faut voir,Reviewed in France on 2 October 2025,3,"ne semble pas si efficace, mais peut être faut -il attendre"
FR,B01JYS4W2K,spray insecticide,Reviewed in France on 23 August 2024,3,"J'ai récemment testé ce spray insecticide, et bien qu'il soit très efficace pour éliminer les insectes, il a malheureusement un gros inconvénient. Après utilisation, il laisse un film gras sur toutes les surfaces touchées, ce qui est assez désagréable. Le sol devient glissant et difficile à nettoyer, ce qui ajoute une tâche supplémentaire après l'application. En résumé, il fait bien son travail pour se débarrasser des insectes, mais le résidu qu'il laisse derrière lui est un vrai problème à gérer. Si vous choisissez de l'utiliser, soyez prêt à faire face à un nettoyage en profondeur par la suite."
