marketplace,asin,title,date,rating,review
ES,B07NWWFLL8,Nicht empfehlenswert,Reviewed in Germany on 26 July 2025,1,Die Viecher laufen einfach dran vorbei...
ES,B07NWWFLL8,Etkisiz,Reviewed in Germany on 26 July 2025,1,Hiç bir etkinliğini göremedim
ES,B07NWWFLL8,Gar nix gut,Reviewed in Germany on 16 April 2025,1,"Du schmeißt dein Geld in Müll , es ist wirklich nicht gut , nicht kaufen"
ES,B07NWWFLL8,Keine Wirkung,Reviewed in Germany on 21 May 2025,1,Es hat nicht funktioniert bringt nichts schaben 🪳 keine Wirkung
ES,B07NWWFLL8,Deludenti ed inefficaci,Reviewed in Italy on 29 July 2025,1,Nessuna efficacia. Gli insetti giravano indisturbati ma trappole vuote
ES,B07NWWFLL8,Inafficacité,Reviewed in France on 8 April 2024,1,"BonsoirJ'ai mis ces pièges dans la cuisine, salle de bain et WC et cela n'a pas fonctionné. Aucun cafard dans ces pièges quoique j'en trouvais qui trainaient . Aucune efficacité. Je regrette cet achat Cordialement Christiane"
ES,B07NWWFLL8,Keine Schabe gefangen,Reviewed in Germany on 15 October 2024,1,"Wir haben einen Befall.Alle 12 fallen wurden aufgestellt, aber keine einzige Schabe wurde gefangen.Da fange ich sie noch effizienter mit der Hand."
ES,B07NWWFLL8,Kein Nutzen,Reviewed in Germany on 12 August 2024,1,"Wir haben die aufgrund der Bewertung bestellt, leider helfen die in keinster Weise. Na h dem Aufstellen stinkt die Wohnung erstmal ein Tag lang und helfen tun sie leider null."
ES,B07NWWFLL8,Funziona poco,Reviewed in Italy on 20 July 2025,1,Sono fatti di cartoncino
ES,B07NWWFLL8,inutile,Reviewed in Italy on 22 July 2025,1,rudimentale . inutile.
ES,B07NWWFLL8,Schlecht,Reviewed in Germany on 5 September 2024,1,"Wurde es bestekkt nur wegen Rezension, aber das hat überhaupt gar nicht funktioniert. Ich habe noch weiter im Haus gehabt."
ES,B07NWWFLL8,Haben nichts gebracht,Reviewed in Germany on 6 December 2023,1,"Habe die Fallen gekauft da wir Feldrandlage wohnen und im Sommer draussen diese Bernstein-Waldschaben herum wuseln. Wollte da mal bisl gegen angehen aber ohne Erfolg. Nach Wochen ist keine einige in der Falle.Und ja, Fallen wurden nat. entsprechend Anleitung zusammen gebaut..."
ES,B07NWWFLL8,Nul,Reviewed in France on 21 November 2023,1,Aucun cafard piégé ! Et en plus sent très fort.ou comment jeter son argent par la fenêtre. Je ne recommande pas du tout.les photos sont des montages(on a très certainement jeté dessus les pièges les cafards)
ES,B07NWWFLL8,Absolut schrott,Reviewed in Germany on 25 October 2024,1,Kein einziges hat funktioniert!! Hätte mir das Geld echt sparen sollen!!
ES,B07NWWFLL8,Keinerlei Wirkung bei Schabben oder anderen Insekten,Reviewed in Germany on 29 September 2023,1,"Die Fallen wurden mehrere Wochen angewandt, leider erfolglos, keinerlei Wirkung bei Schaben oder anderen Insekten.Die Stellen wurden auch gewechselt, aber alles ohne Wirkung.Das Produkt empfehle ich nicht.Reine Zeit- und Geldverschwendung."
ES,B07NWWFLL8,Scadente,Reviewed in Italy on 2 June 2025,1,Soldi buttati via
ES,B07NWWFLL8,"Keiner der Käfer wurde gefangen, sie laufen herum und nichts passiert",Reviewed in Germany on 5 March 2025,1,Schrot
ES,B07NWWFLL8,Nicht wie erwartet,Reviewed in Germany on 7 September 2022,1,"Da wir aktuell ein Waldschaben Problem haben, haben wir uns für dieses Produkt entschieden.Wir haben die Falle jetzt 4 Tage im Einsatz leider ohne Erfolg.Keine einzige Schabe ist in die Falle gelaufen, aber in der Wohnung finden wir immer wieder welche herumlaufen."
ES,B07NWWFLL8,Non utile,Reviewed in Italy on 5 February 2025,1,Non ha catturato nulla
ES,B07NWWFLL8,Arnaque,Reviewed in France on 7 June 2024,1,le paquet n'est pas complet au lieu de 12 pièges j'en ai trouvé que 4 ... vraiment fouttage de gueule!!!
ES,B07NWWFLL8,Utilizzato per una settimana di seguito! Inefficace!,Reviewed in Italy on 19 October 2024,1,Come da titolo le blatte hanno girato attorno all'ostacolo e non ci sono mai passate sopra.. Lo sconsiglio
ES,B07NWWFLL8,Funktioniert nicht,Reviewed in Germany on 11 September 2024,1,"Stinkt und funktioniert nicht, Schaben laufen vorbei."
ES,B07NWWFLL8,Nichts gebracht .,Reviewed in Germany on 10 September 2024,1,"nur eine Lüge, hat nichts gebracht. Geldverschwendung."
ES,B07NWWFLL8,Inefficace,Reviewed in France on 30 March 2025,1,Ne fonctionne pas
ES,B07NWWFLL8,"Nix gefangen, gut gestunken",Reviewed in Germany on 17 July 2022,1,"Nach Wochen im Einsatz kann ich eine Spinne, paar Käfer und ordentlichen Gestank vermelden. Schaben habe ich keine mit den Klebedingern gefangen.Dafür stinken die Locktabletten wie die Pest. vermutlich sind die Schaben getürmt."
ES,B07NWWFLL8,Hat bei uns leider nichts gebracht!,Reviewed in Germany on 23 July 2020,1,"Ich habe die Falle nach einigem Hin und Her überlegen dann doch bestellt (aufgrund der doch teilweise positiven Rezensionen). Was soll ich sagen... nicht eine einzige klebte in der Falle. Und genug Tiere sind auf jeden Fall da... Wir haben sogar eine rein gesetzt, die krabbelte dann weiter... Mag vielleicht bei einigen funktionieren, aber bei uns überhaupt nicht! Musste ich dann wieder retournieren."
ES,B07NWWFLL8,Funktioniert einfach nicht!,Reviewed in Germany on 21 August 2021,1,"Die Lieferung erfolgte schnell, das Aufstellen der Fallen war einfach. Leider funktionieren diese Fällen nicht. Ich hatte noch keine einzige Schaben in der Falle, sehe aber immer mal wieder ein Exemplar in meiner Wohnung.Schade drum! Ich kann die Fallen leider nicht empfehlen!"
ES,B07NWWFLL8,Inutile,Reviewed in Italy on 2 February 2025,1,Non serve a nulla
ES,B07NWWFLL8,Der gröste mist,Reviewed in Germany on 3 July 2023,1,Solte nur die kakalachen aber die ficher gehen nicht hinein  gut das das nicht für mich war
ES,B07NWWFLL8,Reinsten Müll,Reviewed in Germany on 13 August 2022,1,"Das Produkt ist reinste Zeitverschwendung. Profesioneller Müll. Also da ist nix, keine einzige Scharbe war drauf. Null Empfehlung. Mittlerweile sind die scharben Großer und mehr geworden."
ES,B07NWWFLL8,Enttäuschend,Reviewed in Germany on 13 August 2019,1,"Nach den Rezesionen unter diesem Produkt, entschied ich mich für die äse Schabenfallen. Ich stellte mehrere in der Wohnung auf, wie beschrieben. Ich beobachtete das ganze geschehenwährend den nächsten tagen, und durfte sehen immer wieder schaben einfach an den fallen vorbei gelaufen sind. Ich lies sie dort für einige weitere Tage, jedoch kein Erfolg, in keinster weise. Keine Empfehlung! Tut nich was es soll."
ES,B07NWWFLL8,Wird von meinen Schaben ignoriert,Reviewed in Germany on 29 September 2021,1,"Habe mehrere Fallen an den wichtigsten Stellen verteilt (da, wo sie lang laufen) aber für die Fallen interessierte sich keine einzige Schabe. Habe mir Spray gekauft im Drogeriemarkt. Das hat geholfen."
ES,B07NWWFLL8,Leider bislang erfolglos,Reviewed in Germany on 28 May 2021,1,"Ich hatte gehofft, dass die Falle tatsächlich wirksam Schaben anlockt und diese dort haften bleiben. Bislang ist allerdings keine einzige in die Fall gegangen; stattdessen laufen sie einfach drum herum. Bislang leider völlig wirkungslos."
ES,B07NWWFLL8,Imcomplet,Reviewed in France on 21 November 2023,1,Produit arrivé ouvert avec 8 pièges manquants sur les 12. Demande de remboursement effectuée.
ES,B07NWWFLL8,Ne fonctionne pas,Reviewed in France on 3 October 2024,1,Aucune efficacité
ES,B07NWWFLL8,Vollkommen nutzlos,Reviewed in Germany on 9 September 2019,1,"Diese Fallen bringen überhaupt nichts. Ich habe vier Stück in einem Raum aufgestellt und nach einer Woche war nicht ein einziges Tier darin zu finden. Die Falle enthält auch keinen separaten Lockstoff, wie man es von anderen Produkten kennt. Man zieht einfach eine Folie ab und stellt die Falle auf."
ES,B07NWWFLL8,Leider ein Stern,Reviewed in Germany on 27 July 2023,1,Bei uns fuktioniert es leider gar nicht. Echt schade.
ES,B07NWWFLL8,Das war nix,Reviewed in Germany on 4 June 2023,1,"4 Fallen nach Anweisung aufgestellt. Ergebnis: Fliegenklatsche 8, Fallen 0"
ES,B07NWWFLL8,Leichter Zusammenbau,Reviewed in Germany on 17 September 2019,1,"Bisher habe wir leider nur eine kleine Spinne damit gefangen. Die Schaben laufen an der Falle vorbei. Wir hatten es beobachtet, daher kann ich nur sagen, dass es bei uns leider nicht funktioniert. In den letzten Wochen haben wir mindestens 4 Schaben gesehen."
ES,B07NWWFLL8,Absolument inefficace,Reviewed in France on 1 November 2023,1,Pourtant bien mis dans le passage des cafards.
ES,B07NWWFLL8,Nutzlos,Reviewed in Germany on 22 July 2019,1,"Ich habe überall in meinem Haus aus diesen Fallen gestellt, aber sie sind nutzlos, weil die Kakerlaken immer wieder hereinkommen. Keiner von ihnen wurde in diesen Fallen gefangen.Leider habe ich mehr von diesen Fallen erwartet, daher habe ich nur 1 Stern bewertet."
ES,B07NWWFLL8,the tape has same functionality,Reviewed in Germany on 12 October 2021,1,it doesn’t attract bugs so unless you have colonies of them running around this will be useless. its just a sticky surface
ES,B07NWWFLL8,Keine Ködertabletten enthalten obwohl es auf der Packung steht,Reviewed in Germany on 19 August 2022,1,Es waren nur die 4 streifen mit 3 einzelfallen in der packung ohne Ködertabletten!
ES,B07NWWFLL8,Es ist nicht eine reingefallen,Reviewed in Germany on 12 January 2022,1,Die sind nicht reingefallen mussten doch einen Profi kommen lassen und die haben es in den Griff bekommen
ES,B07NWWFLL8,War nicht zielführend hat nichts gefangen,Reviewed in Germany on 21 May 2023,1,Aufgestellt wochenlang gewartet niks gefangen
ES,B07NWWFLL8,taugt nicht,Reviewed in Germany on 8 April 2023,1,ich kann es nicht empfehlen
ES,B07NWWFLL8,Funktioniert leider nicht,Reviewed in Germany on 12 November 2019,1,"Falle taugt leider nix. Die Schabe lief sehr relaxed auf der Oberseite der Falle spazieren und zeigte keine Intention, sich im Inneren festkleben zu lassen . Habe jetzt zusätzlich noch Gift besorgt. Das hilft hoffentlich."
ES,B07NWWFLL8,Eher nicht,Reviewed in Germany on 6 July 2022,1,Die Pillen stinken aber die Tiere gehen nicht rein.
ES,B07NWWFLL8,Fängt nix,Reviewed in Germany on 7 October 2022,1,Absoluter Müll. Keine kaufempfung meinerseits
ES,B07NWWFLL8,Funktion nicht erfüllt - fehlender Köder?,Reviewed in Germany on 30 August 2019,1,"Leider nicht eine einzige Kakerlake gefangen, nur 1 Fruchtfliege innerhalb von zwei Monaten. Die Falle vom Profi mit sichtbaren Lockstoff war deutlich erfolgreicher. Schade, da 1. Eindruck sowie Verarbeitung und Versand gut war."
ES,B07NWWFLL8,Leider kein Erfolg,Reviewed in Germany on 1 September 2019,1,"Leider konnte die Fallen keine einzige Schabe anlocken. Die Schaben liefen ständig daran vorbei. Mussten nach 2 Wochen auf etwas anderes zurück greifen, da mittlerweile schon sehr viele Schaben zu sehen waren/sind."
ES,B07NWWFLL8,Nichts,Reviewed in Germany on 6 April 2021,1,Hat null geholfen! Nicht ein Tier rein gegangen obwohl wir die Falken an mehreren Stellen aufgestellt haben
ES,B07NWWFLL8,"Kompletter Müll, nach 5 Tagen keine einzige Küchenschabe gefangen",Reviewed in Germany on 14 September 2022,1,Funktioniert überhaupt nicht
ES,B07NWWFLL8,funktioniert nicht,Reviewed in Germany on 10 October 2022,1,funktioniert nicht
ES,B07NWWFLL8,Nur betrug,Reviewed in Germany on 18 March 2020,1,Dieses Produkt ist alles andere als eine schabenfalle.die gehen darin nur spatzieren als da kleben zu bleiben würde ich nie wieder bestellen und keinen empfehlen
ES,B07NWWFLL8,Funktioniert bei mir nicht,Reviewed in Germany on 6 November 2019,1,Ein Stern fürs leichte aufstellen.Wirkung scheint jedoch nicht da zu sein.Konnte nach Wochen keine einzige schabe in den Fällen finden.Also total nutzlos
ES,B07NWWFLL8,Es hat ga gebraucht ich empfehle ihn nicht mehr,Reviewed in Germany on 16 July 2022,1,En bringt nichts
ES,B07NWWFLL8,Bis jetzt noch kein Erfolg gehabt. Habe sie seit 4 Wochen plaziert.,Reviewed in Germany on 23 May 2022,1,Bin nicht zufrieden damit
ES,B07NWWFLL8,Uninteressant,Reviewed in Germany on 3 July 2020,1,"Wir haben eine Küchenschabe dabei beobachtet, dass sie direkt vor der Falle steht und sich nicht die Bohne interessiert."
ES,B07NWWFLL8,Nutzlos,Reviewed in Germany on 23 August 2019,1,Die Fallen bringen nichts.Seit 4 Wochen sind sie in jeden Raum aufgestellt und nichts gefangen. Aber jeden Abend laufen mir Schaben über den Weg.
ES,B07NWWFLL8,Keine einzige erwischt :-(,Reviewed in Germany on 31 August 2019,1,Leider muss ich mich den schlechten Rezessionen anschließen... die Falle(n) war nutzlos.Keine einzige erwischt :-(Ich muss auf andere Mittel ausweichen.
ES,B07NWWFLL8,Nie wieder,Reviewed in Germany on 15 November 2020,1,Funktioniert bestimmt nur nicht bei mir schade
ES,B07NWWFLL8,"Null Wirkung, kein Insekt gefangen, trotz Befall!!!",Reviewed in Germany on 21 September 2019,1,"Die ""Fallen"" funktionieren nicht gegen Schaben, der angepriesene Kundendienst ist nicht verfügbar und reagiert auf Anfrage nicht."
ES,B07NWWFLL8,Da tut sich nix,Reviewed in Germany on 6 November 2020,1,Nicht für den vorgesehenen Einsatz geeignet
ES,B07NWWFLL8,👎,Reviewed in Germany on 14 August 2020,1,Taugt gar nichts👎👎👎❗️
ES,B07NWWFLL8,Nic,Reviewed in Germany on 14 January 2020,1,Nic
ES,B07NWWFLL8,Unnötig,Reviewed in Germany on 25 September 2019,1,"Höchstens ist da eine fruchtfliege reingegangen, die Schaben laufen daran vorbei!"
ES,B07NWWFLL8,Keine einzige Schabe gefangen - trotz korrektem Aufbau,Reviewed in Germany on 5 September 2019,1,Neben der langen Lieferzeit haben wir trotz korrektem Aufbau keine Schabe gefangen!
ES,B07NWWFLL8,Excellence calidad,Reviewed in Spain on 2 September 2025,5,"Exellente el producto, de todas que he probado, estas son las mejor de sabor y la textura."
ES,B07NWWFLL8,⭐ Muy buena relación calidad-precio,Reviewed in Spain on 26 June 2026,5,"⭐⭐⭐⭐⭐Muy buena relación calidad-precio. Las trampas son fáciles de montar y colocar. Todavía no he atrapado ninguna cucaracha, ¡lo cual espero que sea una buena señal! 😅 Hasta ahora estoy satisfecho/a con la compra."
ES,B07NWWFLL8,¡Pillada!,Reviewed in Spain on 30 January 2026,4,Reformuló mi revisión. Adjunto foto. También se han pegado otros insectos.
ES,B07NWWFLL8,Muito eficaz,Reviewed in Spain on 24 June 2026,5,Gostei muito do produto. Eficaz. Fácil de colocar. Aconselhado
ES,B07NWWFLL8,Buen producto,Reviewed in Spain on 3 December 2024,3,Se montan fácil.Lo único el olor de las pastillas.Me imagino que tiene que ser así.De momento no a atrapado nada.Son por prevención.
ES,B07NWWFLL8,Perfecto,Reviewed in Spain on 18 June 2026,5,Cumpliendo el objetivo
ES,B07NWWFLL8,Eficaz,Reviewed in Spain on 2 June 2026,5,Eficaz
ES,B07NWWFLL8,Atrapa,Reviewed in Spain on 13 May 2026,5,Muy bien
ES,B07NWWFLL8,Sencilla,Reviewed in Spain on 2 July 2025,3,"Es bastante sencillo de colocar, todavía no sé si es efectivo, pero que se queden pegadas no me hace mucha gracia."
ES,B07NWWFLL8,No ha servido de mucho,Reviewed in Spain on 9 October 2025,2,"No sé si mis cucarachas son nucleares o qué, pero a mi no me ha servido de mucho. Una se quedó medio atrapada pero al final se escapó. Las mias son de las marrones, tal vez para las negras sí que sirve."
ES,B07NWWFLL8,Tamaño pequeño,Reviewed in Spain on 11 August 2025,2,"La función la cumplen pero las trampas son demasiado pequeñas para mi gusto, la verdad que no recuerdo leer que las medidas eran tan pequeñas y por este motivo mi reseña es baja, la función de atrapar las cucarachas la hace sin problemas"
ES,B07NWWFLL8,No es para tanto,Reviewed in Spain on 7 November 2024,2,No atrapan como otras marcas… probé este producto pero no es nada efectivo.. no atrae los bichos .. trae una pastilla con olor y creo que en ves de atraer les aleja y les ves dando vueltas alrededor … no me convence ya que he probado otras marcas y caen como moscas
ES,B07NWWFLL8,Inefficace,Reviewed in Italy on 16 June 2026,2,Non funziona
ES,B07NWWFLL8,Az etki,Reviewed in Germany on 6 February 2026,2,Çok etkisini  göremedim
ES,B07NWWFLL8,schlecht,Reviewed in Germany on 4 December 2025,2,Es war von geringem Nutzen; ich empfehle es nicht.
ES,B07NWWFLL8,Non funziona,Reviewed in Italy on 26 October 2025,2,Nessun risultato
ES,B07NWWFLL8,Artikelbeschreibung nicht korrekt,Reviewed in Germany on 23 July 2025,2,Kartonaufsteller wie beschriebenObwohl anders beschrieben und wäre für mich wichtig gewesen: KEINE Ködertabletten enthalten
ES,B07NWWFLL8,Es hat nicht geholfen,Reviewed in Germany on 10 July 2025,2,Das hat nicht gut funktioniert.Leider habe ich immer noch die selbe Probleme.
ES,B07NWWFLL8,Naja . Nicht wie gedacht,Reviewed in Germany on 27 May 2025,2,H
ES,B07NWWFLL8,Déçu,Reviewed in France on 13 March 2025,2,Déçu ça n’a rien attrapé du tout ..
ES,B07NWWFLL8,Funktioniert null. Trotz starkem Befall auf der Arbeit habe ich damit keine einzige gefangen.,Reviewed in Germany on 3 February 2025,2,"Leider Geldverschwendung. Auf der Arbeit gab es einen Befall. Ich habe die Fallen gekauft, weil ich zusätzlich den Befall im Büro dezimieren wollte. (Die Hausleitung hatte leider viel zu wenig, viel zu spät unternommen). Die Tiere waren überall auf dem Gang unterwegs, jedoch nicht in die Fallen gelaufen. Der beauftragte Schädlingsbekämpfer kam endlich und meinte auch, dass die Fallen nichts bringen. Trotz duzender toter Schaben am nächsten Tag, war keine einzige in eine der Fallen gelaufen.Auch wenn das Produkt m. M. n. nicht funktioniert hat, vergebe ich trotzdem 2 Sterne für den super Kundenservice. Mir wurde sofort eine Erstattung angeboten. Der Service ist freundlich, professionell und schnell. Danke!"
ES,B07NWWFLL8,Attention 4 pièges pas 12,Reviewed in France on 25 December 2024,2,J'ai eu que 4 pièges !
ES,B07NWWFLL8,Non proprio il massimo.,Reviewed in Italy on 10 November 2024,2,"Nonostante siano state poste nei punti ""strategici"" di ogni camera, solo una ha funzionato a dovere. Nelle altre stanze, invece, gli incontri ravvicinati si sono verificati. Evidentemente, mi viene da pensare che l'effetto di attrazione dell' esca alimentare non sia sufficientemente efficace."
ES,B07NWWFLL8,Kaum Wirkung,Reviewed in Germany on 8 September 2024,2,"Fängt fast nichts, ich selbst aber jede Menge"
ES,B07NWWFLL8,Piège fourni Sans pastille de gel,Reviewed in France on 29 August 2024,2,Cafard de jardin mais sans la notice produit on est sur des cafards d interieur
ES,B07NWWFLL8,Beklediğim performans yok.,Reviewed in Germany on 4 April 2024,2,Nerdeyse hiç bir etki göstermedi.
ES,B07NWWFLL8,Schabe läuft durch falle,Reviewed in Germany on 10 November 2023,2,"Hat überhaupt nicht funktioniert , Schabe einfach durchgelaufen ohne kleben zu bleiben"
ES,B07NWWFLL8,Erfüllt seinen Zweck,Reviewed in Germany on 17 September 2023,2,Erfüllt seinen Zweck
ES,B07NWWFLL8,Unerträglicher Gestank,Reviewed in Germany on 20 November 2022,2,"In der Hoffnung meine Silberfische zu fangen hab ich mir nach intensiver Recherche dieses Set gekauft.Die Verarbeitung usw passt ja, aber: es wurden insgesamt 4 Fallen aufgestellt.Wenn man nach einem langen Arbeitstag seine Wohnung betritt, trifft einem der Schlag wenn dir der Geruch der Fallen entgegenkommt.Klar, die Köder brauchen ein Lockmittel, aber wenn man's nichtmehr in der Eigenen Wohnung aushält kann man auch gleich ausziehen und die Wohnung den Viechern überlassen."
ES,B07NWWFLL8,Umsonst gekauft,Reviewed in Germany on 28 October 2022,2,Sie Schaben (falls es welche in meiner Küche gibt) haben diese Falle nicht besucht.
ES,B07NWWFLL8,Doest work for me,Reviewed in Germany on 23 July 2022,2,"I keep seeing cochroaches in the house , placed 12 of them around yet not even one got caught even with the bait."
ES,B07NWWFLL8,does not work,Reviewed in Germany on 8 February 2022,2,does not work
ES,B07NWWFLL8,Unsere Scharben sind wohl zu schlau dafür.,Reviewed in Germany on 21 January 2022,2,Leider bringt das Produkt gar nichts unsere Scharben sind wohl zu klug dafür und umgehen denn fallen problemlos.
ES,B07NWWFLL8,Erfüllt seinen Zweck,Reviewed in Germany on 16 March 2021,2,"ich erwartete 12 stück, bekam 4 stück, der Verkäufer zahlte das Geld zurück und schenkte mir die 4 stück.ich war mit der Klebkraft zufrieden, viele Schaben sind in die Falle getappt.  Erfüllt seinen Zweck"
ES,B07NWWFLL8,nicht wie erwartet,Reviewed in Germany on 13 September 2020,2,Die Fallen solten auch gegen Silberfischchen helfen. Das stand mindestens als Antwot auf eine gezielte Frage.Kein einziges Silberfischchen ist in die Falle zu sehen.Kakalaken haben wir zum Glück nicht.
ES,B07NWWFLL8,Wirkungslos,Reviewed in Germany on 20 July 2020,2,Hallo. Leider ist bisher noch keine einzige Schwabe in der Falle obwohl es manchmal Abends regelrecht wimmelt auf unserer Terrasse von den Viechern. Ich habe vier der Fällen aufgestellt und nur kleinere Käfer und Spinnen gefangen.Sehr enttäuschend.
ES,B07NWWFLL8,Schabe nicht angelockt,Reviewed in Germany on 8 February 2020,2,Ein Schmeterling wurde gefangen (also unnoetiges falsches Opfer) ABER eine Schabe lag 1 Meter entfernt tot auf dem Rucken -nicht eingefangen- obwohl 3 Fallen gestellt wurden (im Zimmer ca. 3x4m). Die Schabe ist bestimmt vom Lachen uber dieses Produkt gestorben. Also es lockt die Schaben nicht an.
ES,B07NWWFLL8,Schabenfalle,Reviewed in Germany on 27 January 2020,2,"Funktion Na Ja, ist zu verbessern"
ES,B07NWWFLL8,scheinbar kein Lockmittel für Schaben enthalten?!,Reviewed in Germany on 17 October 2019,2,"Nicht eine Schabe in 3 Wochen gefangen. Scheinbar kein Lockmittel - nur Insekten die sich „verirren“ bleiben an der klebrigen Fläche hängen. Für den gedachten Zweck nicht empfehlenswert. Lieferung, Verpackung, Qualität ok"
ES,B07NWWFLL8,"Achtung: Nicht auf den Boden stellen, fängt auch Nützlinge",Reviewed in Germany on 12 October 2019,2,"Also Leute ihr habt es bestimmt gut gemeint bei der Entwicklung Eures Produktes, aber die Fallen stehen jetzt bei mir in der ganzen Wohnung in jedem Zimmer mind. 2 und das seit 3 Wochen, an den brisantesten Stellen, zb. Kühlschrank, Herd, Spüle, Schränke und Betten. Ich habe sie nicht mehr auf den Boden gestellt da sie leider auch Nützlinge die die unerwünschten Schaden fressen z.B die Zitterspinne fangen. Leider sind die Hausschaben bis jetzt nicht darin gefunden worden. Vielleicht hatte ich nur die 4, die ich noch mit der Hand fing, aber das glaube ich nicht. Er gehen Sie in die wasserölfalle wie ich aus dem Internet erfahren habe lieben sie Wasser und brauchen es zum trinken. Auch krabbeln sie gern nachts unter einen feuchten Wischlappen da kann man sie dann früh aufklauben besser gesagt einfach erstmal drauf treten. Denn sie sind sehr schnell und hauen dann ab wenn man den Lappen hochhebt. Da die Scheiben sehr gerne auch an den Wänden und auf den Schränken herumkrabbeln habe ich nun die fallen an den Schrankwänden und auf den Schränken aufgestellt. Die Zitterspinnen und äußerst nützlichen Weberknechte, sind in den Ecken und nicht an den offenen Flächen zu finden. Im übrigen Weberknechte bitte auch nicht mit dem Staubsauger aufsaugen auch sie fressen schaben und Sekten Insekte. Saugt man sie mit dem Staubsauger auf dann geben die Weberknechte einen stinkenden Geruch aber man kriegt den Staubsauger nur sehr schlecht geruchsfrei. Entscheiden Sie sich für Weberknecht und Zitterspinne anstatt ein Haus voller Kakerlaken und Schaben. Weberknecht und Zitterspinne sind so gut wie unsichtbar und tun uns nichts sie marschieren auch nicht in die Betten. Während eines habe schon über mein Bett lief. Noch ein Tipp lassen Sie keine Essensreste auf dem Boden liegen wie z.B wenn sie Hund und Katze haben Essensreste aus dem Napf das lieben die Schaben daran laden sie sich nachts. Futternäpfe nach dem Essen sofort ausspülen. Möglichst auch kein Wasser liegen lassen, denn dann trinken haben sie auch noch was zu trinken. Wenn man sie verdursten und aushungern lässt dann lassen sie sich auch am Tag blicken und man kann sie zerquetschen. Wer eine gute Nase hat riecht auch den Köder, er riecht nach Teufelsdreck, also nicht unbedingt im Schlafzimmer neben dem Bett aufstellen. Ich habe jetzt in meiner 80 Quadratmeter Wohnung 5 fallen an die Seitenwände der Schränke ca in der Mitte hingeklebt. Ich melde mich wenn ich Erfolg habe.  Die neue Aktion dass ich die Fallen vom Boden entfernt habe um den Nützlingen nicht zu schaden, war erst gestern den 6.9.2024, und zwar aufgrund dessen, dass die Schaben die Wände und Fernseher und Schränke hinauf und hinunter laufen, und leider nur ein nützlicher Weberknecht und eine sehr nützliche Zitterspinne gefangen wurden. Diese Tiere sind unsichtbar und stören nicht. Sie vermehren sich auch nicht. Wer sich an ihnen stört kann sie mit einem Glas und einer Karte und oder einem weichen Tuch fangen und wieder aussetzen. Sie sind ungiftig und auch keine echten Spinnen."
ES,B07NWWFLL8,Schabe meidet die Falle,Reviewed in Germany on 16 August 2019,2,"Nachdem ich gesehen habe, wie eine Schabe in die Falle gekrabbelt ist und dann aber das Weite gesucht hat, war klar, dass die Falle nicht funktioniert. Leider! Die Idee ist gut und der Lockstoff scheint zu wirken, aber die Schabe muss schon einmal komplett durchlaufen um kleben zu bleiben. Wenn die Schabe merkt, dass es klebrig wird, dann kehrt sie um."
ES,B07NWWFLL8,Por lo menos las pega,Reviewed in Spain on 1 April 2025,3,Las pilla y las deja pegadas pero se acaba con ellas 🤔
ES,B07NWWFLL8,"Der Köder durch Gel ausgetauscht, ab da tappten die Schaben nach und nach hinein",Reviewed in Germany on 10 April 2026,3,"Der Giftköder lockt nicht sehr, habe später Gel in die Fallen getan, ab da tappten die Schaben nach und nach hinein.Ergänzung:Nachdem ich meine Rezension geschrieben hatte, hat mir das Service-Team den Kaufpreis komplett rückerstattet."
ES,B07NWWFLL8,piccole trappole,Reviewed in Italy on 19 June 2026,3,di facile uso ma per il momento non ha preso nulla.... aspettiamo
ES,B07NWWFLL8,C'est bien pour des petites surfaces,Reviewed in France on 15 December 2025,3,Trop petits
ES,B07NWWFLL8,prima volta che lo uso,Reviewed in Italy on 3 July 2026,3,"Non avevo capito il prodotto, nel mio caso non va bene"
ES,B07NWWFLL8,Schwer zu sagen ob das Produkt gut ist oder nicht,Reviewed in Germany on 9 October 2025,3,"Bestellung und Lieferung waren Problemlos.Schwer zu sagen ob das Produkt gut ist oder nicht.Warum? (Zeit der Anwendung beim verfassen der Rezension: 10 Tage)In den letzten drei Monaten habe ich 2 mal eine Kakerlake in der Wohnung entdeckt. Und es tauchten vereinzelt auch Papierfische / Silberfische auf.Die Fallen wurden gut verteilt in der Wohnung aufgestellt, allerdings haben sie nichts gefangen und ich habe in der Zeit (10 Tage) einmal ein Papierfisch in der Badewanne entdeckt. (Ob das Tierchen von den Nachbarn rüber gekommen ist oder nicht weiß ich nicht). Ansonsten blieb es soweit Ruhig sowohl in den Fallen als auch von dem was ich sehen konnte.Deshalb ist es schwer zu sagen ob die Fallen leer sind, weil es kein Ungeziefer in der Wohnung gibt oder weil sie nicht funktionieren."
ES,B07NWWFLL8,Tre stelle per stare nel mezzo,Reviewed in Italy on 14 December 2025,3,"Le ho messe da poco, al momento non so se saranno utili. Comunque sono molto facili da montare"
ES,B07NWWFLL8,50/50,Reviewed in Germany on 29 December 2025,3,Nicht wirksam. Wirkt zu 50 %.
ES,B07NWWFLL8,Trappola,Reviewed in Italy on 1 November 2025,3,Come sembrano sono fatte bene ma al momento non mi anno catturato nemmeno uno vi farò sapere se accade
