Display Order,Product Details,ASIN,Segment,URL,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
66.,"Foucaud - LA FRICTION - Body Lotion, Relief, Soothes, Relaxes, Refreshes, 7 Essential Oil 100% Natural - Body Oil - French Brand Since 1946 - Glass Bottle 500ml",B0052EE6NG,Check,https://www.amazon.fr/dp/B0052EE6NG?psc=1,https://m.media-amazon.com/images/I/61TOcGyrmeL._AC_SX355_.jpg,Foucaud,18.5,558,351,200,"9,156.36","6,415.96",160,"1,081",AMZ,8.67,1,4.7,"2,960",6,32,Amazon,Health & Household,Small Parcel,AMZ,22.20 x 6.90 x 7.10 cm,0.85,N/A,"May 24, 2011",,No,179,Amazon
67.,EOS Shea Better 24H Moisture Body Lotion Vanilla Cashmere,B08KT2Z93D,Check,https://www.amazon.fr/dp/B08KT2Z93D?psc=1,https://m.media-amazon.com/images/I/51lP01--ejL._AC_SY355_.jpg,eos,22.04,686,626,300,"15,059.18","13,565.76",57,"1,805",AMZ,6.07,7,4.5,"46,651",12,"1,371",Amazon US,Beauty,Standard Envelope,AMZ,14.90 x 2.40 x 10.30 cm,0.04,N/A,"May 11, 2023",,No,35,Amazon US
11.,"DEXERYL - Emollient Body Cream - Medical Device - Moisturizes & Restores the Skin Barrier from birth - Very Dry or Atopic Skin - Fragrance Free, Paraben Free - Eczema, Psoriasis - 500g",B0GKQ4Y7S2,Cream,https://www.amazon.fr/dp/B0GKQ4Y7S2?psc=1,https://m.media-amazon.com/images/I/51Y27Bv8n1L._AC_SY355_.jpg,DEXERYL,16.5,554,229,N/A,"7,012.84","3,782.8",184,703,N/A,8.27,1,5,6,1,4,,Beauty,Extra Large Envelope,FBA,23.10 x 5.70 x 5.80 cm,0.56,N/A,"Jan 30, 2026",,No,3,
18.,"Topicrem - DA PROTECT Balm Emollient - Moisturizing Cream, Relipid, Nourishes & Soothes - Face and Body Care for Sensitive, Dry, Atopic Skin, Babies, Children & Adults - Made in France - 200ml",B00FL00DPQ,Cream,https://www.amazon.fr/dp/B00FL00DPQ?psc=1,https://m.media-amazon.com/images/I/51JgRQuzlQL._AC_SY355_.jpg,Topicrem,7.99,"1,793",506,200,"19,225.5","3,853.4",192,201,AMZ,4.95,6,4.5,"2,234",8,43,Amazon,Beauty,Extra Large Envelope,AMZ,17.30 x 4.80 x 7.20 cm,0.22,N/A,"Oct 2, 2013",,No,150,Amazon
19.,"BIODERMA Atoderm Intensive Balm - Anti-itch, Repairing and Nourishing Care - Very Dry, Irritated to Atopic Skin - Dermatologist Prescribed - Pump Bottle 500ml",B0161ZC5GY,Cream,https://www.amazon.fr/dp/B0161ZC5GY?psc=1,https://m.media-amazon.com/images/I/51j19A6MGZL._AC_SY355_.jpg,Bioderma,23.5,281,281,N/A,"6,605.65","6,605.53",158,"3,245",N/A,9.32,18,4.7,"8,958",8,116,,Beauty,Small Parcel,FBA,20.95 x 6.60 x 6.81 cm,0.55,N/A,"Oct 1, 2015",,No,126,
27.,Topialysis Crema Barrera 50 ml,B0132AYK0U,Cream,https://www.amazon.fr/dp/B0132AYK0U?psc=1,https://m.media-amazon.com/images/I/61o-P9JQfsL._AC_SY445_.jpg,SVR,10.5,110,110,50,"1,131.48","1,131.32",30,"6,839",FR,5.54,2,4.5,484,1,6,Cosmeco,Beauty,Large Envelope,FBA,12.70 x 3.40 x 5.10 cm,0.07,N/A,"Jul 31, 2015",,No,129,Cosmeco
28.,"Uriage Xemose Soothing Face Cream for Dry Skin, Atopic Eczema - 10% Shea Butter - 24H Hydration, Nourishes, Soothes, Protects - Non-Sticky, Non-Greasy - Fragrance Free - Non-Comedogenic - 40 ml",B01AR3VBC0,Cream,https://www.amazon.fr/dp/B01AR3VBC0?psc=1,https://m.media-amazon.com/images/I/61HYnRBMxmL._AC_SY355_.jpg,Uriage,13.2,409,409,N/A,"5,401.92","5,397.83",193,"1,844",N/A,6.37,6,4.6,624,8,15,,Beauty,Large Envelope,FBA,12.80 x 3.70 x 4.70 cm,0.06,N/A,"Jan 17, 2016",,No,123,
32.,"WELEDA - Comfort Cream for Sensitive Skin with Almond - Dry, Atopic Skin - Soothes and protects - Fragrance Free - Tube 30 ml",B003LDJK5O,Cream,https://www.amazon.fr/dp/B003LDJK5O?psc=1,https://m.media-amazon.com/images/I/41dGTk83ofL._AC_SY355_.jpg,Weleda,12.7,311,280,100,"3,877.75","3,448.1",125,"3,813",AMZ,7.29,4,4.3,"2,520",5,N/A,Amazon,Beauty,Large Envelope,AMZ,12.70 x 2.69 x 3.91 cm,0.04,N/A,"Nov 18, 2009",,No,197,Amazon
34.,"SVR - Topialyse Balm Protect+ - Anti-irritation relief - For dry to atopic skin - AD ceramides, vegetable oils - 200 ml",B09NXLSTCW,Cream,https://www.amazon.fr/dp/B09NXLSTCW?psc=1,https://m.media-amazon.com/images/I/61hvoBiWkPL._AC_SY355_.jpg,SVR,17.9,413,65,N/A,"7,860.6","1,137.19",119,"4,117",FR,8.4,1,4.7,710,6,19,Laboratoire SVR,Beauty,Extra Large Envelope,FBA,18.60 x 5.40 x 6.80 cm,0.22,N/A,"Sep 22, 2021",,No,55,Laboratoire SVR
36.,"SVR - Topialyse Protect+ Balm - 48H anti-irritation relief balm - For dry to atopic skin - AD ceramides, vegetable oils, prebiotics - 400 ml",B09MGD4YG9,Cream,https://www.amazon.fr/dp/B09MGD4YG9?psc=1,https://m.media-amazon.com/images/I/61rwJYiLHVL._AC_SY355_.jpg,SVR,23.47,413,348,N/A,"7,860.6","6,720.12",140,"4,115",N/A,8.24,3,4.7,710,7,19,,Beauty,Extra Large Envelope,FBA,20.20 x 5.80 x 5.90 cm,0.43,N/A,"Sep 22, 2021",,No,55,
37.,DERMINA Anti-Scratch Relipidating Balm Moisturizing & Soothing Immediate - Dry & Sensitive to Atopic Skin Strengthen Skin Barrier Fragrance Free Series ATOLINA 400ml,B07YBC6FW7,Cream,https://www.amazon.fr/dp/B07YBC6FW7?psc=1,https://m.media-amazon.com/images/I/61qGcUDOYsL._AC_SY355_.jpg,Dermina,15.9,117,133,50,"2,123.6","2,467.44",165,"5,296",FR,8.1,1,4.1,62,9,2,INDERMA,Beauty,Extra Large Envelope,FBA,21.50 x 5.30 x 5.30 cm,0.44,N/A,"May 9, 2020",,No,71,INDERMA
38.,DEXERYL CREMA EMOLIEN P/S 500,B0CMTVL8VR,Cream,https://www.amazon.fr/dp/B0CMTVL8VR?psc=1,https://m.media-amazon.com/images/I/41Ykvjc1LyL._AC_SY355_.jpg,Pierre Fabre,21,296,296,100,"5,634.68","5,632.19",29,"4,401",FR,7.64,7,4.5,226,1,14,Tade Retail,Beauty,Extra Large Envelope,FBA,23.10 x 5.60 x 5.80 cm,0.56,N/A,"Nov 7, 2023",,No,29,Tade Retail
40.,Uriage Xemose Anti-Irritation Relipidating Cream - Atopic Skin with Shea Butter - Soothes Itchy Sensations - Long-Lasting Comfort - Face & Body - Unscented,B019HPS6XQ,Cream,https://www.amazon.fr/dp/B019HPS6XQ?psc=1,https://m.media-amazon.com/images/I/71pV5tF-cVL._AC_SY355_.jpg,Uriage,18.8,284,241,N/A,"5,142.05","4,539.92",155,"9,016",N/A,8.61,5,4.6,"3,440",9,34,,Beauty,Small Parcel,FBA,18.50 x 8.00 x 8.30 cm,0.49,N/A,"Dec 3, 2015",,No,124,
43.,"Mixa - Cica Repair Cream - Long-lasting Repair Effect - Very Dry and Rough Skin - Face, Body, Hands - Hypoallergenic - 400 ml",B0GHPFNC84,Cream,https://www.amazon.fr/dp/B0GHPFNC84?psc=1,https://m.media-amazon.com/images/I/61TaPQ8MUGL._AC_SY355_.jpg,Mixa,6.96,"10,795",786,900,"84,972.99","6,287.05",125,140,AMZ,6.78,1,4.7,39,9,26,Amazon,Beauty,Small Parcel,AMZ,9.10 x 8.90 x 9.00 cm,0.46,N/A,"Jan 19, 2026",,No,3,Amazon
48.,"NIVEA NATURALLY GOOD Family Care Multi-Use Cream for the Whole Family (1 x 450ml), 3-in-1 Cream Enriched with 100% Natural Sweet Almond Oil, Face Care Body and Hands",B0B28VQHFP,Cream,https://www.amazon.fr/dp/B0B28VQHFP?psc=1,https://m.media-amazon.com/images/I/71iy5FqTioL._AC_SY355_.jpg,NIVEA,5.84,396,396,300,"2,312.82","2,312.78",165,"1,089",AMZ,6.26,4,4.5,803,6,23,Amazon,Beauty,Small Parcel,AMZ,9.50 x 9.10 x 9.20 cm,0.5,N/A,"May 25, 2022",,No,47,Amazon
50.,"SVR Palpebral Balm - Soothing Repair Anti-Scratch Balm - For Dry, Irritated, Atopic Prone Face and Eye Area - Hyaluronic Acid, Omega 3-6-9, Ceramides AD - 30ml",B0CLDZSPGY,Cream,https://www.amazon.fr/dp/B0CLDZSPGY?psc=1,https://m.media-amazon.com/images/I/613b4kp5qwL._AC_SX342_.jpg,SVR,18.5,203,203,N/A,"3,630.71","3,630.16",159,"3,023",N/A,7.17,1,4.6,246,6,23,,Beauty,Large Envelope,FBA,13.60 x 3.60 x 4.20 cm,0.07,N/A,"Oct 18, 2023",,No,30,
52.,"La Roche-Posay, Lipikar AP+MAX Repairing Balm Triple Repair, 72H Relief, Anti-Itching, Anti-Scratch, Shea Butter, Ideal for Dry Atopic Skin, 400 ml",B0FTFQB5YF,Cream,https://www.amazon.fr/dp/B0FTFQB5YF?psc=1,https://m.media-amazon.com/images/I/51B+kMOJRML._AC_SY445_.jpg,La Roche-Posay,21.49,274,274,100,"6,293.47","6,290.91",147,"2,084",AMZ,9.02,2,4.4,53,1,32,Amazon,Beauty,Extra Large Envelope,AMZ,20.10 x 5.40 x 5.70 cm,0.45,N/A,"Dec 9, 2025",,No,4,Amazon
53.,Cicabiafine – Hydrating milk (400ml pump bottle) – Body lotion for dry skin – Repair treatment for immediate hydration – Daily care from 3 years,B0052EENG6,Cream,https://www.amazon.fr/dp/B0052EENG6?psc=1,https://m.media-amazon.com/images/I/61r-IRMqhTL._AC_SY355_.jpg,Cicabiafine,11.89,372,372,100,"4,474.97","4,474.44",144,"1,681",AMZ,5.74,2,4.7,552,7,7,Amazon,Beauty,Extra Large Envelope,AMZ,21.30 x 4.10 x 7.70 cm,0.45,N/A,"May 24, 2011",,No,179,Amazon
56.,"Uriage Xemose Anti-Scratch Oil-Soothing Balm - Dry Skin Tendency to Atopic Eczema - Soothes from the 1st Application - 48 Hours Anti-Recurrence - Nourishing Balm for Face, Body - Unscented - 500 ml",B07JDLL4LP,Cream,https://www.amazon.fr/dp/B07JDLL4LP?psc=1,https://m.media-amazon.com/images/I/71vns6lAGPL._AC_SY355_.jpg,Uriage,16.96,104,104,N/A,"1,767.85","1,766.7",197,"6,969",AMZ,8.33,12,4.5,"1,488",9,39,Amazon,Beauty,Small Parcel,AMZ,20.50 x 6.60 x 6.70 cm,0.53,N/A,"Oct 14, 2018",,No,90,Amazon
57.,"Moisturizing Body Cream & Eczema Cream - Relieves Itching and Redness, Soothing Repairing - For Dry and Irritated Skin, Non-Sticky Melting 18g",B0G7RKT6B5,Cream,https://www.amazon.fr/dp/B0G7RKT6B5?psc=1,https://m.media-amazon.com/images/I/61FkBDXfxnL._AC_SY355_.jpg,BioRelie,9.99,152,155,100,"1,816.58","1,852.09",142,"5,662",N/A,3.06,1,4.3,21,7,0,MASHANGYOU,Beauty,Standard Envelope,FBA,14.70 x 2.20 x 5.00 cm,0.04,N/A,"Jan 21, 2026",,No,3,MASHANGYOU
58.,"SVR - Topialyse Crème - 48H soothing nourishing cream - For dry and sensitive skin - Shea butter, vegetable oils - 400ml",B0BFB35SKG,Cream,https://www.amazon.fr/dp/B0BFB35SKG?psc=1,https://m.media-amazon.com/images/I/51gcEuQcozL._AC_SX355_.jpg,SVR,17,312,225,N/A,"5,317.01","3,926.59",120,"2,332",N/A,7.27,1,4.6,529,5,13,,Beauty,Extra Large Envelope,FBA,20.00 x 5.90 x 6.00 cm,0.45,N/A,"Nov 2, 2022",,No,41,
59.,"La Roche-Posay, Lipikar Light Cream AP+M Relipidant Triple Repair, Anti-Itching, Anti-Scratch, Shea Butter, Ideal for Dry Atopic Skin, 400 ml",B0FSRVPY96,Cream,https://www.amazon.fr/dp/B0FSRVPY96?psc=1,https://m.media-amazon.com/images/I/313ZDnaHxbL._AC_SX342_.jpg,La Roche-Posay,22.04,69,69,N/A,"1,567.03","1,566.95",141,"4,951",AMZ,8.13,1,4,18,1,4,Amazon,Beauty,Extra Large Envelope,AMZ,20.30 x 5.70 x 5.70 cm,0.44,N/A,"Oct 17, 2025",,No,6,Amazon
61.,"CeraVe - Moisturizing Balm - Nourishes, Hydrates and Helps Restore Skin Barrier - Face & Body - Hyaluronic Acid + 3 Essential Ceramides - Fragrance Free - Dry to Very Dry Skin - 2 x 455 ml",B08D362GQV,Cream,https://www.amazon.fr/dp/B08D362GQV?psc=1,"https://m.media-amazon.com/images/I/61KXJEfdKXL._AC_SX342_PIbundle-2,TopRight,0,0_SH20_.jpg",CeraVe,30.23,191,191,50,"6,267.57","6,266.99",188,"4,224",AMZ,11.39,1,4.6,"1,189",10,12,Amazon,Beauty,Small Parcel,AMZ,18.77 x 9.30 x 9.40 cm,1.03,N/A,"Jul 13, 2020",,No,69,Amazon
62.,DEXERYL - Nourishing Milk - Intense Hydration & Fast Penetration - Dry to Very Dry Skin - Face & Body - Fluid Texture - 24 H Nutrition - Fragrance Free - From birth - 200ml,B08KXSP8SK,Check,https://www.amazon.fr/dp/B08KXSP8SK?psc=1,https://m.media-amazon.com/images/I/614NfmTCsJL._AC_SY355_.jpg,DEXERYL,9.99,242,242,N/A,"2,415.55","2,413.01",172,"3,464",N/A,5.11,1,4.9,36,8,9,,Beauty,Extra Large Envelope,FBA,16.40 x 4.70 x 7.60 cm,0.21,N/A,"Sep 15, 2022",,No,43,
63.,"La Roche-Posay - Lipikar Balm AP+M - Triple Repair Moisturizing Body Cream - Long-lasting Soothes Atopic Dry Skin - Shea Butter, Aqua Posæ, Niacinamide - High Tolerance Body Cream",B0849KTG44,Cream,https://www.amazon.fr/dp/B0849KTG44?psc=1,https://m.media-amazon.com/images/I/71GqLri3sXL._AC_SX342_.jpg,La Roche-Posay,29.43,204,204,N/A,"5,190.06","5,189.81",179,"6,457",N/A,9.13,3,4.5,78,8,1,,Beauty,Extra Large Envelope,MFN,20.10 x 5.50 x 5.70 cm,0.45,N/A,"Jan 17, 2020",,No,75,
65.,"Uriage Xemose Syndet Face and Body - Dry Skin, Atopic Eczema - Extra-Mild Cleanser, Durable Comfort - Helps Restore the Skin Barrier - Fragrance and Soap Free - Physiological pH - 500 ml",B07DCSTPMG,Wash,https://www.amazon.fr/dp/B07DCSTPMG?psc=1,https://m.media-amazon.com/images/I/71Hw4RjWoWL._AC_SY355_.jpg,Uriage,15.55,93,93,50,"1,369.95","1,369.61",186,"14,204",CH,9.11,4,4.6,108,7,9,Skincare Expert France,Beauty,Small Parcel,FBA,20.40 x 6.60 x 6.70 cm,0.61,N/A,"Jun 4, 2018",,No,94,Skincare Expert France
1.,"Topicrem - Ultra Moisturizing Body Lotion - Moisturizes 48h, Relipid, Protects the Skin - Smooth Texture, Delicate Odour - Moisturizing Cream for Sensitive Skin - Made in France - 2x500 ml",B00CA58DJ8,Cream,https://www.amazon.fr/dp/B00CA58DJ8?psc=1,"https://m.media-amazon.com/images/I/61jbaHLVoWL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg",Topicrem,19.99,"1,497","1,497",700,"29,595.1","29,588.91",188,292,AMZ,8.86,3,4.6,"3,113",7,23,Amazon,Beauty,Small Parcel,AMZ,20.30 x 6.70 x 13.20 cm,1.11,N/A,"Oct 20, 2012",Sponsored Brand,No,162,Amazon
2.,"Topicrem - Ultra Moisturizing Body Lotion - Moisturizes 48 hours, Relipid, Protects the Skin - Smooth Texture, Delicate Odour - Moisturizing Cream for Sensitive Skin - Made in France - 1L",B01HQV5TG0,Cream,https://www.amazon.fr/dp/B01HQV5TG0?psc=1,https://m.media-amazon.com/images/I/51ocugh38dL._AC_SY355_.jpg,Topicrem,19.9,"2,138",203,100,"23,963.83","4,349.13",187,194,AMZ,8.86,1,4.6,"4,305",7,90,Amazon,Beauty,Small Parcel,AMZ,22.60 x 8.60 x 8.60 cm,1.08,N/A,"Jun 30, 2013",Sponsored Brand,No,154,Amazon
3.,"Topicrem - Ultra Moisturizing Body Lotion - Moisturizes 48 hours, Relipid, Protects the Skin - Smooth Texture, Delicate Odour - Moisturizing Cream for Sensitive Skin - Made in France - 500 ml",B00AT0Y1U6,Cream,https://www.amazon.fr/dp/B00AT0Y1U6?psc=1,https://m.media-amazon.com/images/I/51QkB6sSWBL._AC_SY355_.jpg,Topicrem,10.67,"2,138","1,935","1,000","23,963.83","19,596.13",191,194,AMZ,8.38,9,4.6,"4,305",7,N/A,Amazon,Beauty,Small Parcel,AMZ,21.80 x 7.50 x 10.00 cm,0.55,N/A,"Aug 18, 2012",Sponsored Brand,No,164,Amazon
12.,"Soothing Hemorrhoid Cream, Suitable for Relieving Pain, Swelling, Itching and Bleeding, While Protecting Delicate Skin (20G 1-Pack)",B0G6L2TY6X,Check,https://www.amazon.fr/dp/B0G6L2TY6X?psc=1,https://m.media-amazon.com/images/I/71EIe2ROz-L._AC_SY355_.jpg,SwiftGain,15.99,466,466,N/A,"7,443.67","7,438.91",131,"1,482",N/A,5.16,1,4.4,36,6,N/A,,Health & Household,Standard Envelope,FBA,13.90 x 2.40 x 4.10 cm,0.03,N/A,"Jan 16, 2026",Sponsored Brand Video,No,3,
18.,"Urea Cream 30% - Removes Scars, Eczema, Keratosis, Psoriasis, Skin Rashes for Dry and Cracked Skin, Helps Eliminate Scars Wound Healing with Lactic Acid, Oak Bark Oil Wheat Germ Oil, 50 ml",B01EUUVO00,Cream,https://www.amazon.fr/dp/B01EUUVO00?psc=1,https://m.media-amazon.com/images/I/51Xea8jV0YL._AC_SY355_.jpg,TIS farmaceutic,9.95,386,386,200,"3,841.94","3,837.94",188,"2,723",RO,5,1,3.8,"6,131",8,47,KLU.Farma (EU),Beauty,Extra Large Envelope,FBA,11.70 x 4.10 x 4.20 cm,0.06,N/A,"May 7, 2016",,No,119,KLU.Farma (EU)
26.,"Behrend Cream for Psoriasis, Eczema and Neurodermatitis for Red, Dry & Flaky Skin - Reduces Itching & Soothes Inflamed Skin - Cortisone Free Medical Product",B0BGJKH4ZT,Cream,https://www.amazon.fr/dp/B0BGJKH4ZT?psc=1,https://m.media-amazon.com/images/I/711d7XOwkHL._AC_SY355_.jpg,Behrend Homecare,15.95,199,199,100,"3,173.76","3,171.63",156,"5,126",DE,8.1,1,3.9,649,8,12,Evolsin,Beauty,Extra Large Envelope,FBA,14.20 x 4.30 x 4.40 cm,0.07,N/A,"Oct 6, 2022",,No,42,Evolsin
38.,"ISDIN Nutradeica Seborrheic Skin Gel Face Cream (50ml) | Moisturizes, Soothes and Mattes | For Seborrheic Skin | Daily Use",B00J5FWHQ6,Check,https://www.amazon.fr/dp/B00J5FWHQ6?psc=1,https://m.media-amazon.com/images/I/51LWbFGIEqL._AC_SX342_.jpg,ISDIN,16.02,161,161,100,"2,559.85","2,559.69",122,"3,939",AMZ,6.89,1,4.2,"4,319",8,57,Amazon,Beauty,Large Envelope,AMZ,13.40 x 3.70 x 4.70 cm,0.07,N/A,"Sep 28, 2015",,No,127,Amazon
39.,Sorion Sorion Repair Cream Ayurvedic Special Care for Skin Irritation/Itching/Inflammation 150 ml,B074D5ZKX9,Check,https://www.amazon.fr/dp/B074D5ZKX9?psc=1,https://m.media-amazon.com/images/I/81gpa6C36jL._AC_SY355_.jpg,Sorion,37.43,289,32,N/A,"6,402.19","1,283.1",97,"3,559",AMZ,10.33,1,4,"11,991",6,20,Amazon,Beauty,Extra Large Envelope,AMZ,21.50 x 4.70 x 4.70 cm,0.16,N/A,"Mar 9, 2016",,No,121,Amazon
42.,CICAMANUKA - Manuka Honey Repair Cream IAA10+ - Promotes the repair of damaged and dried skin - Certified Organic - 40 ml,B09RK86T26,Cream,https://www.amazon.fr/dp/B09RK86T26?psc=1,https://m.media-amazon.com/images/I/61k65i1iQ-L._AC_SY355_.jpg,CicaManuka,9.99,478,478,N/A,"4,794.92","4,790.15",121,"2,291",AMZ,4.76,2,4.3,769,7,14,Amazon,Beauty,Large Envelope,AMZ,13.80 x 3.20 x 4.50 cm,0.06,N/A,"Jan 29, 2022",,No,51,Amazon
51.,BEPANTHEN DERM Cream tube 30 g,B01880REZC,Cream,https://www.amazon.fr/dp/B01880REZC?psc=1,https://m.media-amazon.com/images/I/41OKOcqt8hL._AC_SX355_.jpg,Bepanthen,12,254,254,100,"2,961.41","2,961.18",30,"5,407",FR,6.75,4,4.6,601,3,14,Webury France,Beauty,Large Envelope,FBA,15.90 x 2.70 x 4.20 cm,0.04,N/A,"Aug 28, 2023",,No,32,Webury France
55.,Cicabiafine – Soothing Replenishing Cream (200 ml tube) – Cream for weakened skin and under oncological treatment – To repair the skin immediately,B0BHDSRQCQ,Cream,https://www.amazon.fr/dp/B0BHDSRQCQ?psc=1,https://m.media-amazon.com/images/I/61DkZqBbAxL._AC_SY355_.jpg,Cicabiafine,14.99,339,339,N/A,"4,939.71","4,936.93",146,"2,370",AMZ,6.97,1,4.5,352,7,9,Amazon,Beauty,Extra Large Envelope,AMZ,18.00 x 4.90 x 13.60 cm,0.22,N/A,"Oct 5, 2022",,No,42,Amazon
58.,"Farmoderm 10% Zinc Oxide Barrier Cream for Adults - Changing Cream - Sores, Irritations, Moisture and Redness of Aging Skin - Relieving, Preventive and Repairing",B0BS3QG4LH,Cream,https://www.amazon.fr/dp/B0BS3QG4LH?psc=1,https://m.media-amazon.com/images/I/61gqgCfRoHL._AC_SY355_.jpg,FARMODERM,11.3,204,204,100,"2,647.61","2,646.21",161,"1,073",AMZ,6.01,1,4.2,281,6,12,Amazon,Baby Products,Extra Large Envelope,AMZ,16.90 x 4.80 x 7.80 cm,0.21,N/A,"Jan 17, 2023",,No,39,Amazon
59.,Mixa - Anti-Dryness Cream - Hyaluronic Acid and Squalane - Moisturizes for 48 hours - Soothes Tears - Hypoallergenic - 50 ml,B0DQLD2S4R,Cream,https://www.amazon.fr/dp/B0DQLD2S4R?psc=1,https://m.media-amazon.com/images/I/41uG0INFI1L._AC_SY355_.jpg,Mixa,10.16,817,179,50,"6,915.67","2,078.76",124,729,AMZ,5.48,1,4.4,241,6,N/A,Amazon,Beauty,Large Envelope,AMZ,13.20 x 3.70 x 5.80 cm,0.09,N/A,"Dec 16, 2024",,No,16,Amazon
63.,"Eucerin UreaRepair plus Handcreme 5%, 75 ml Cream",B01M0TG9FH,Check,https://www.amazon.fr/dp/B01M0TG9FH?psc=1,https://m.media-amazon.com/images/I/51GRgODpUyL._AC_SX342_.jpg,Eucerin,12,117,117,50,"1,419.68","1,418.88",49,"8,481",FR,5.76,10,4.7,"1,471",9,33,LMHG,Beauty,Large Envelope,FBA,11.40 x 3.70 x 6.00 cm,0.09,N/A,"Nov 11, 2011",,No,173,LMHG
67.,Garnier Pure Active Air Cream Daily Mattifying Care Enriched with AHA + BHA & Charcoal - Hydrates 48h & Mattify 12h* - Combination to Oily Acne-prone Skin - 50 ml,B0CK91YLD7,Check,https://www.amazon.fr/dp/B0CK91YLD7?psc=1,https://m.media-amazon.com/images/I/51i-YwN-bnL._AC_SY355_.jpg,Garnier,8.91,0,331,100,0,"3,719.36",162,"2,310",AMZ,6.41,1,4.3,344,9,N/A,Amazon,Beauty,Small Parcel,AMZ,7.00 x 6.20 x 7.00 cm,0.19,N/A,"Oct 2, 2023",,No,30,Amazon
7.,"DEXERYL - Soothing Shower Oil - Cleanses & Relipides the skin from birth - Preserves the skin barrier - Very dry or atopic skin - Soap, Fragrance Free - 1L",B0G48SK26Y,Wash,https://www.amazon.fr/dp/B0G48SK26Y?psc=1,https://m.media-amazon.com/images/I/61nu9ybSj2L._AC_SY355_.jpg,DEXERYL,17.28,709,272,100,"10,103.77","4,561.18",155,"1,034",FR,9.48,1,4.3,42,9,11,MyHomeBoutique,Beauty,Small Parcel,FBA,23.80 x 7.60 x 7.80 cm,1.14,N/A,"Nov 27, 2025",,No,5,MyHomeBoutique
13.,"SVR - Topialysis Cleansing Oil - 24H Anti-Scratch Relipidant Cleansing Oil - For dry to atopic skin - Omega 3-6-9, Niacinamide, Prebiotics - 1000ml",B09D8SW19S,Wash,https://www.amazon.fr/dp/B09D8SW19S?psc=1,https://m.media-amazon.com/images/I/616VBTp3TaL._AC_SY355_.jpg,SVR,20.9,"1,208",823,N/A,"22,107.24","16,121.3",147,818,N/A,9.01,2,4.6,"1,514",6,N/A,,Beauty,Small Parcel,FBA,23.40 x 8.30 x 8.40 cm,1.17,N/A,"May 7, 2021",,No,59,
20.,"SVR - Topialysis Gel Lavant - Gentle protective anti-drying cleanser - For dry and sensitive skin - Vegetable glycerin, Omega 3-6-9-1 Liters",B09FYL3CMY,Wash,https://www.amazon.fr/dp/B09FYL3CMY?psc=1,https://m.media-amazon.com/images/I/61DTTmjWcSL._AC_SY355_.jpg,SVR,12.9,"1,780","1,418",N/A,"16,975.65","13,781.08",140,450,N/A,7.81,1,4.5,"1,406",6,57,,Beauty,Small Parcel,FBA,23.30 x 8.30 x 8.50 cm,1.09,N/A,"May 7, 2021",,No,59,
21.,SANEX - Derma Therapie - Anti-itch and anti-irritation shower oil - Shower gel - Skin prone to atopic eczema - hypoallergenic - amino acid complex - 425 ML,B0DZDBXPXW,Wash,https://www.amazon.fr/dp/B0DZDBXPXW?psc=1,https://m.media-amazon.com/images/I/71l+57wTwlL._AC_SY355_.jpg,Sanex,4.6,"2,708","1,654",N/A,"12,881.45","7,593.4",155,117,AMZ,4.68,6,4.4,267,8,60,Amazon,Beauty,Extra Large Envelope,AMZ,18.50 x 4.40 x 8.80 cm,0.5,N/A,"Mar 5, 2025",,No,13,Amazon
28.,"La Roche-Posay | Lipikar Cleansing Oil AP+ Shower Oil | Gentle Cleanses | Anti-Irritation | For Normal, Dry & Atopic Skin | From Birth | 400ml + Eco-Refill 400ml",B0FJXTWD8H,Wash,https://www.amazon.fr/dp/B0FJXTWD8H?psc=1,"https://m.media-amazon.com/images/I/71+frT9j2XL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg",La Roche-Posay,46.63,92,92,50,"4,299.3","4,299.14",161,"12,214",FR,13.85,1,3.8,4,7,3,Pharmaco,Beauty,Small Parcel,FBA,20.80 x 9.80 x 10.20 cm,0.93,N/A,"Jul 25, 2025",,No,9,Pharmaco
32.,"CeraVe - Gel Moussant Anti-Imperfections - Purifie la Peau en douceur et Réduit les Imperfections - Acide Salicylique, Argile Blanche, Céramides et Niacinamide - Peau à Tendance Acnéique",B0F3DJ5QCG,Check,https://www.amazon.fr/dp/B0F3DJ5QCG?psc=1,https://m.media-amazon.com/images/I/61eA6nyU9hL._AC_SX342_.jpg,CeraVe,10.99,"19,539","7,456","4,000","195,406.44","89,117.89",186,3,AMZ,5.96,1,4.6,"31,709",8,"1,218",Amazon,Beauty,Extra Large Envelope,AMZ,19.00 x 4.80 x 8.60 cm,0.55,N/A,"May 21, 2025",,No,11,Amazon
