Display Order,Product Details,ASIN,Segment,URL,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
21.,"VITAMINDERMINA Restorative Cleansing Oil 500ml - Body Wash - For Dry, Very Dry, Sensitive, Atopic Prone Skin - Soothing and Antipruritic - For Babies, Children and Adults",B0BWVNBNYM,Wash,https://www.amazon.it/dp/B0BWVNBNYM?psc=1,https://m.media-amazon.com/images/I/61Kd0rKEFRL._AC_SY355_.jpg,VITAMINDERMINA,10.89,624,624,300,"6,511.11","6,505.48",170,451,AMZ,5.74,18,4.6,32,1,10,Amazon,Baby Products,Small Parcel,AMZ,21.80 x 6.20 x 6.40 cm,0.6,N/A,"Feb 25, 2023",,No,38,Amazon
22.,"Uriage Xemose C8+ Soothing Washing Oil, 1000 ml",B00P9YV0Z6,Check,https://www.amazon.it/dp/B00P9YV0Z6?psc=1,https://m.media-amazon.com/images/I/71KTsnhUrPL._AC_SY355_.jpg,Uriage,25.9,"1,159",205,200,"18,254.48","3,300.71",47,649,FR,6.85,33,4.6,"5,693",8,124,Parasanteonline,Beauty,Small Parcel,MFN,24.21 x 7.70 x 8.10 cm,1.21,N/A,"Aug 27, 2014",,No,140,Parasanteonline
23.,SVR Topialyse Washing Oil 1 Litre,B09D8SW19S,Check,https://www.amazon.it/dp/B09D8SW19S?psc=1,https://m.media-amazon.com/images/I/61pEzoLLLyL._AC_SY355_.jpg,SVR,23.9,706,706,400,"11,295.43","11,291.67",33,"1,353",N/A,6.1,26,4.6,"1,121",8,43,FARMACIA MARCONI DEL DOTT. MARCHESE MARIO GIUSTINO,Beauty,Small Parcel,MFN,23.40 x 8.30 x 8.40 cm,1.17,N/A,"Aug 20, 2021",,No,56,FARMACIA MARCONI DEL DOTT. MARCHESE MARIO GIUSTINO
24.,Dermovitamina Sensioil 1L – Gentle Shower Oil – Sensitive Skin Washing Oil – High Tolerability – Makeup Remover and Soothing Action – Skin Softness – For The Whole Family,B0DJ9TD4YP,Wash,https://www.amazon.it/dp/B0DJ9TD4YP?psc=1,https://m.media-amazon.com/images/I/61woivFq25L._AC_SY355_.jpg,Dermovitamina,12.21,"1,248",742,300,"21,683.75","14,664.2",170,670,AMZ,6.54,14,4.6,639,7,21,Amazon,Beauty,Small Parcel,AMZ,26.20 x 7.80 x 8.00 cm,1.09,N/A,"Oct 4, 2024",,No,18,Amazon
26.,"BioNike Triderm A.D. Soothing Shower Oil, Micellar Body Cleanser with Panthenol, Sorbitol and Vitamin E, Reduces Dryness, Itching and Redness for Atopic Tendency Skin, 500 ml",B0DGGYPV7H,Wash,https://www.amazon.it/dp/B0DGGYPV7H?psc=1,https://m.media-amazon.com/images/I/51Tq3DEsxoL._AC_SY355_.jpg,BioNike,25.9,472,472,200,"9,311.86","9,307.88",174,"1,903",AMZ,7.88,10,4.6,52,3,11,Amazon,Beauty,Small Parcel,AMZ,16.50 x 6.70 x 7.00 cm,0.62,N/A,"Sep 9, 2024",,No,19,Amazon
27.,"Rilastil Xerolact Olio Detergente Viso e Corpo per Neonati, Bambini e Adulti, Idratante, Relipidante, per Pelli Secche, Irritate e con Tendenza Atopica",B0849RRMRK,Wash,https://www.amazon.it/dp/B0849RRMRK?psc=1,https://m.media-amazon.com/images/I/61E6nV0DDhL._AC_SY445_.jpg,Rilastil,20.2,"1,883",174,50,"36,274.08","3,432.75",151,616,IT,8.15,8,4.6,"3,141",6,63,Farmacia Agnelli,Beauty,Small Parcel,MFN,24.20 x 7.00 x 7.00 cm,0.88,N/A,"Jan 29, 2020",,No,75,Farmacia Agnelli
28.,"Mustela Stelatopia Bath Oil for Skin with Extreme Dryness or Atopic Dermatitis, Body and Hair, Babies, Children, Whole Family, Daily Cleansing, Replenishes Skin Lipids (500 ml)",B07YPQ8B63,Other,https://www.amazon.it/dp/B07YPQ8B63?psc=1,https://m.media-amazon.com/images/I/61A32zg3oXL._AC_SY355_.jpg,Mustela,23.8,327,327,200,"5,992.84","5,990.95",176,573,N/A,6.63,32,4.6,751,12,17,,Baby Products,Extra Large Envelope,FBA,22.90 x 5.50 x 7.70 cm,0.57,N/A,"Oct 11, 2019",,No,78,
32.,"URIAGE XÉMOSE C8+ Body Wash for Dry Skin, Atopic Tendency I Soothes for Long-Lasting Comfort, Nourishing Gel Oil Texture with Light Foam I Face and Body I Unscented and Soap Free",B06XXWTV3H,Wash,https://www.amazon.it/dp/B06XXWTV3H?psc=1,https://m.media-amazon.com/images/I/71H2h7cq2pL._AC_SY355_.jpg,Uriage,20.9,"1,159",287,200,"18,254.48","5,119.17",178,713,PL,7.68,34,4.6,"5,693",8,72,Recosmo,Beauty,Small Parcel,FBA,20.50 x 6.30 x 6.40 cm,0.62,N/A,"May 11, 2017",,No,107,Recosmo
33.,"Calmilene Dry Oil Spray 200 ml – Spray with Body and Face Oil – For Sensitive Skin and Dermatitis – 5 Functional Oils – Rich in Omega 3, Omega 6, Ceramide and Vitamin E – Dermovitamina",B07HBGV2MF,Check,https://www.amazon.it/dp/B07HBGV2MF?psc=1,https://m.media-amazon.com/images/I/51jRO6rmTWL._AC_SY355_.jpg,Dermovitamina,15.42,293,293,100,"3,774.58","3,772.25",184,"2,465",AMZ,5.22,5,4.4,352,8,2,Amazon,Beauty,Large Envelope,AMZ,17.27 x 3.30 x 4.57 cm,0.16,N/A,"Sep 12, 2018",,No,91,Amazon
36.,BioNike Triderm Oiled Bath 500 ml,B00D3HVVLY,Check,https://www.amazon.it/dp/B00D3HVVLY?psc=1,https://m.media-amazon.com/images/I/61GKixeZpYL._AC_SY445_.jpg,BioNike,11.77,352,352,100,"6,830.79","6,828.79",33,"2,331",AMZ,7.85,16,4.5,787,9,3,,Beauty,Small Parcel,AMZ,19.40 x 6.30 x 6.40 cm,0.49,N/A,"Feb 5, 2014",,No,146,
37.,"Aveeno Skin Relief Body Oil Spray, Body Oil Moisturizing Dry and Sensitive Skin, Body Oil Dermatologically Tested with Natural Origin Ingredients and Oats and Jojoba Oils, 200ml",B0DR8VV2H1,Oil,https://www.amazon.it/dp/B0DR8VV2H1?psc=1,https://m.media-amazon.com/images/I/619P04wokmL._AC_SY355_.jpg,Aveeno,10.5,196,121,N/A,"3,360.98","1,789.92",177,"2,192",AMZ,4.38,12,4.3,154,8,N/A,,Beauty,Extra Large Envelope,AMZ,18.70 x 4.40 x 4.50 cm,0.22,N/A,"Jan 16, 2025",,No,15,
38.,Dermovitamina Sensioil 400 ml – Gentle Shower Oil – Sensitive Skin Washing Oil – High Tolerability – Makeup Remover and Soothing Action – Skin Softness – For The Whole Family,B0DVCH8DZF,Wash,https://www.amazon.it/dp/B0DVCH8DZF?psc=1,https://m.media-amazon.com/images/I/61bpHvQun2L._AC_SY355_.jpg,Dermovitamina,12.21,"1,248",402,200,"21,683.75","5,970.66",174,670,AMZ,6.41,8,4.6,639,8,21,Amazon,Beauty,Extra Large Envelope,AMZ,20.00 x 5.80 x 5.90 cm,0.45,N/A,"Jan 29, 2025",,No,15,Amazon
40.,"Euphidra - AmidoMio Body Oil, Moisturizing and Gentle Action, Ideal for Babies and Adults, Light to Quick Absorption, Deep Hydrates, 200 ml Bottle",B01NBI2CSM,Check,https://www.amazon.it/dp/B01NBI2CSM?psc=1,https://m.media-amazon.com/images/I/610om1S4VpL._AC_SY355_.jpg,Euphidra,10.9,402,402,200,"3,023.44","3,019.26",146,"2,474",AMZ,4.19,20,4.8,476,7,5,Amazon,Beauty,Extra Large Envelope,AMZ,14.40 x 4.80 x 7.90 cm,0.21,N/A,"Dec 7, 2016",,No,112,Amazon
41.,ISDIN Ureadin Calm OleoGel (400 ml) | Nourishing Shower Oil Protector Without Soap | For Dry Skin,B01B4QSKQ4,Wash,https://www.amazon.it/dp/B01B4QSKQ4?psc=1,https://m.media-amazon.com/images/I/71vXI6qW7GL._AC_SY445_.jpg,ISDIN,18.8,177,177,100,"3,183.87","3,182.28",97,"2,966",AMZ,7.62,9,4.6,664,6,4,Amazon,Beauty,Extra Large Envelope,AMZ,21.60 x 4.90 x 6.60 cm,0.44,N/A,"Feb 16, 2016",,No,122,Amazon
43.,"BioNike Triderm - Olio Doccia Eudermico, Detergente Corpo e Viso per Pelle Secca, Delicato ed Emolliente con Pro-Vitamina B5, Indicato per Pelli Sensibili e Intolleranti, pH Fisiologico",B0D6BJFK4L,Wash,https://www.amazon.it/dp/B0D6BJFK4L?psc=1,https://m.media-amazon.com/images/I/41Ju7Pyy2uL._AC_SX342_.jpg,BioNike,22.9,195,179,100,"3,340.43","3,106.15",185,"4,003",AMZ,7.5,14,4.6,38,5,1,Amazon,Beauty,Small Parcel,AMZ,21.20 x 7.70 x 7.80 cm,0.88,N/A,"Jun 6, 2024",,No,22,Amazon
44.,"Rilastil Elasticity Oil, Soothing Body Treatment, Protective and Restitutive, for Inelastic Skin and Cutaneous Scars, 80 ml",B015RK3Y7S,Check,https://www.amazon.it/dp/B015RK3Y7S?psc=1,https://m.media-amazon.com/images/I/61PWq6Yg0dL._AC_SX342_.jpg,Rilastil,12.11,"1,193","1,092",400,"21,355.09","20,007.39",123,"1,024",AMZ,7.49,13,4.6,"1,156",4,19,Amazon,Beauty,Extra Large Envelope,AMZ,19.60 x 4.40 x 5.00 cm,0.16,N/A,"Sep 24, 2015",,No,127,Amazon
49.,"Bioderm Dermolatte Lipo-Restitutive Cleansing Milk with Niacinamide and Hyaluronic Acid – Hydrates, Cleanses, Nourishes – Moisturizing and Gentle Body Cream for Elderly and Infants – 500 ml, Packaging",B06WRR5BYY,Wash,https://www.amazon.it/dp/B06WRR5BYY?psc=1,https://m.media-amazon.com/images/I/61b++O+TFkL._AC_SY355_.jpg,BIODERM BIODERMOCOSMETICI,7.2,385,310,100,"4,880.58","3,998.61",200,"2,314",AMZ,6.93,1,4.5,685,9,0,Amazon,Beauty,Small Parcel,AMZ,19.00 x 6.70 x 7.90 cm,0.54,N/A,"Feb 13, 2017",,No,110,Amazon
51.,"La Roche-Posay Lipikar AP+ Cleansing Shower Oil, for Sensitive Skin, Anti-Redness, Ultra-Hydration, Formula with Aqua Posae Filiformis, Shea Butter, Niacinamide, 400 ml",B07Q6FG1T6,Wash,https://www.amazon.it/dp/B07Q6FG1T6?psc=1,https://m.media-amazon.com/images/I/71ly0UcyTUL._AC_SX342_.jpg,La Roche-Posay,16.44,456,456,200,"7,744.59","7,743.64",168,"1,876",AMZ,6.64,1,4.6,"2,641",2,45,Amazon,Beauty,Extra Large Envelope,AMZ,19.90 x 5.50 x 5.50 cm,0.47,N/A,"Jan 9, 2019",,No,87,Amazon
52.,"La Roche-Posay Lipikar Olio Detergente AP+ Refill Pack, Ricarica Olio Doccia, Per Pelli Sensibili, Anti-Arrossamento, Ultra-Idratante, Con Aqua Posae Filiformis, Burro di Karité, Niacinamide, 400 ml",B08M5T2KCW,Wash,https://www.amazon.it/dp/B08M5T2KCW?psc=1,https://m.media-amazon.com/images/I/61f0QV5wDdL._AC_SX342_.jpg,La Roche-Posay,13.92,455,455,200,"8,133.93","8,129.65",198,"2,059",AMZ,6.26,1,4.6,861,10,42,Amazon,Beauty,Extra Large Envelope,AMZ,17.80 x 5.40 x 12.30 cm,0.44,N/A,"Dec 31, 2008",,No,208,Amazon
53.,"Rilastil Xerolact Protocol Atopic Dermatitis, Xerolact Soothing PB Balm, 400 ml + Xerolact Moisturizing Cleansing Oil, 100 ml",B0DT7FP4P3,Wash,https://www.amazon.it/dp/B0DT7FP4P3?psc=1,"https://m.media-amazon.com/images/I/61E-lT3yBjL._AC_SY445_PIbundle-2,TopRight,0,0_SH20_.jpg",Rilastil,23.17,47,47,N/A,"1,273.66","1,273.22",125,"38,743",IT,8.63,4,4.5,78,2,2,Fratelli Azzaro,Beauty,Extra Large Envelope,MFN,20.40 x 5.50 x 9.30 cm,0.59,N/A,"Jan 16, 2025",,No,15,Fratelli Azzaro
55.,"BioNike Triderm A.D. Cleansing Cream for Body and Hair with Glycerin and Sweet Almond Oil, Reduces Dryness, Irritation and Itching, for Atopic Tendency Skin, 400 ml",B07MYPGDBG,Other,https://www.amazon.it/dp/B07MYPGDBG?psc=1,https://m.media-amazon.com/images/I/61zcMdGMLWL._AC_SY445_.jpg,BioNike,14.25,104,104,50,"1,941.42","1,941.28",164,"28,082",AMZ,7.32,4,4.7,401,6,1,Amazon,Beauty,Extra Large Envelope,AMZ,21.20 x 6.00 x 6.00 cm,0.62,N/A,"Jan 19, 2019",,No,87,Amazon
56.,"Mixa Replenishing Body Lotion for Sensitive and Atopic Tendency Skin, Soothed and Itchless Skin for 48H, with 10% Panthenol and Glycerine, Fragrance Free, Panthenol Comfort, 250 ml",B0D45MKPVN,Check,https://www.amazon.it/dp/B0D45MKPVN?psc=1,https://m.media-amazon.com/images/I/41JX2lyVAqL._AC_SY355_.jpg,Mixa,4.09,"2,108",286,200,"14,684.45","1,346.8",180,974,AMZ,4.74,7,4.3,806,8,N/A,Amazon,Beauty,Large Envelope,AMZ,20.20 x 2.90 x 7.20 cm,0.28,N/A,"May 15, 2024",,No,23,Amazon
60.,"URIAGE XÉMOSE C8+ Anti-Itch Body Cream for Dry Skin with Atopic Tendency | Soothes from the first application, 48 hour anti-recurrence action. Nourishing Face and Body Balm I Fragrance Free",B07JDLL4LP,Cream,https://www.amazon.it/dp/B07JDLL4LP?psc=1,https://m.media-amazon.com/images/I/61A6-pcTF0L._AC_SY355_.jpg,Uriage,26.2,755,755,400,"17,871.16","17,868.9",189,"1,381",PL,9.36,27,4.5,"1,496",7,57,Recosmo,Beauty,Small Parcel,MFN,20.50 x 6.60 x 6.70 cm,0.53,N/A,"Sep 29, 2018",,No,91,Recosmo
64.,"Dermovitamina Calmilene Clin Atop - Body and Face Emulsion - For Atopic Dermatitis and Xerosis, Dry Skin, Itching, Redness - 99% Natural Origin Ingredients - 400 ml",B0855L4RDH,Cream,https://www.amazon.it/dp/B0855L4RDH?psc=1,https://m.media-amazon.com/images/I/51DGuatbN0L._AC_SY355_.jpg,Dermovitamina,13.09,314,314,100,"4,633.94","4,632.85",164,"3,629",AMZ,6.49,7,4.4,575,5,12,Amazon,Beauty,Extra Large Envelope,AMZ,22.20 x 5.50 x 9.30 cm,0.43,N/A,"Feb 26, 2020",,No,74,Amazon
65.,"CeraVe Foaming Cleansing Oil for Dry and Very Dry Skin, Moisturizing and Soothing Action, Removes Sebum and Impurities, with 3 Essential Ceramides, Triglycerides and Vegan Squalan, 473 ml",B0967LDZ7R,Check,https://www.amazon.it/dp/B0967LDZ7R?psc=1,https://m.media-amazon.com/images/I/71NqTsyvr8L._AC_SX342_.jpg,CeraVe,16.99,"1,025","1,025",500,"17,650.75","17,648.02",187,"1,063",AMZ,6.72,1,4.6,"6,215",6,91,Amazon,Beauty,Extra Large Envelope,AMZ,18.80 x 4.80 x 8.40 cm,0.54,N/A,"Nov 17, 2021",,No,53,Amazon
66.,"La Roche-Posay Lipikar Syndet AP+ Refill, Ricarica Gel Doccia Corpo, Adatto a Pelle Atopica, Ultra-Delicato, Effetto Lenitivo, Formula con Aqua Posae Filiformis, Burro di Karité, Niacinamide, 400 ml",B08M5DXF9Z,Wash,https://www.amazon.it/dp/B08M5DXF9Z?psc=1,https://m.media-amazon.com/images/I/61J0Rc0yBCL._AC_SX342_.jpg,La Roche-Posay,12.25,73,73,N/A,"1,206.81","1,206.31",198,"10,393",N/A,6.79,1,4.7,331,7,11,,Beauty,Small Parcel,MFN,16.30 x 6.30 x 13.60 cm,0.45,N/A,"Feb 19, 2021",,No,62,
67.,"Eucerin pH5 Shower Cleansing Oil 200 ml, Body Cleansing Oil with Natural Oils for a Gentle Daily Cleansing, Shower Oil Dry and Sensitive Skin for the Whole Family",B07CVV9HPQ,Check,https://www.amazon.it/dp/B07CVV9HPQ?psc=1,https://m.media-amazon.com/images/I/61h-aUt+sgL._AC_SY355_.jpg,Eucerin,6.8,293,293,100,"2,388.14","2,387.9",162,"3,551",AMZ,4.01,12,4.6,285,8,7,Amazon,Beauty,Large Envelope,AMZ,16.50 x 2.90 x 6.80 cm,0.23,N/A,"Dec 31, 2008",,No,208,Amazon
70.,"Mustela Cleansing Bath Oil with Organic Avocado Perseose, Body and Hair, Babies and the Whole Family – Does Not Burn to Eyes, Specific for Dry Skin, 98% Ingredients of Natural Origin (500 ml)",B07TCJ785D,Other,https://www.amazon.it/dp/B07TCJ785D?psc=1,https://m.media-amazon.com/images/I/61Cv0adTM7L._AC_SY355_.jpg,Mustela,18.9,632,632,500,"7,745.92","7,742.55",191,99,AMZ,5.39,35,4.7,"1,720",6,31,Amazon,Baby Products,Extra Large Envelope,AMZ,22.70 x 5.60 x 8.30 cm,0.56,N/A,"Aug 29, 2019",,No,80,Amazon
73.,"Barrier Paste Change Cream Diaper with Zinc Oxide – Protective Soothing Paste for the Elderly, Elderly, Disabled and Babies – High Protection Products For Skin Care, White, 150 ml",B08DGB3LHP,Check,https://www.amazon.it/dp/B08DGB3LHP?psc=1,https://m.media-amazon.com/images/I/61mf1Shp9WL._AC_SY355_.jpg,BIODERM BIODERMOCOSMETICI,6.75,"2,646",656,300,"28,872.59","5,525.37",179,40,AMZ,4.25,3,4.7,"1,427",9,47,Amazon,Baby Products,Extra Large Envelope,AMZ,14.70 x 4.70 x 7.20 cm,0.17,N/A,"Jul 21, 2020",Sponsored Brand Video,No,69,Amazon
1.,L'OCCITANE - Almond Shower Oil (Amande Sublime) - Softens and Firms - Made in France,B0GMPB6B4V,Check,https://www.amazon.it/dp/B0GMPB6B4V?psc=1,https://m.media-amazon.com/images/I/61jYX7AxO8L._AC_SX342_.jpg,L'Occitane,32.38,102,38,N/A,"2,055.46","1,424.02",84,"12,724",AMZ,11.4,1,4.9,31,6,22,Amazon,Beauty,Extra Large Envelope,AMZ,19.90 x 5.90 x 8.60 cm,0.55,N/A,"Feb 23, 2026",Sponsored Brand,No,2,Amazon
10.,BIODERMA Atoderm Shower Oil - Soothing and Anti-Irritation Cleanser - Instant Comfort and Hydration for 24 Hours - Sensitive Skin from Very Dry to Irritated - Pump Bottle 1 Litre,B00ZY65OSI,Wash,https://www.amazon.it/dp/B00ZY65OSI?psc=1,https://m.media-amazon.com/images/I/615ZenpkpGL._AC_SY355_.jpg,Bioderma,21.6,"1,508","1,508",700,"29,739.72","29,735.44",178,543,IT,6.1,43,4.6,"30,194",8,259,Farmacia Gaudiana,Beauty,Small Parcel,MFN,21.50 x 7.80 x 10.50 cm,1.17,N/A,"Aug 27, 2015",,No,128,Farmacia Gaudiana
11.,"Biopoint - Softening Bath Oil, Gentle Shower Cleanser with Nourishing Action, Honeyy Texture and Oriental Fragrance, Gives Soft, Elastic, Hydrated Skin, 400 ml",B07PBJWXLH,Check,https://www.amazon.it/dp/B07PBJWXLH?psc=1,https://m.media-amazon.com/images/I/511U6psjboL._AC_SY355_.jpg,BIOPOINT,4.83,610,610,200,"3,590.84","3,584.59",159,"1,675",AMZ,5.4,12,4.4,358,4,10,Amazon,Beauty,Extra Large Envelope,AMZ,19.90 x 5.90 x 8.20 cm,0.48,#3,"Mar 2, 2019",,No,85,Amazon
21.,"Neutro Roberts Shower Oil with Coconut Oil, Great for Delicate Skin, Softening and Protective Formula for Soft and Healthy Skin, Cleanses and Moisturizes, Non-Ointment, 250 ml Bottle",B076M7LGZV,Check,https://www.amazon.it/dp/B076M7LGZV?psc=1,https://m.media-amazon.com/images/I/51ybDl0y2-L._AC_SX342_.jpg,Neutro Roberts,3.49,943,429,200,"2,607.37","1,245.91",182,946,AMZ,3.65,2,4.4,373,7,N/A,Amazon,,Large Envelope,AMZ,17.60 x 3.10 x 7.40 cm,0.28,#2,"Oct 20, 2017",,No,102,Amazon
24.,"Eucerin pH5 Shower Cleansing Oil, 1 L, Body Cleansing Oil with Natural Oils for Gentle Daily Cleansing, Dry and Sensitive Skin Oil for the Whole Family",B0CHJZSFJY,Check,https://www.amazon.it/dp/B0CHJZSFJY?psc=1,https://m.media-amazon.com/images/I/61xjiqfugNL._AC_SX342_.jpg,Eucerin,22.34,611,611,300,"12,984.07","12,980.41",151,"1,009",AMZ,8.11,18,4.8,256,7,18,Amazon,Beauty,Small Parcel,AMZ,25.40 x 6.10 x 17.10 cm,1.06,N/A,"Sep 7, 2023",,No,31,Amazon
34.,"Eucerin pH5 Gentle Shower Gel & Oil 1L, Body Cleansing Oil with Natural Oils for a Gentle and Nourishing Daily Cleansing, Shower Gel Oil Without Soap for Dry and Sensitive Skin",B0F2N4325F,Check,https://www.amazon.it/dp/B0F2N4325F?psc=1,https://m.media-amazon.com/images/I/71FlQ12YteL._AC_SX342_.jpg,Eucerin,12.41,164,164,100,"2,644.13","2,643.55",176,"4,812",AMZ,7.38,10,4.7,26,7,8,Amazon,Beauty,Small Parcel,AMZ,24.30 x 5.90 x 10.30 cm,1.14,N/A,"Mar 27, 2025",,No,13,Amazon
37.,"Collistar Firming Shower Oil, Gentle Body Wash with Firming and Moisturizing Action for Silky Skin, Great on Sensitive and Dry Skin, 400 ml",B009RQVXCM,Check,https://www.amazon.it/dp/B009RQVXCM?psc=1,https://m.media-amazon.com/images/I/61i934qEygL._AC_SX342_.jpg,Collistar,17.46,193,193,100,"4,249.18","4,247.18",139,"3,895",N/A,8.36,7,4.4,828,2,3,FMbeauty,Beauty,Extra Large Envelope,FBA,21.40 x 4.30 x 8.80 cm,0.48,N/A,"Jul 6, 2015",,No,129,FMbeauty
41.,"Bioderm Olio Bagno - Olio Doccia Delicato per Pelli Molto Secche, Sensibili e Particolarmente Impoverite - Idrata Deterge Nutre - Profumo Delicato - Ideale per Neonati, Bambini, Adulti, Anziani -300ml",B0CRL8X7CH,Check,https://www.amazon.it/dp/B0CRL8X7CH?psc=1,https://m.media-amazon.com/images/I/61kVQrB8ubL._AC_SY355_.jpg,BIODERM BIODERMOCOSMETICI,9.01,377,248,100,"4,502.69","2,580.62",200,"4,695",AMZ,5.56,1,4.4,149,6,5,Amazon,Beauty,Small Parcel,AMZ,18.20 x 8.50 x 10.40 cm,0.33,N/A,"Jan 5, 2024",,No,27,Amazon
50.,"Uriage 25% Glycerin Cleansing Oil - 2 in 1: Gently Cleanses and Moisturises - Foaming Shower Oil for the Whole Family - Face & Body - Soap-Free, Physiological PH, Sensitive Skin",B0752S69DK,Wash,https://www.amazon.it/dp/B0752S69DK?psc=1,https://m.media-amazon.com/images/I/61nFGE3NSSL._AC_SY355_.jpg,Uriage,19.9,"1,159",320,100,"18,254.48","5,617.64",177,649,N/A,8.31,25,4.6,"5,693",7,124,Effeverde,Beauty,Small Parcel,MFN,23.60 x 7.70 x 8.30 cm,1.16,N/A,"Aug 26, 2017",,No,104,Effeverde
51.,"Bottega Verde - Argan of Morocco, Shower Bath with Argan Oil, 400 ml, Softening Action, for Normal or Dry Skin",B08KSFXJ1Q,Check,https://www.amazon.it/dp/B08KSFXJ1Q?psc=1,https://m.media-amazon.com/images/I/61WdUx4AAlL._AC_SY355_.jpg,Bottega Verde,3.4,"1,296","1,182",700,"5,057.86","3,928.38",110,373,AMZ,5.25,1,4.4,195,10,28,Amazon,Beauty,Small Parcel,AMZ,20.10 x 6.20 x 7.10 cm,0.45,N/A,"Oct 1, 2020",,No,66,Amazon
52.,L'OCCITANE - Olio da Doccia alla Mandorla - Made in France,B016XP62RK,Check,https://www.amazon.it/dp/B016XP62RK?psc=1,https://m.media-amazon.com/images/I/611s3vietIL._AC_SX342_.jpg,L'Occitane,15.49,269,204,100,"4,344.75","3,591.98",58,"2,090",AMZ,7.48,1,4.5,"5,370",6,109,Amazon,Beauty,Extra Large Envelope,AMZ,16.10 x 4.50 x 6.80 cm,0.28,N/A,"Jun 10, 2014",,No,142,Amazon
54.,"Corine de Farme, Nourishing Cleansing Oil 500ml for Children, Calendula Extract, Hypoallergenic, Gentle Cleansing for Very Dry Skin, Suitable for Hair, 97% Natural Ingredients",B0DYV9FK1Y,Other,https://www.amazon.it/dp/B0DYV9FK1Y?psc=1,https://m.media-amazon.com/images/I/616yxt1ryJL._AC_SY355_.jpg,Corine de Farme,6.64,181,181,100,"1,460.67","1,459.68",175,"1,260",AMZ,5.23,1,4.6,243,2,11,Amazon,Baby Products,Small Parcel,AMZ,21.10 x 6.10 x 18.40 cm,0.56,N/A,"Apr 20, 2025",,No,12,Amazon
57.,Omniskin 500 Oil - Body Cleanser,B08HRKGCSZ,Check,https://www.amazon.it/dp/B08HRKGCSZ?psc=1,https://m.media-amazon.com/images/I/71yuSyelw4S._AC_SY355_.jpg,Omniskin,13.1,70,70,N/A,"1,102.97","1,102.16",32,"10,496",AMZ,5.16,8,4.5,169,4,0,Amazon,Beauty,Extra Large Envelope,AMZ,20.80 x 5.80 x 7.40 cm,0.48,N/A,"Oct 14, 2016",,No,114,Amazon
58.,SVR - SVR Topialyse Moisturizing Washing Gel Anti Dryness 1000 ml - 981248267,B09FYL3CMY,Wash,https://www.amazon.it/dp/B09FYL3CMY?psc=1,https://m.media-amazon.com/images/I/615lNAMj0XL._AC_SY355_.jpg,SVR,19.9,818,759,500,"10,550.83","9,443.8",77,415,IT,6.79,32,4.6,"2,100",2,36,Scientia Naturae,Baby Products,Small Parcel,MFN,23.30 x 8.30 x 8.50 cm,1.09,N/A,"May 7, 2021",,No,59,Scientia Naturae
64.,"La Roche-Posay Lipikar Soothing Protective Shower Gel for Sensitive and Dry Skin, Gently Cleansed and Hydrated Skin, Enriched with Niacinamide and Shea Butter, 1L",B0DJPBRNDF,Wash,https://www.amazon.it/dp/B0DJPBRNDF?psc=1,https://m.media-amazon.com/images/I/41u4Z19QpfL._AC_SX342_.jpg,La Roche-Posay,16.09,"1,201","1,201",600,"20,935.89","20,929.83",162,619,AMZ,7.52,1,4.7,511,1,54,Amazon,Beauty,Small Parcel,AMZ,22.40 x 8.90 x 9.00 cm,1.09,N/A,"Oct 8, 2024",,No,18,Amazon
67.,"Aveeno Daily Moisturising Body Cleanser, Moisturizing Body Wash with Gentle Fragrance, Shower Gel for Normal to Dry Skin, Prebiotic Colloidal Oat Shower Bath, 500 ml",B075JNGSQW,Wash,https://www.amazon.it/dp/B075JNGSQW?psc=1,https://m.media-amazon.com/images/I/61YtrGHYAKL._AC_SY355_.jpg,Aveeno,5.01,"2,031","1,839","1,000","20,580.55","16,549.03",165,179,AMZ,5.51,28,4.6,"1,449",7,31,Amazon,Beauty,Small Parcel,AMZ,19.80 x 7.50 x 12.70 cm,0.57,N/A,"Sep 29, 2017",,No,103,Amazon
69.,"Eucerin Urea Repair Gentle Shower Gel 5% 400 ml, Moisturizing and Exfoliating Body Cleanser with 5% Urea for Immediate Relief, Body Wash for Dry and Very Dry Skin",B0DVZ8STKK,Wash,https://www.amazon.it/dp/B0DVZ8STKK?psc=1,https://m.media-amazon.com/images/I/71-t54k1vRL._AC_SX342_.jpg,Eucerin,19.9,426,426,200,"5,300.47","5,300.25",162,"2,531",AMZ,5.8,24,4.6,220,8,15,Amazon,Beauty,Large Envelope,AMZ,21.90 x 3.80 x 8.10 cm,0.49,N/A,"Feb 4, 2025",,No,14,Amazon
