Display Order,Product Details,ASIN,Segment,URL,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
27,Eucerin DermoCapillaire Kopfhautberuhigendes Urea Intensiv-T [Badartikel],B0090YFK0W,Other,https://www.amazon.de/dp/B0090YFK0W?psc=1,https://m.media-amazon.com/images/I/414ONK59kYL._SX342_.jpg,Eucerin,16.95,988,988,300,"17,432.34","17,431.34",73,"10,914",GB,2.78,20,4.5,490,6,10,SKPS-Enterprise,Beauty,Large Envelope,FBA,15.50 x 3.40 x 5.40 cm,0.13,N/A,"Aug 21, 2012",,No,164,SKPS-Enterprise
71,"Eucerin AtopiControl Lotion, 400 ml",B00GUYH90E,Cream,https://www.amazon.de/dp/B00GUYH90E?psc=1,https://m.media-amazon.com/images/I/61ESRiqTJxL._SY355_.jpg,Eucerin,24.29,723,723,N/A,"17,245.31","17,238.94",35,"4,349",N/A,7.67,5,4.6,621,6,4,,Beauty,Large Envelope,FBA,21.70 x 3.60 x 7.80 cm,0.45,N/A,"Oct 9, 2013",,No,150,
69,"Dermasence Mousse Cleansing Foam, 200 ml Foam",B00E67CRKE,Check,https://www.amazon.de/dp/B00E67CRKE?psc=1,https://m.media-amazon.com/images/I/61y7haENePL._SX342_.jpg,DERMASENCE,15.21,"1,012","1,012",500,"16,928.21","16,922.45",45,"1,617",N/A,5.9,6,4.6,895,5,7,apominga - Die Online Apotheke in München,Beauty,Extra Large Envelope,MFN,22.00 x 5.20 x 5.30 cm,0.28,N/A,"Nov 10, 2009",,No,197,apominga - Die Online Apotheke in München
18,Weleda Organic Pomegranate Regeneration Oil (1 x 100 ml) 100 ml White,B001O9LN0C,Check,https://www.amazon.de/dp/B001O9LN0C?psc=1,https://m.media-amazon.com/images/I/71uoLUazCbL._SY355_.jpg,Weleda,10.35,"1,044","1,044",300,"15,665.68","15,660.16",69,"1,513",AMZ,4.88,10,4.7,"1,856",11,17,Amazon,Beauty,Large Envelope,AMZ,15.50 x 3.70 x 6.10 cm,0.29,N/A,"Nov 10, 2009",,No,197,Amazon
68,CETAPHIL Reinigungslotion,B004CRN3BA,Cream,https://www.amazon.de/dp/B004CRN3BA?psc=1,https://m.media-amazon.com/images/I/71gk5yXIlhL._SX342_.jpg,Cetaphil,11.71,881,822,400,"16,961.81","15,596.80",25,"2,506",AMZ,6.27,5,4.7,575,9,N/A,Amazon,Beauty,Extra Large Envelope,AMZ,19.10 x 5.30 x 9.60 cm,0.49,N/A,"Nov 10, 2009",,No,197,Amazon
40,Beauty of Joseon Ginseng Cleansing Oil Waterproof Makeup Remover for Sensitive Acne Prone Facial Skin Korean Skin Care for Men and Women 210ml,B0D1Q43KQZ,Check,https://www.amazon.de/dp/B0D1Q43KQZ?psc=1,https://m.media-amazon.com/images/I/61Ok4s6Tk3L._SY355_.jpg,Beauty of Joseon,15.78,824,824,200,"15,093.62","15,089.04",142,"4,874",N/A,6.2,6,4.4,"1,771",9,73,Imagine It Delivered,Beauty,Extra Large Envelope,FBA,24.60 x 5.20 x 5.40 cm,0.76,N/A,"Aug 14, 2024",,No,20,Imagine It Delivered
72,La Roche-Posay Toleriane Cleaning Fluid 200ml Solution,B000IOBEG2,Check,https://www.amazon.de/dp/B000IOBEG2?psc=1,https://m.media-amazon.com/images/I/61pVdClkAqL._SX342_.jpg,La Roche-Posay,12.99,"1,164","1,164",500,"15,076.70","15,065.66",54,"2,402",AMZ,5.37,1,4.3,"2,611",8,21,Amazon,Beauty,Extra Large Envelope,AMZ,16.69 x 4.36 x 4.54 cm,0.23,N/A,"Jun 2, 2008",,No,214,Amazon
45,"Lavera Neutral Acute Cream with Micro Silver, Organic Evening Primrose, Instant Aid for Skin Irritations, Neurodermatitis Medical Skin Care, Vegan Organic Plant Active Ingredients, Natural Cosmetics Cream, 75 ml",B07H43SZRL,Cream,https://www.amazon.de/dp/B07H43SZRL?psc=1,https://m.media-amazon.com/images/I/71w0cEtZexL._AC_SY355_.jpg,lavera,9.61,"1,112","1,112",600,"14,941.58","14,940.54",211,983,AMZ,5.74,4,4.4,"1,739",7,7,Amazon,Beauty,Large Envelope,AMZ,15.00 x 4.00 x 5.00 cm,0.08,N/A,"Sep 5, 2018",,No,91,Amazon
64,"Manuka Honey Hemp Ointment for Neurodermatitis & Eczema, Dandruff - Propolis, Beeswax, Aloe Vera, Dermatologically Recommended, Heals Dry, Cracked Skin",B0BW9MN9Z9,Cream,https://www.amazon.de/dp/B0BW9MN9Z9?psc=1,https://m.media-amazon.com/images/I/71ffVmxmwEL._SY355_.jpg,Hemp Help HEMP COSMETIC,16.04,778,778,400,"14,075.40","14,069.11",151,"4,111",CZ,4.8,2,4.3,675,8,30,H4H Naturals,Health & Personal Care,Standard Envelope,FBA,6.60 x 2.40 x 6.40 cm,0.06,N/A,"Feb 20, 2023",,No,38,H4H Naturals
47,Locobase Repair Cream - 72h Moisturising Cream for Very Dry & Cracked Skin - Body & Face Care - Regenerates the Skin Barrier - Fragrance-Free - Dermatologically Tested - 100 g,B0F3DZFTQ6,Cream,https://www.amazon.de/dp/B0F3DZFTQ6?psc=1,https://m.media-amazon.com/images/I/51TfkczNWXL._SY355_.jpg,Locobase,21.59,"1,891",567,200,"26,955.69","13,913.25",175,"1,006",AMZ,7.2,5,4.7,174,7,13,Amazon,Beauty,Extra Large Envelope,AMZ,16.60 x 4.80 x 5.70 cm,0.13,N/A,"Apr 2, 2025",,No,12,Amazon
128,Cetaphil Pro Itch Control 295ml Lotion,B07NGLXM9G,Cream,https://www.amazon.de/dp/B07NGLXM9G?psc=1,https://m.media-amazon.com/images/I/61vMgieV6kL._SX342_.jpg,Cetaphil,19.03,485,599,300,"11,048.21","13,652.70",38,"3,209",BE,6.82,8,4.6,424,8,16,homeplace-eu,Beauty,Extra Large Envelope,FBA,19.30 x 4.90 x 6.80 cm,0.34,N/A,"Feb 7, 2019",,No,86,homeplace-eu
47,"Veet Expert Multi-Benefit Oil - 100% Natural Origin with Vitamins & Omega 3 - Body Oil for Shaving & After Hair Removal - Moisturising Shaving Oil for Body & Face, 100 ml",B08PGFBHDB,Check,https://www.amazon.de/dp/B08PGFBHDB?psc=1,https://m.media-amazon.com/images/I/61LWX0MMEoL._AC_SY355_.jpg,Veet,6.68,"1,722","1,722",600,"13,663.26","13,646.30",170,"1,477",AMZ,3.64,2,4.4,"1,058",9,30,Amazon,Beauty,Large Envelope,AMZ,14.00 x 3.00 x 4.30 cm,0.11,N/A,"Jan 3, 2021",,No,63,Amazon
27,"Eucerin AtopiControl Acute Care Cream 100 ml, Acute Skin Care for Dry and Atopic Skin, Targeted Use for Instant Relief from Itching, Redness and Irritation",B07ZL23F22,Cream,https://www.amazon.de/dp/B07ZL23F22?psc=1,https://m.media-amazon.com/images/I/61Jgp0KTsIL._SX342_.jpg,Eucerin,30,512,512,200,"13,582.09","13,579.45",155,"6,794",IT,7.23,6,4.6,499,7,21,FarmaciaBasso,Health & Personal Care,Large Envelope,FBA,13.50 x 3.70 x 6.00 cm,0.11,N/A,"Oct 25, 2019",,No,78,FarmaciaBasso
4,"BIODERMA Atoderm Intensive Balm - Anti-Itching, Repairing and Nourishing Care - Very Dry, Irritated to Atopic Skin - Recommended by Dermatologists - Pump Bottle 500 ml",B0161ZC5GY,Cream,https://www.amazon.de/dp/B0161ZC5GY?psc=1,https://m.media-amazon.com/images/I/51j19A6MGZL._SY355_.jpg,Bioderma,21.34,825,558,300,"17,758.43","13,156.04",167,"1,885",FR,N/A,13,4.8,"10,369",8,162,Cosmeco,Beauty,Small Parcel,FBA,20.95 x 6.60 x 6.81 cm,0.55,N/A,"Oct 7, 2015",,No,126,Cosmeco
9,"Eucerin AtopiControl Hand Intensive Cream 75 ml, Soothing Hand Cream Nourishes Atopic, Hand Decema-Prone Skin, Moisturising Skin Care with Licochalcone A and Ceramides",B01N0RN5MH,Cream,https://www.amazon.de/dp/B01N0RN5MH?psc=1,https://m.media-amazon.com/images/I/616idZx85VL._SX342_.jpg,Eucerin,8.32,"1,297","1,297",700,"12,640.08","12,633.73",167,"1,219",N/A,3.43,14,4.6,999,7,25,CRIFLOMAR,Beauty,Large Envelope,FBA,11.20 x 3.80 x 3.90 cm,0.09,N/A,"Nov 25, 2016",,No,113,CRIFLOMAR
50,"haruharu wonder Black Rice Moisture Deep Cleansing Oil 5.1 fl.oz / 150 ml | Korean Facial Cleanser, Makeup Remover | Vegan, Cruelty Free | Jojoba Seed Oil, Macadamia Seed Oil",B08W1ZHTL3,Check,https://www.amazon.de/dp/B08W1ZHTL3?psc=1,https://m.media-amazon.com/images/I/410kaXTQP-L._SY355_.jpg,HARUHARU,15.21,726,726,200,"12,483.32","12,476.33",174,"4,185",DE,5.86,8,4.3,"3,773",7,141,The Incredible Company,Beauty,Extra Large Envelope,FBA,15.30 x 4.90 x 5.10 cm,0.19,N/A,"Apr 8, 2022",,No,48,The Incredible Company
10.2.,Eubos Skin Rest,B00E67C4EI,Cream,https://www.amazon.de/dp/B00E67C4EI?psc=1,https://m.media-amazon.com/images/I/717NnAm69CL._SY355_.jpg,EUBOS,12.39,"5,065",982,500,"76,680.77","12,252.08",15,35,N/A,4.9,22,4.5,600,9,7,Amazon,Baby Products,Large Envelope,AMZ,11.50 x 3.90 x 3.90 cm,0.05,N/A,"Sep 3, 2008",,No,211,Amazon
6,"Aveeno Skin Relief Body Oil Spray - With Oat Oil and Jojoba Oil, Provides Long-Lasting Moisture, Strengthens the Skin Protection Barrier and Improves Elasticity for Very Dry, Sensitive Skin",B0DGH2CDK4,Oil,https://www.amazon.de/dp/B0DGH2CDK4?psc=1,https://m.media-amazon.com/images/I/71uHTx7cPYL._SY355_.jpg,Aveeno,11.12,952,952,700,"11,837.73","11,831.05",189,906,GB,5.01,11,4.3,278,7,12,Amazon,Beauty,Large Envelope,FBA,18.90 x 4.00 x 4.20 cm,0.23,N/A,"Sep 9, 2024",,No,19,Amazon
45,"Sebamed Sport Shower 3 in 1, 400 ml, for Body, Face and Hair, for Men and Women, Skin and Hair Care for Sport-Damaged Skin and Scalp, Shampoo and Shower Gel",B0FJ8CPHLN,Other,https://www.amazon.de/dp/B0FJ8CPHLN?psc=1,https://m.media-amazon.com/images/I/41Q67zx3l7L._SY355_.jpg,Sebamed,3.77,"1,733","1,733",700,"11,070.95","11,058.75",156,"1,089",AMZ,3.4,1,4.8,105,5,18,Amazon,Beauty,Extra Large Envelope,AMZ,17.00 x 4.30 x 9.50 cm,0.46,N/A,"Jul 21, 2025",,No,9,Amazon
62,SOS Derma Care Anti-Itching Cream Acute Intensive Care (100 ml) - Relieves Itching in Dry Skin & Neurodermatitis - With Panthenol & Micro Silver - Suitable for Adults & Children,B0D3FD2SCD,Cream,https://www.amazon.de/dp/B0D3FD2SCD?psc=1,https://m.media-amazon.com/images/I/6105ZHoKVYL._AC_SY355_.jpg,SOS,5.95,"1,951","1,830",N/A,"15,726.63","10,869.78",177,695,N/A,3.44,1,4.4,148,9,27,,Beauty,Extra Large Envelope,FBA,14.50 x 4.20 x 6.40 cm,0.12,N/A,"May 23, 2024",,No,23,
10,Bepanthen Sensiderm Cream for Stabilising Skin Protection Barrier and Soothing Irritated Skin Areas 20 g,B00E66YY4W,Check,https://www.amazon.de/dp/B00E66YY4W?psc=1,https://m.media-amazon.com/images/I/71vcAQxOwJL._AC_SX355_.jpg,Bepanthen,9.99,"1,215","1,110",N/A,"12,955.43","10,841.28",104,"1,107",N/A,N/A,6,4.5,"3,068",8,12,,Health & Personal Care,Large Envelope,MFN,11.81 x 3.91 x 3.99 cm,0.04,N/A,"Feb 29, 2012",,No,170,
68,"CeraVe Regenerating Hand Cream, Gentle Cream for Sensitive Skin, No Fragrances, for Neurodermatitis or Allergies, with Hyaluronic Acid and Essential Ceramides, 50 ml",B07C5W53C3,Cream,https://www.amazon.de/dp/B07C5W53C3?psc=1,https://m.media-amazon.com/images/I/71cTnXwJBKL._SX342_.jpg,CeraVe,4.54,"1,566","1,566",800,"10,761.37","10,755.14",165,840,AMZ,3.08,4,4.8,"5,553",7,52,Amazon,Beauty,Large Envelope,AMZ,10.83 x 3.40 x 5.10 cm,0.06,N/A,"Apr 13, 2018",,No,96,Amazon
48,"La Roche Posay Body Lotion for Itchy, Dry and Neurodermatitis Prone Skin, Reduces Itching, Strengthens Skin Protection Barrier, with Niacinamide and Shea Butter, Lipikar Baume AP+M, 200 ml",B08PHCW2DX,Cream,https://www.amazon.de/dp/B08PHCW2DX?psc=1,https://m.media-amazon.com/images/I/51ePUUkT69L._SX342_.jpg,La Roche-Posay,22.89,476,476,200,"10,601.32","10,599.99",188,"3,490",AMZ,N/A,1,4.8,"1,147",8,34,Amazon,Beauty,Extra Large Envelope,AMZ,16.00 x 4.50 x 7.30 cm,0.19,N/A,"Dec 3, 2020",,No,64,Amazon
39,Locobase Repair Cream - 72h Moisturising Cream for Very Dry & Cracked Skin - Body & Face Care - Regenerates the Skin Barrier - Fragrance-Free - Dermatologically Tested - 30 g,B0F3FJ6MCC,Cream,https://www.amazon.de/dp/B0F3FJ6MCC?psc=1,https://m.media-amazon.com/images/I/51AY0bkptWL._SY355_.jpg,Locobase,6.41,"1,891","1,148",500,"26,955.69","10,219.63",174,"1,006",AMZ,3.64,5,4.7,174,7,13,Amazon,Beauty,Extra Large Envelope,AMZ,13.00 x 4.10 x 4.60 cm,0.04,N/A,"Apr 2, 2025",,No,12,Amazon
65,"BABOR Gel & Tonic Cleanser for Oily and Blemished Skin, Anti-Bacterial Cleansing Gel and Facial Toner in One, Vegan Formula, Gel & Tonic 2 in 1, 1 x 200 ml",B0BPSGM4CS,Check,https://www.amazon.de/dp/B0BPSGM4CS?psc=1,https://m.media-amazon.com/images/I/61RIKSOCckL._SX342_.jpg,BABOR,12.27,648,648,300,"10,178.62","10,176.12",155,"3,434",AMZ,5.61,1,4.5,"1,390",3,4,Amazon,Beauty,Extra Large Envelope,AMZ,19.30 x 4.80 x 5.80 cm,0.27,N/A,"Dec 31, 2022",,No,40,Amazon
61,"Allergika Med Face Cream, Long-Lasting Regeneration of a Damaged Skin Barrier, 50 ml",B0953KCDHY,Cream,https://www.amazon.de/dp/B0953KCDHY?psc=1,https://m.media-amazon.com/images/I/613V8kxXuaL._SX342_.jpg,Allergika,22.65,412,412,200,"10,047","10,044.71",84,"5,328",N/A,N/A,4,4.6,261,6,3,St. Bernward Apotheke,Beauty,Extra Large Envelope,MFN,12.50 x 4.20 x 4.30 cm,0.09,N/A,"May 18, 2021",,No,59,St. Bernward Apotheke
51,KIEHL'S Ultra Facial Cleanser 150ml Mild Avocado Oil Based Facial Cleanser Foaming Cleanser Oil Removes Makeup For All Skin Types,B00BBFU9TU,Check,https://www.amazon.de/dp/B00BBFU9TU?psc=1,https://m.media-amazon.com/images/I/71n2dF2tebL._SX342_.jpg,Kiehl's,18.9,519,519,200,"9,889.26","9,884.11",129,"4,590",AMZ,6.26,1,4.6,"1,663",8,49,Amazon,Beauty,Extra Large Envelope,AMZ,15.70 x 4.90 x 7.50 cm,0.18,N/A,"Feb 22, 2017",,No,110,Amazon
50,"- Evolsin® psoriasis balm / ointment, cream, effective relief thanks to unique patented action, soothes irritated, itchy and dry skin",B07G68HMVM,Cream,https://www.amazon.de/dp/B07G68HMVM?psc=1,https://m.media-amazon.com/images/I/71rlJAsw-EL._SX342_.jpg,Evolsin,19.79,488,488,300,"9,732.33","9,732.19",133,"5,372",DE,6.01,2,4.1,"1,103",9,3,Evolsin,Health & Personal Care,Extra Large Envelope,FBA,15.00 x 4.40 x 4.70 cm,0.14,N/A,"Aug 5, 2018",,No,92,Evolsin
122,"SIRIDERMA HYDRO Intensive Cream - Care for Irritated, Itchy Skin for Neurodermatitis, Psoriasis & Rosacea | Relieves Itching & Burning, Reduces Redness | Perfume Free, 150 ml",B00862A392,Cream,https://www.amazon.de/dp/B00862A392?psc=1,https://m.media-amazon.com/images/I/616v1pbEH-L._SX355_.jpg,SIRIDERMA,42.6,464,228,100,"14,828.11","9,720.29",174,"7,163",DE,10.8,1,4.5,394,10,4,Barbara Seitz,Beauty,Extra Large Envelope,FBA,20.20 x 4.40 x 5.20 cm,0.19,N/A,"May 25, 2012",,No,167,Barbara Seitz
19,"Care Oil - Skin Care Specialist Against Scars, Stretch Marks and Pigment Spots, Dry and Sensitive Skin, Pharmacist Quality, Climate-Neutral, Microbiom-Friendly, Vegan (1 x 125 ml)",B00E5B5ENI,Check,https://www.amazon.de/dp/B00E5B5ENI?psc=1,https://m.media-amazon.com/images/I/71cg4SJpimL._SY355_.jpg,frei öl,8.79,"1,037",930,400,"11,816.98","9,670.46",179,"2,100",AMZ,4.22,6,4.6,"1,851",7,15,Amazon,Beauty,Large Envelope,AMZ,14.20 x 3.71 x 6.91 cm,0.15,N/A,"Jul 3, 2013",,No,153,Amazon
56,"La Roche Posay Micellar Cleansing Foam, Facial Cleansing and Makeup Remover for Sensitive Skin, Creamy Foam with Micellar Technology, 150 ml",B009C5NAJC,Check,https://www.amazon.de/dp/B009C5NAJC?psc=1,https://m.media-amazon.com/images/I/71rK4lJVH3L._SX342_.jpg,La Roche-Posay,16.29,577,577,200,"9,306.40","9,301.84",140,"3,917",AMZ,5.48,1,4.5,"1,675",1,38,Amazon,Beauty,Extra Large Envelope,AMZ,17.20 x 4.10 x 4.50 cm,0.22,N/A,"Apr 26, 2013",,No,156,Amazon
15,SKIN1004 Centella Light Cleansing Oil 200 ml,B07T5BN3P2,Check,https://www.amazon.de/dp/B07T5BN3P2?psc=1,https://m.media-amazon.com/images/I/513XnLnpwpL._SY355_.jpg,SKIN1004,17.06,"1,895",532,300,"30,693.81","9,237.04",44,783,FR,6.27,10,4.5,"12,363",8,490,Majo DE,Beauty,Extra Large Envelope,FBA,16.20 x 5.40 x 5.40 cm,0.23,N/A,"Aug 27, 2019",,No,80,Majo DE
33,"N1 Psoriasis Intensive Cream 50 ml - Eczema & Neurodermatitis Cream - Soothes, Nourishes, Relieves and Smooths Red, Flaky, Inflamed & Dry Skin",B0B56LYR2N,Cream,https://www.amazon.de/dp/B0B56LYR2N?psc=1,https://m.media-amazon.com/images/I/813UERc3QZL._SY355_.jpg,N1,13.5,662,543,300,"13,845.38","9,166.57",142,"4,037",DE,6.91,5,3.9,445,7,7,N1 - Health Care,Health & Personal Care,Extra Large Envelope,FBA,14.20 x 4.40 x 4.50 cm,0.08,N/A,"Jun 27, 2022",,No,46,N1 - Health Care
62,"La Roche Posay Micro Exfoliating Cleansing Gel for Sensitive, Blemished Skin on Face and Body, Removes Dead Skin Cells with LHA, Salicylic Acid and Zinc, Effaclar, 200 ml",B086MK9Q8C,Check,https://www.amazon.de/dp/B086MK9Q8C?psc=1,https://m.media-amazon.com/images/I/618BzkDaFJL._SX342_.jpg,La Roche-Posay,11.99,541,541,300,"8,901.69","8,897.15",170,"2,787",AMZ,6.21,1,4.6,445,10,17,Amazon,Beauty,Extra Large Envelope,AMZ,16.30 x 4.80 x 7.10 cm,0.23,N/A,"Apr 3, 2020",,No,72,Amazon
126,"DERMASENCE Vitop Forte Care Cream, 200 ml - Skin-protecting Basic Care for Dry and Neurodermatitis Prone Skin - Inflammation Preventive - with Active Complex of Färberwaid and Aloe Vera",B07MZGFJ4X,Cream,https://www.amazon.de/dp/B07MZGFJ4X?psc=1,https://m.media-amazon.com/images/I/61kHXD6+oHL._SY355_.jpg,DERMASENCE,23.28,309,309,200,"8,859.46","8,857.75",185,"5,844",N/A,7.83,4,4.6,376,6,3,apominga - Die Online Apotheke in München,Beauty,Extra Large Envelope,MFN,19.80 x 5.30 x 7.00 cm,0.25,N/A,"Oct 5, 2018",,No,90,apominga - Die Online Apotheke in München
136,"Dermasence Adtop Cream, 250 ml",B004CRR6YU,Cream,https://www.amazon.de/dp/B004CRR6YU?psc=1,https://m.media-amazon.com/images/I/61PzeNRLAjL._SY355_.jpg,DERMASENCE,21.27,407,407,N/A,"8,643.17","8,640.57",30,"10,353",N/A,6.35,6,4.7,974,6,8,,Beauty,Extra Large Envelope,MFN,5.00 x 21.60 x 6.80 cm,0.28,N/A,"Sep 15, 2009",,No,199,
145,"Naissance Shea Butter Organic (No. 306) 500 g - Pure And Natural, Unrefined, Organically Certified, Hand-Kneaded, Vegan And Fragrance-free - Ethically And Sustainably Made in Ghana",B004SMFLDM,Check,https://www.amazon.de/dp/B004SMFLDM?psc=1,https://m.media-amazon.com/images/I/61psitO-aWL._AC_SY355_.jpg,Naissance,11.72,741,537,200,"11,514.02","8,575.99",180,"1,327",GB,7.23,1,4.1,"11,109",8,17,naissance ®,Beauty,Small Parcel,FBA,11.20 x 10.20 x 10.30 cm,0.56,N/A,"Jun 25, 2012",,No,166,naissance ®
117,Eucerin Aquaphor 220 ml,B07HMGVSWQ,Cream,https://www.amazon.de/dp/B07HMGVSWQ?psc=1,https://m.media-amazon.com/images/I/41pTQttswwL._SX342_.jpg,Eucerin,20.17,373,373,200,"8,543.73","8,541.73",23,"3,987",AMZ,7.02,14,4.6,753,8,28,,Beauty,Extra Large Envelope,AMZ,19.80 x 4.80 x 7.80 cm,0.21,N/A,"Sep 18, 2018",,No,91,
29,"Eucerin AtopiControl Soothing Ultralight Hydro Lotion 400 ml, Basic Skin Care for Dry and Atopic Skin, Moisturising Body Cream with Licochalcone A and Hyaluronic Acid",B0DVZNZMDM,Cream,https://www.amazon.de/dp/B0DVZNZMDM?psc=1,https://m.media-amazon.com/images/I/61CWQQ3EHFL._SX342_.jpg,Eucerin,16.8,426,426,200,"8,520.38","8,515.99",166,"4,204",AMZ,7.41,4,4.8,113,7,8,Amazon,Beauty,Extra Large Envelope,AMZ,21.30 x 5.60 x 9.00 cm,0.42,N/A,"Feb 19, 2025",,No,14,Amazon
39,"CETAPHIL Cleansing lotion, 236 ml, for dry, sensitive skin, facial cleansing with and without water, gently and effectively removes dirt, soap-free, packaging may vary",B07K9JPY2S,Cream,https://www.amazon.de/dp/B07K9JPY2S?psc=1,https://m.media-amazon.com/images/I/615IX4iuk+L._SY355_.jpg,Cetaphil,8.55,903,748,300,"11,440.20","8,499.62",167,"2,567",AMZ,5.17,6,4.6,225,8,20,Amazon,Beauty,Large Envelope,AMZ,15.80 x 4.00 x 8.80 cm,0.27,N/A,"Nov 6, 2018",,No,89,Amazon
91,"Aveeno Dermexa Moisturising Daily Emollient Cream Body Lotion with Soothing Triple Oat Complex for Very Dry, Itchy, Sensitive, Eczema-Prone Skin, 200 ml",B0DGH4M5VN,Cream,https://www.amazon.de/dp/B0DGH4M5VN?psc=1,https://m.media-amazon.com/images/I/61hZRk+elkL._SY355_.jpg,Aveeno,14.12,483,483,200,"8,239.65","8,235.46",152,"5,016",AMZ,4.41,5,4.5,116,10,7,Amazon,Beauty,Extra Large Envelope,AMZ,19.40 x 5.40 x 6.80 cm,0.24,N/A,"Sep 9, 2024",,No,19,Amazon
63,"WELEDA Organic Clarifying Wash Gel - Deep Pore Natural Cosmetics Anti Pimples Face Cleansing for Blemished Skin Face Care Fights Pimples / Blackheads & Reduces Excess Sebum (Vegan, 100 ml)",B07PTZFT38,Wash,https://www.amazon.de/dp/B07PTZFT38?psc=1,https://m.media-amazon.com/images/I/61-pP4etK4L._SY355_.jpg,Weleda,5.43,"1,113","1,113",400,"8,113.09","8,109.77",188,"2,249",AMZ,3.64,9,4.5,"1,460",10,13,Amazon,Beauty,Large Envelope,AMZ,14.00 x 4.00 x 6.30 cm,0.12,N/A,"Mar 18, 2019",,No,85,Amazon
46,Colloidal Silver Cream (Pharmacy Production) 100 G,B003KO1O5I,Check,https://www.amazon.de/dp/B003KO1O5I?psc=1,https://m.media-amazon.com/images/I/816bWMPfvtL._SY355_.jpg,Pestalozzi Apotheke,11.29,851,493,200,"13,966.22","8,083.76",50,"4,194",DE,6.49,1,4.3,"3,978",6,10,bio-apo (Gratis-Versand über 20€ in Deutschland),Health & Personal Care,Extra Large Envelope,FBA,12.30 x 4.20 x 4.30 cm,0.13,N/A,"May 4, 2010",,No,191,bio-apo (Gratis-Versand über 20€ in Deutschland)
35,"Garnier Oil Beauty Nourishing Milk Rich Body Lotion with Argan Oil, Almond Oil, Rose Oil and Macadamia 400ml.",B00JDI3ZNY,Check,https://www.amazon.de/dp/B00JDI3ZNY?psc=1,https://m.media-amazon.com/images/I/61w0OSGYJGL._SY355_.jpg,Garnier,4.16,"1,629","1,629",900,"8,061.35","8,044.96",109,883,AMZ,3.05,1,4.6,"2,115",1,37,Amazon,Beauty,Large Envelope,AMZ,22.10 x 3.80 x 8.80 cm,0.44,N/A,"Mar 31, 2014",,No,145,Amazon
54,"Sebamed Soap-free wash emulsion refill bag, 400 ml, soap-free cleansing for sensitive skin, strengthens the skin barrier, suitable for hand, face and body cleansing",B0FB3JRY23,Wash,https://www.amazon.de/dp/B0FB3JRY23?psc=1,https://m.media-amazon.com/images/I/7103d0-SPtL._SY355_.jpg,Sebamed,3.74,"1,740","1,740",800,"7,742.06","7,724.53",164,752,AMZ,3.5,1,4.7,154,5,13,Amazon,Beauty,Small Parcel,AMZ,23.30 x 6.20 x 19.30 cm,0.43,N/A,"Jun 7, 2025",,No,10,Amazon
20,Kneipp Skin Oil Almond Blossom Gentle Skin 100 ml,B000ORUNP6,Oil,https://www.amazon.de/dp/B000ORUNP6?psc=1,https://m.media-amazon.com/images/I/71vHVemEkQL._SY355_.jpg,Kneipp,3.77,"1,711","1,711",900,"7,680.77","7,663.54",49,936,AMZ,4.38,3,4.7,"2,731",6,20,Amazon,Beauty,Extra Large Envelope,AMZ,13.60 x 5.10 x 5.20 cm,0.21,N/A,"Mar 26, 2007",,No,229,Amazon
71,by Amazon Sensitive Hand Soap 4 x 500 ml,B0CS623NCL,Check,https://www.amazon.de/dp/B0CS623NCL?psc=1,"https://m.media-amazon.com/images/I/61wjIEDxX8L._SY355_PIbundle-4,TopRight,0,0_AA355SH20_.jpg",by Amazon,3.33,"5,358","1,574",700,"25,478.75","7,543.74",40,120,AMZ,4.87,2,4.5,"2,722",5,109,Amazon,Beauty,Standard Parcel,AMZ,20.20 x 12.70 x 18.90 cm,2.29,N/A,"Apr 1, 2024",,No,24,Amazon
38,"SEBAMED Sea Salt Shower 400 ml, Shower Gel for Men and Women, with Original Dead Sea Salt, Soap-free Cleansing for Sensitive and Dry Skin",B0FJ88C598,Wash,https://www.amazon.de/dp/B0FJ88C598?psc=1,https://m.media-amazon.com/images/I/41uinl-VlwL._SY355_.jpg,Sebamed,3.77,"1,102","1,102",500,"7,468.56","7,458.29",137,722,AMZ,3.4,1,4.7,138,5,5,Amazon,Beauty,Extra Large Envelope,AMZ,17.20 x 4.20 x 9.50 cm,0.47,N/A,"Jul 21, 2025",,No,9,Amazon
52,"SEBAMED Anti-Redness Perfume-Free Gentle Cleansing Foam for Rosacea, Reduces Redness on the Face, Suitable as Rosacea Facial Care, for the Care and Cleansing of Reddened Skin, 150 ml",B0D2Y3T8PX,Check,https://www.amazon.de/dp/B0D2Y3T8PX?psc=1,https://m.media-amazon.com/images/I/417JKfLTnkL._SY355_.jpg,Sebamed,6.3,962,962,400,"7,435.83","7,433.12",182,"3,221",AMZ,5.16,5,4.2,139,4,10,Amazon,Beauty,Extra Large Envelope,AMZ,17.50 x 4.70 x 4.70 cm,0.2,N/A,"Apr 29, 2024",,No,24,Amazon
