Display Order,Product Details,ASIN,Segment,URL,Image URL,Brand,Price  £,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  £,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
47.,"Head & Shoulders DermaXPro Pure Hydration Anti Dandruff Shampoo 300ml for Dry and Delicate Scalp & Hair, Free from Sulphated Surfactants, Silicones and Dyes, with Ceramide Complex",B0FYJ1M8JH,Irritated / Atopic,https://www.amazon.co.uk/dp/B0FYJ1M8JH?psc=1,https://m.media-amazon.com/images/I/71-n6YkVjyL._AC_SY355_.jpg,Head & Shoulders,2.5,"1,684","1,684","1,000","6,673.35","6,673.37",179,592,AMZ,2.78,2,4.5,153,8,17,Amazon,Baby Products,Large Envelope,AMZ,19.40 x 3.40 x 6.50 cm,0.34,N/A,"Oct 30, 2025",,No,8,Amazon
45.,"L’Oréal Professionnel Scalp Advanced Anti-Discomfort Shampoo, For Itchy and Dry Scalps, Deep Scalp Treatment",B0BQMYDXDH,Irritated / Atopic,https://www.amazon.co.uk/dp/B0BQMYDXDH?psc=1,https://m.media-amazon.com/images/I/51mz9+ev-pL._AC_SX342_.jpg,L'Oréal Professionnel Paris,12.94,490,408,300,"8,203.78","6,122.6",108,"8,474",GB,5.31,13,4.4,622,6,7,Hobcart,Beauty,Extra Large Envelope,FBA,14.20 x 5.80 x 6.00 cm,0.35,N/A,"Feb 22, 2023",,No,40,Hobcart
39.,"Green People Fragrance Free Shampoo - For Sensitive Scalps, Hypoallergenic - Green Tea & Seaweed - Silicone Free, Organic, Vegan - 200ml",B000OEVO02,Irritated / Atopic,https://www.amazon.co.uk/dp/B000OEVO02?psc=1,https://m.media-amazon.com/images/I/61CevUWy8oL._AC_SY355_.jpg,Green People,15.42,287,287,200,"5,105.83","5,105.83",136,"8,750",GB,5.76,1,4.3,282,6,0,Pattern UK,Beauty,Extra Large Envelope,FBA,17.90 x 4.70 x 10.60 cm,0.22,N/A,"Mar 15, 2007",,No,231,Pattern UK
27.,"Faith In Nature Natural Fragrance Free Shampoo, Sensitive, Vegan & Cruelty Free, No SLS or Parabens, for All Hair Types, 400ml",B008BILQQ0,Irritated / Atopic,https://www.amazon.co.uk/dp/B008BILQQ0?psc=1,https://m.media-amazon.com/images/I/61l+o1kEvFL._AC_SY355_.jpg,FAITH IN NATURE,7,"8,669",587,"1,000","47,292.91","4,521.31",126,40,AMZ,3.71,2,4.5,"13,542",7,"2,756",Amazon,Beauty,Small Parcel,AMZ,20.00 x 9.10 x 11.40 cm,0.43,N/A,"Jun 14, 2012",,No,168,Amazon
51.,"Sea Magik - Seaweed Shampoo to Soothe Itchy Scalp, Psoriasis, and Eczema, with Hydrating Dead Sea Salt, Suitable for All Hair and Scalp Types, Vegan and Cruelty Free (300ml)",B0BL3ZG1WZ,Irritated / Atopic,https://www.amazon.co.uk/dp/B0BL3ZG1WZ?psc=1,https://m.media-amazon.com/images/I/61mMCn+OoBL._AC_SY355_.jpg,Sea Magik,10.78,319,319,200,"4,122.34","4,122.34",173,"10,754",GB,4.92,7,4.5,203,8,6,Sea Magik,Beauty,Extra Large Envelope,FBA,19.60 x 4.90 x 5.00 cm,0.34,N/A,"Nov 1, 2022",,No,43,Sea Magik
69.,"Eco Warrior Sensitive Shampoo Bar, 100g | Natural, Vegan, Cruelty Free, Eco Friendly, No SLS or Parabens | Deeply Nourishing White Clay & Clary Sage Oil | Soothing Mint Eucalyptus Essential Oils",B094PY38BL,Irritated / Atopic,https://www.amazon.co.uk/dp/B094PY38BL?psc=1,https://m.media-amazon.com/images/I/81YTsKmRKgL._AC_SY355_.jpg,Little Soap Company,3.62,"2,842",846,500,"13,049.37","3,573.28",194,"1,066",AMZ,2.81,1,4.2,237,10,5,Amazon,Beauty,Large Envelope,AMZ,8.80 x 3.40 x 5.90 cm,0.11,N/A,"Sep 7, 2020",,No,69,Amazon
48.,"Seborrheic Dermatitis Folliculitis Acne Shampoo: Psoriasis Treatment & Scalp Anti-Dandruff Shampoo, Dry Scalp & Flake Control — Sulfate-Free, Nourishing",B0GF2878TD,Irritated / Atopic,https://www.amazon.co.uk/dp/B0GF2878TD?psc=1,https://m.media-amazon.com/images/I/71nru1FV2OL._AC_SY355_.jpg,Recuren Plus,14.87,146,146,100,"3,506.19","3,506.18",152,"15,695",CN,6.41,2,4.8,77,7,13,Haina Select,Beauty,Extra Large Envelope,FBA,21.70 x 5.40 x 5.60 cm,0.35,N/A,"Jan 5, 2026",,No,5,Haina Select
33.,Urtekram - Urtekram Fragrance Free Sensitive Scalp Shampoo - 500ml,B09GG99BX3,Irritated / Atopic,https://www.amazon.co.uk/dp/B09GG99BX3?psc=1,https://m.media-amazon.com/images/I/61isGMoojXL._AC_SY355_.jpg,Urtekram,9.03,440,295,200,"4,306.32","3,327.21",66,"9,977",AMZ,4.72,7,4,938,6,30,Amazon,Beauty,Small Parcel,AMZ,18.90 x 6.60 x 6.70 cm,0.56,N/A,"Oct 8, 2021",,No,56,Amazon
52.,Milva Pine Tar Shampoo for Seborrheic Dermatitis - 200ml Natural Dandruff Shampoo - Anti Dandruff Shampoo - Psoriasis Shampoo - Treatment Solution for Dry Itchy & Flaky Scalp,B00CRCVS78,Irritated / Atopic,https://www.amazon.co.uk/dp/B00CRCVS78?psc=1,https://m.media-amazon.com/images/I/81wSpFT3U1L._AC_SY355_.jpg,Milva,6.08,"1,097",414,300,"9,982.92","3,185.39",174,"4,174",GB,3.04,1,4.2,"2,204",10,40,VS TRADE SOLUTIONS,Beauty,Large Envelope,FBA,15.29 x 3.38 x 6.68 cm,0.21,N/A,"May 13, 2013",,No,157,VS TRADE SOLUTIONS
60.,Xpel Medicated Shampoo Treatment for Dandruff Psoriasis Dry Itchy Scalp (3 x 300 millilitres),B01J61052G,Irritated / Atopic,https://www.amazon.co.uk/dp/B01J61052G?psc=1,"https://m.media-amazon.com/images/I/71xP6EfJJ9S._AC_SX355_PIbundle-3,TopRight,0,0_SH20_.jpg",XHC,7.16,348,348,300,"3,111.77","3,111.77",93,"11,535",GB,3.79,7,4.3,"1,102",4,2,Direct 2 Your Door,Beauty,Small Parcel,MFN,24.00 x 7.00 x 18.60 cm,1.08,N/A,"Jul 27, 2016",,No,119,Direct 2 Your Door
71.,"Psoriasis & Folliculitis Scalp Treatment Shampoo: Seborrheic Dermatitis Shampoo，Combats Dandruff, Relieves Itchy Scalp, Reduces Oiliness And antifungal",B0GV2VYK3J,Irritated / Atopic,https://www.amazon.co.uk/dp/B0GV2VYK3J?psc=1,https://m.media-amazon.com/images/I/61tEocxIWhL._AC_SY355_.jpg,WUHPOY,12.99,233,233,200,"3,031.33","3,031.34",151,"10,919",CN,4.71,1,5,2,7,0,WUHPOY,Beauty,Extra Large Envelope,FBA,15.50 x 4.10 x 5.70 cm,0.31,N/A,"Mar 27, 2026",,No,3,WUHPOY
63.,Uriage DS Hair Soft Shampoo with Edelweiss 500ml - Deeply Purifies & Soothes - Leaves Hair Soft & Shiny - Fresh & Floral Scent - Everyday Wash - Suitable for Sensitive & Irritated Scalps - Soap-Free,B0849VSLYK,Irritated / Atopic,https://www.amazon.co.uk/dp/B0849VSLYK?psc=1,https://m.media-amazon.com/images/I/61VeO2UqBTL._AC_SY355_.jpg,Uriage,13.67,242,163,100,"3,506.19","2,720.8",198,"13,979",GB,5.55,13,4.6,"1,348",6,25,Uriage UK,Beauty,Small Parcel,FBA,20.40 x 6.30 x 6.40 cm,0.57,N/A,"Jan 23, 2020",,No,77,Uriage UK
36.,Head & Shoulders Anti-Dandruff Shampoo Pro-Expert 7 Intense Itch Rescue 300ml. Fights 7 Scalp Issues for Complete Scalp Protection. Clinically Proven to Instantly Cool and Fight the Causes of Itching,B0DJT5BSJ1,Irritated / Atopic,https://www.amazon.co.uk/dp/B0DJT5BSJ1?psc=1,https://m.media-amazon.com/images/I/71p30g+tMKL._AC_SY355_.jpg,Head & Shoulders,3.32,511,487,500,"2,425.95","2,331.74",199,"1,284",AMZ,2.94,3,4.6,124,7,15,Amazon,Baby Products,Large Envelope,AMZ,19.40 x 3.80 x 7.40 cm,0.36,N/A,"Oct 10, 2024",,No,20,Amazon
53.,"Folliculitis Shampoo, Antidandruff Shampoo, Reduces Dandruff, Relieves Scalp Itching and Redness, Soothes Scalp, Antifungal Shampoos for Seborrheic Dermatitis, Folliculitis, Scalp Psoriasis, 200ml",B0F4KJND75,Irritated / Atopic,https://www.amazon.co.uk/dp/B0F4KJND75?psc=1,https://m.media-amazon.com/images/I/71uizxmd0eL._AC_SY355_.jpg,SHVYOG,10.82,175,175,100,"2,269.59","2,269.58",196,"10,397",CN,4.71,1,4.2,126,8,1,SMAMZ EU,Beauty,Large Envelope,FBA,18.10 x 3.90 x 6.50 cm,0.26,N/A,"Apr 11, 2025",,No,14,SMAMZ EU
55.,"Vichy Dercos Anti-Dandruff Shampoo for Sensitive Scalp With Piroctone Olamine, Salicylic Acid, Bisabolol, Sulphate-Free Gentle Formula, Skin Health Alliance Approved, 200ml",B009USALZM,Irritated / Atopic,https://www.amazon.co.uk/dp/B009USALZM?psc=1,https://m.media-amazon.com/images/I/713oY0evJuL._AC_SX342_.jpg,,11.62,195,195,100,"2,150.22","2,150.23",172,"8,527",AMZ,4.72,1,4.4,"2,596",7,37,Amazon,Beauty,Extra Large Envelope,AMZ,17.30 x 4.90 x 5.20 cm,0.24,N/A,"Oct 10, 2012",,No,164,Amazon
48.,"Wella Professionals Invigo Scalp Balance Anti-Dandruff - Gentle Soothing Shampoo - Dry Flaky, Scalp Shampoo For Sensitive Scalps - Fragrance Free (300ml)",B0CN9PWH5Q,Irritated / Atopic,https://www.amazon.co.uk/dp/B0CN9PWH5Q?psc=1,https://m.media-amazon.com/images/I/61x0wp1nDdL._AC_SX342_.jpg,Wella Professionals,13.04,153,153,100,"1,971.48","1,971.48",153,"18,930",AMZ,5.31,5,4.2,20,9,1,Amazon,Beauty,Extra Large Envelope,AMZ,14.60 x 5.60 x 6.00 cm,0.34,N/A,"Oct 26, 2023",,No,32,Amazon
50.,Head & Shoulders Itchy Scalp Care with Eucalyptus Anti-Dandruff Shampoo 13.5 Fl Oz (Pack of 2),B0043OYFJQ,Irritated / Atopic,https://www.amazon.co.uk/dp/B0043OYFJQ?psc=1,https://m.media-amazon.com/images/I/71gqQpGjCwL._SX342_.jpg,Head & Shoulders,10.68,160,160,100,"1,965.83","1,965.85",94,"20,202",GB,4.79,16,4.5,"8,401",4,3,customerscome1st,Beauty,Extra Large Envelope,FBA,22.70 x 4.80 x 17.50 cm,0.91,N/A,"Aug 13, 2012",,No,166,customerscome1st
68.,"A.Vogel Neem Shampoo – Relieves Itchy, Dry & Irritated Scalps – Enriched with Neem, Almond, Rosemary, Sunflower & Eucalyptus – Soothing action leaves scalp fresh & hair feeling healthy – 200ml",B001HZARSC,Irritated / Atopic,https://www.amazon.co.uk/dp/B001HZARSC?psc=1,https://m.media-amazon.com/images/I/61GDqSnxI3L._AC_SY355_.jpg,A.Vogel,7.49,238,213,100,"2,316.8","1,914.04",192,"19,517",GB,4.12,4,4.3,447,7,6,A.Vogel,Beauty,Extra Large Envelope,FBA,16.00 x 4.70 x 4.70 cm,0.24,N/A,"Oct 10, 2008",,No,212,A.Vogel
31.,Wella Professionals INVIGO SCALP BALANCE Sensitive Scalp - Gentle Cleansing Shampoo - Dry Scalp Shampoo For Sensitive Scalps - Fragrance Free,B0CGRRDVZD,Irritated / Atopic,https://www.amazon.co.uk/dp/B0CGRRDVZD?psc=1,https://m.media-amazon.com/images/I/61PSUuWMNiL._AC_SX342_.jpg,Wella Professionals,15.72,145,93,200,"2,510.79","1,783.13",141,"2,472",GB,5.98,13,4.6,188,13,9,Hair Products Online Ltd,Baby Products,Small Parcel,MFN,25.30 x 8.30 x 8.50 cm,1.1,N/A,"Sep 22, 2023",,No,33,Hair Products Online Ltd
59.,"KinKind Fragrance Free Natural Shampoo Bar. Be KIND! Dry Scalp Shampoo. Ideal Unscented Kids Shampoo. For Eczema, Itchy Scalp, Psoriasis & Folliculitis. Coconut Oil & Gentle Foaming Cleanser. UK made.",B0BQZ1QGYD,Irritated / Atopic,https://www.amazon.co.uk/dp/B0BQZ1QGYD?psc=1,https://m.media-amazon.com/images/I/71jrLOfC4yL._AC_SY355_.jpg,KinKind,6.62,978,181,100,"7,949.4","1,437.05",200,"4,496",GB,2.16,1,4.4,630,9,6,KinKind,Beauty,Standard Envelope,FBA,6.40 x 2.11 x 6.30 cm,0.06,N/A,"Dec 23, 2022",,No,42,KinKind
75.,"Shampoo 500 ml Mint With 4-Terpineol, Known from Tea Tree Oil – Anti Dandruff - For Itchy, Flaky, Dry Scalp - Psoriasis & Eczema Care - Scalp Pimples",B08T1LP7KH,Irritated / Atopic,https://www.amazon.co.uk/dp/B08T1LP7KH?psc=1,https://m.media-amazon.com/images/I/71T6xrdwTzL._AC_SY355_.jpg,Australian Bodycare,12.21,95,95,50,"1,414.03","1,414.04",149,"22,154",DK,5.37,1,4.6,547,5,1,Australian Bodycare,Beauty,Small Parcel,FBA,18.40 x 6.70 x 7.00 cm,0.55,N/A,"May 5, 2021",,No,61,Australian Bodycare
